[-0.000196848, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[1.04502, 1.04648] ; ([-0.698388, -0.696889] ; [-0.836193, -0.828283] ; [0.0963122, 0.10807] ; [7.11844, 7.15628])
[1.04648, 1.04794] ; ([-0.699595, -0.698108] ; [-0.829499, -0.821704] ; [0.106778, 0.118461] ; [7.09653, 7.13539])
[1.04794, 1.0494] ; ([-0.700788, -0.699314] ; [-0.822897, -0.815222] ; [0.117179, 0.128786] ; [7.07374, 7.11359])
[1.0494, 1.05085] ; ([-0.701968, -0.700506] ; [-0.816394, -0.808839] ; [0.127514, 0.139046] ; [7.05008, 7.0909])
[1.05085, 1.0523] ; ([-0.703136, -0.701685] ; [-0.80999, -0.802557] ; [0.137784, 0.149244] ; [7.02555, 7.06735])
[1.0523, 1.05375] ; ([-0.704293, -0.702852] ; [-0.803686, -0.796376] ; [0.147992, 0.159384] ; [7.00017, 7.04292])
[1.05375, 1.05519] ; ([-0.705438, -0.704007] ; [-0.797483, -0.790296] ; [0.158141, 0.169469] ; [6.97392, 7.01762])
[1.05519, 1.05663] ; ([-0.706573, -0.705151] ; [-0.791381, -0.784318] ; [0.168235, 0.1795] ; [6.94683, 6.99147])
[1.05663, 1.05807] ; ([-0.707698, -0.706286] ; [-0.785382, -0.778443] ; [0.178276, 0.189482] ; [6.91888, 6.96445])
[1.05807, 1.0595] ; ([-0.708814, -0.70741] ; [-0.779497, -0.772662] ; [0.188268, 0.199416] ; [6.89006, 6.93661])
[1.0595, 1.06094] ; ([-0.709922, -0.708525] ; [-0.773716, -0.766986] ; [0.198211, 0.209302] ; [6.8604, 6.9079])
[1.06094, 1.06238] ; ([-0.71102, -0.709631] ; [-0.768042, -0.761416] ; [0.208105, 0.219141] ; [6.8299, 6.87835])
[1.06238, 1.06381] ; ([-0.712111, -0.710729] ; [-0.762479, -0.755951] ; [0.217952, 0.228937] ; [6.79856, 6.84796])
[1.06381, 1.06525] ; ([-0.713194, -0.711819] ; [-0.757024, -0.750594] ; [0.227754, 0.238689] ; [6.76638, 6.81671])
[1.06525, 1.06669] ; ([-0.71427, -0.712901] ; [-0.751678, -0.745346] ; [0.237512, 0.248399] ; [6.73336, 6.78462])
[1.06669, 1.06812] ; ([-0.715339, -0.713976] ; [-0.746442, -0.740209] ; [0.247227, 0.258068] ; [6.69949, 6.75168])
[1.06812, 1.06956] ; ([-0.716402, -0.715045] ; [-0.741317, -0.735183] ; [0.256901, 0.267696] ; [6.66479, 6.7179])
[1.06956, 1.071] ; ([-0.71746, -0.716107] ; [-0.736303, -0.730269] ; [0.266536, 0.277287] ; [6.62922, 6.68328])
[1.071, 1.07245] ; ([-0.718511, -0.717163] ; [-0.731401, -0.725467] ; [0.276131, 0.28684] ; [6.59281, 6.6478])
[1.07245, 1.07389] ; ([-0.719558, -0.718214] ; [-0.726612, -0.720778] ; [0.28569, 0.296356] ; [6.55554, 6.61147])
[1.07389, 1.07534] ; ([-0.7206, -0.71926] ; [-0.721936, -0.716203] ; [0.29521, 0.305838] ; [6.5174, 6.57428])
[1.07534, 1.07679] ; ([-0.721638, -0.720301] ; [-0.717376, -0.711741] ; [0.30468, 0.3153] ; [6.4784, 6.53623])
[1.07679, 1.07825] ; ([-0.722672, -0.721338] ; [-0.71293, -0.707397] ; [0.314114, 0.324725] ; [6.43854, 6.49731])
[1.07825, 1.07971] ; ([-0.723702, -0.722371] ; [-0.7086, -0.70317] ; [0.323512, 0.334114] ; [6.39781, 6.45752])
[1.07971, 1.08117] ; ([-0.724729, -0.7234] ; [-0.704388, -0.699061] ; [0.332873, 0.343468] ; [6.35621, 6.41687])
[1.08117, 1.08264] ; ([-0.725752, -0.724425] ; [-0.700293, -0.69507] ; [0.3422, 0.352787] ; [6.31373, 6.37533])
[1.08264, 1.08411] ; ([-0.726773, -0.725448] ; [-0.696317, -0.691199] ; [0.351491, 0.362072] ; [6.27036, 6.33292])
[1.08411, 1.08558] ; ([-0.727792, -0.726468] ; [-0.692459, -0.687448] ; [0.360748, 0.371323] ; [6.22609, 6.28961])
[1.08558, 1.08707] ; ([-0.728809, -0.727486] ; [-0.68872, -0.683817] ; [0.369971, 0.38054] ; [6.18093, 6.24541])
[1.08707, 1.08855] ; ([-0.729824, -0.728502] ; [-0.685101, -0.680307] ; [0.37916, 0.389724] ; [6.13485, 6.2003])
[1.08855, 1.09004] ; ([-0.730838, -0.729517] ; [-0.681603, -0.676919] ; [0.388315, 0.398874] ; [6.08785, 6.15428])
[1.09004, 1.09154] ; ([-0.731852, -0.73053] ; [-0.678225, -0.673652] ; [0.397436, 0.40799] ; [6.03993, 6.10733])
[1.09154, 1.09305] ; ([-0.732865, -0.731543] ; [-0.674968, -0.670509] ; [0.406524, 0.417073] ; [5.99107, 6.05946])
[1.09305, 1.09456] ; ([-0.733877, -0.732555] ; [-0.671836, -0.667486] ; [0.415578, 0.426123] ; [5.94125, 6.01064])
[1.09456, 1.09608] ; ([-0.73489, -0.733567] ; [-0.668825, -0.664587] ; [0.424597, 0.435139] ; [5.89049, 5.96087])
[1.09608, 1.09761] ; ([-0.735904, -0.734579] ; [-0.665937, -0.661812] ; [0.433582, 0.44412] ; [5.83874, 5.91016])
[1.09761, 1.09914] ; ([-0.736918, -0.735592] ; [-0.663172, -0.659161] ; [0.442532, 0.453066] ; [5.78602, 5.85847])
[1.09914, 1.10068] ; ([-0.737934, -0.736606] ; [-0.660531, -0.656635] ; [0.451447, 0.461978] ; [5.73231, 5.80581])
[1.10068, 1.10223] ; ([-0.738951, -0.737621] ; [-0.658014, -0.654235] ; [0.460326, 0.470853] ; [5.6776, 5.75214])
[1.10223, 1.10379] ; ([-0.73997, -0.738638] ; [-0.655621, -0.651959] ; [0.469169, 0.479693] ; [5.62187, 5.69747])
[1.10379, 1.10536] ; ([-0.740992, -0.739657] ; [-0.653352, -0.64981] ; [0.477977, 0.488495] ; [5.56511, 5.64178])
[1.10536, 1.10694] ; ([-0.742017, -0.740678] ; [-0.651209, -0.647786] ; [0.486747, 0.497261] ; [5.50731, 5.58506])
[1.10694, 1.10852] ; ([-0.743045, -0.741703] ; [-0.64919, -0.645888] ; [0.495479, 0.505989] ; [5.44844, 5.5273])
[1.10852, 1.11012] ; ([-0.744077, -0.74273] ; [-0.647296, -0.644116] ; [0.504174, 0.514678] ; [5.38849, 5.46847])
[1.11012, 1.11173] ; ([-0.745113, -0.743762] ; [-0.645528, -0.642471] ; [0.512829, 0.523328] ; [5.32745, 5.40857])
[1.11173, 1.11335] ; ([-0.746153, -0.744797] ; [-0.643885, -0.640952] ; [0.521445, 0.531938] ; [5.26529, 5.34756])
[1.11335, 1.11498] ; ([-0.747199, -0.745837] ; [-0.642368, -0.639559] ; [0.53002, 0.540507] ; [5.20201, 5.28545])
[1.11498, 1.11662] ; ([-0.748249, -0.746882] ; [-0.640976, -0.638292] ; [0.538554, 0.549034] ; [5.13757, 5.2222])
[1.11662, 1.11828] ; ([-0.749306, -0.747933] ; [-0.639709, -0.637152] ; [0.547045, 0.557518] ; [5.07196, 5.15779])
[1.11828, 1.11994] ; ([-0.75037, -0.748989] ; [-0.638568, -0.636139] ; [0.555494, 0.565958] ; [5.00515, 5.09221])
[1.11994, 1.12163] ; ([-0.75144, -0.750052] ; [-0.637552, -0.635251] ; [0.563898, 0.574354] ; [4.93712, 5.02544])
[1.12163, 1.12332] ; ([-0.752518, -0.751122] ; [-0.636661, -0.634489] ; [0.572257, 0.582704] ; [4.86781, 4.95746])
[1.12332, 1.12503] ; ([-0.753604, -0.7522] ; [-0.635896, -0.633853] ; [0.58057, 0.591006] ; [4.79723, 4.88823])
[1.12503, 1.12676] ; ([-0.754699, -0.753286] ; [-0.635254, -0.633343] ; [0.588835, 0.599261] ; [4.72534, 4.81772])
[1.12676, 1.1285] ; ([-0.755804, -0.75438] ; [-0.634737, -0.632958] ; [0.597053, 0.607467] ; [4.6521, 4.7459])
[1.1285, 1.13026] ; ([-0.756918, -0.755484] ; [-0.634345, -0.632698] ; [0.60522, 0.615623] ; [4.57748, 4.67274])
[1.13026, 1.13204] ; ([-0.758044, -0.756599] ; [-0.634076, -0.632562] ; [0.613337, 0.623728] ; [4.50144, 4.59819])
[1.13204, 1.13383] ; ([-0.759181, -0.757724] ; [-0.633932, -0.63255] ; [0.621402, 0.631781] ; [4.4239, 4.52225])
[1.13383, 1.13565] ; ([-0.760331, -0.758861] ; [-0.633957, -0.632616] ; [0.629414, 0.639779] ; [4.34487, 4.44483])
[1.13565, 1.13748] ; ([-0.761492, -0.76001] ; [-0.634183, -0.632728] ; [0.637372, 0.647708] ; [4.26441, 4.3659])
[1.13748, 1.13933] ; ([-0.762662, -0.761171] ; [-0.634527, -0.632963] ; [0.645261, 0.655543] ; [4.18274, 4.28555])
[1.13933, 1.14119] ; ([-0.763842, -0.76234] ; [-0.634988, -0.63332] ; [0.653056, 0.663286] ; [4.0998, 4.20397])
[1.14119, 1.14306] ; ([-0.765032, -0.76352] ; [-0.635565, -0.633795] ; [0.660759, 0.670934] ; [4.01556, 4.12111])
[1.14306, 1.14495] ; ([-0.766234, -0.764709] ; [-0.636255, -0.634387] ; [0.668367, 0.678486] ; [3.92998, 4.03695])
[1.14495, 1.14686] ; ([-0.767447, -0.76591] ; [-0.637056, -0.635094] ; [0.67588, 0.685941] ; [3.84301, 3.95143])
[1.14686, 1.14879] ; ([-0.768674, -0.767124] ; [-0.637965, -0.635913] ; [0.683295, 0.693296] ; [3.75462, 3.86453])
[1.14879, 1.15073] ; ([-0.769915, -0.76835] ; [-0.638982, -0.636842] ; [0.690611, 0.700551] ; [3.66476, 3.7762])
[1.15073, 1.1527] ; ([-0.77117, -0.76959] ; [-0.640103, -0.637879] ; [0.697825, 0.707703] ; [3.57336, 3.68639])
[1.1527, 1.15468] ; ([-0.772442, -0.770845] ; [-0.641326, -0.639022] ; [0.704937, 0.71475] ; [3.48036, 3.59503])
[1.15468, 1.15669] ; ([-0.773731, -0.772117] ; [-0.64265, -0.640268] ; [0.711944, 0.721691] ; [3.3857, 3.50208])
[1.15669, 1.15867] ; ([-0.775005, -0.773405] ; [-0.64403, -0.641617] ; [0.71885, 0.728345] ; [3.29179, 3.40745])
[1.15867, 1.16063] ; ([-0.776267, -0.774679] ; [-0.645462, -0.643026] ; [0.725475, 0.73473] ; [3.19857, 3.31356])
[1.16063, 1.16256] ; ([-0.777514, -0.775938] ; [-0.64694, -0.644488] ; [0.731831, 0.740853] ; [3.10605, 3.22036])
[1.16256, 1.16447] ; ([-0.77875, -0.777184] ; [-0.648457, -0.645994] ; [0.737927, 0.746725] ; [3.01423, 3.12786])
[1.16447, 1.16635] ; ([-0.779973, -0.778418] ; [-0.650004, -0.64754] ; [0.743772, 0.752352] ; [2.9231, 3.03604])
[1.16635, 1.16821] ; ([-0.781184, -0.77964] ; [-0.651578, -0.649116] ; [0.749373, 0.757742] ; [2.83267, 2.94492])
[1.16821, 1.17005] ; ([-0.782384, -0.78085] ; [-0.653171, -0.650719] ; [0.754738, 0.762903] ; [2.74293, 2.85448])
[1.17005, 1.17187] ; ([-0.783573, -0.782048] ; [-0.654779, -0.652341] ; [0.759874, 0.76784] ; [2.65388, 2.76474])
[1.17187, 1.17367] ; ([-0.78475, -0.783236] ; [-0.656396, -0.653977] ; [0.764788, 0.772561] ; [2.56554, 2.67569])
[1.17367, 1.17545] ; ([-0.785918, -0.784412] ; [-0.658019, -0.655623] ; [0.769485, 0.777071] ; [2.47789, 2.58733])
[1.17545, 1.1772] ; ([-0.787075, -0.785579] ; [-0.659643, -0.657274] ; [0.773973, 0.781377] ; [2.39096, 2.49967])
[1.1772, 1.17894] ; ([-0.788221, -0.786734] ; [-0.661263, -0.658925] ; [0.778257, 0.785483] ; [2.30473, 2.41272])
[1.17894, 1.18065] ; ([-0.789358, -0.78788] ; [-0.662878, -0.660573] ; [0.782343, 0.789396] ; [2.21923, 2.32648])
[1.18065, 1.18235] ; ([-0.790485, -0.789016] ; [-0.664482, -0.662215] ; [0.786235, 0.793121] ; [2.13444, 2.24095])
[1.18235, 1.18403] ; ([-0.791602, -0.790142] ; [-0.666073, -0.663846] ; [0.78994, 0.796662] ; [2.05039, 2.15614])
[1.18403, 1.18569] ; ([-0.792709, -0.791258] ; [-0.667651, -0.665461] ; [0.793462, 0.800024] ; [1.96707, 2.07207])
[1.18569, 1.18733] ; ([-0.793806, -0.792364] ; [-0.669215, -0.667055] ; [0.796806, 0.803213] ; [1.88449, 1.98872])
[1.18733, 1.18896] ; ([-0.794894, -0.793461] ; [-0.670757, -0.668631] ; [0.799977, 0.806232] ; [1.80267, 1.90612])
[1.18896, 1.19056] ; ([-0.795971, -0.794547] ; [-0.672276, -0.670186] ; [0.802979, 0.809086] ; [1.72162, 1.82428])
[1.19056, 1.19215] ; ([-0.797039, -0.795624] ; [-0.67377, -0.671717] ; [0.805816, 0.81178] ; [1.64135, 1.74321])
[1.19215, 1.19372] ; ([-0.798098, -0.796691] ; [-0.675237, -0.673223] ; [0.808494, 0.814317] ; [1.56185, 1.6629])
[1.19372, 1.19527] ; ([-0.799146, -0.797749] ; [-0.676675, -0.674701] ; [0.811016, 0.816703] ; [1.48314, 1.58337])
[1.19527, 1.1968] ; ([-0.800184, -0.798796] ; [-0.678084, -0.676151] ; [0.813387, 0.818941] ; [1.40524, 1.50464])
[1.1968, 1.19832] ; ([-0.801213, -0.799834] ; [-0.67946, -0.67757] ; [0.81561, 0.821035] ; [1.32814, 1.4267])
[1.19832, 1.19981] ; ([-0.802231, -0.800862] ; [-0.680804, -0.678958] ; [0.817691, 0.82299] ; [1.25185, 1.34956])
[1.19981, 1.20129] ; ([-0.80324, -0.80188] ; [-0.682115, -0.680314] ; [0.819632, 0.824809] ; [1.1764, 1.27324])
[1.20129, 1.20276] ; ([-0.804238, -0.802888] ; [-0.683392, -0.681636] ; [0.821439, 0.826497] ; [1.10178, 1.19774])
[1.20276, 1.2042] ; ([-0.805226, -0.803886] ; [-0.684634, -0.682924] ; [0.823114, 0.828057] ; [1.028, 1.12308])
[1.2042, 1.20563] ; ([-0.806204, -0.804873] ; [-0.68584, -0.684176] ; [0.824662, 0.829493] ; [0.955076, 1.04926])
[1.20563, 1.20704] ; ([-0.807171, -0.80585] ; [-0.68701, -0.685393] ; [0.826086, 0.830808] ; [0.883021, 0.976292])
[1.20704, 1.20843] ; ([-0.808128, -0.806817] ; [-0.688143, -0.686574] ; [0.827391, 0.832007] ; [0.811842, 0.90419])
[1.20843, 1.2098] ; ([-0.809074, -0.807773] ; [-0.689239, -0.687719] ; [0.82858, 0.833093] ; [0.741551, 0.832965])
[1.2098, 1.21116] ; ([-0.810009, -0.808718] ; [-0.690298, -0.688826] ; [0.829656, 0.834071] ; [0.672159, 0.762626])
[1.21116, 1.21251] ; ([-0.810944, -0.809653] ; [-0.691334, -0.689896] ; [0.830622, 0.834955] ; [0.602775, 0.693186])
[1.21251, 1.21387] ; ([-0.811881, -0.810588] ; [-0.692346, -0.690942] ; [0.831494, 0.835744] ; [0.533408, 0.623754])
[1.21387, 1.21522] ; ([-0.81282, -0.811525] ; [-0.693332, -0.691964] ; [0.832272, 0.836439] ; [0.46406, 0.554339])
[1.21522, 1.21657] ; ([-0.813759, -0.812463] ; [-0.694292, -0.692961] ; [0.832956, 0.83704] ; [0.394732, 0.484943])
[1.21657, 1.21793] ; ([-0.814699, -0.813401] ; [-0.695225, -0.693932] ; [0.833546, 0.837547] ; [0.325423, 0.415565])
[1.21793, 1.21928] ; ([-0.81564, -0.814341] ; [-0.696132, -0.694876] ; [0.834042, 0.83796] ; [0.256139, 0.346209])
[1.21928, 1.22063] ; ([-0.816583, -0.815282] ; [-0.69701, -0.695793] ; [0.834444, 0.838279] ; [0.186881, 0.276874])
[1.22063, 1.22199] ; ([-0.817526, -0.816224] ; [-0.69786, -0.696683] ; [0.834753, 0.838504] ; [0.117655, 0.207564])
[1.22199, 1.22334] ; ([-0.81847, -0.817167] ; [-0.698681, -0.697544] ; [0.834968, 0.838636] ; [0.0484639, 0.138285])
[1.22334, 1.22469] ; ([-0.819416, -0.818111] ; [-0.699472, -0.698376] ; [0.835089, 0.838673] ; [-0.0206923, 0.0690392])
[1.22469, 1.22605] ; ([-0.820363, -0.819057] ; [-0.700234, -0.699179] ; [0.835103, 0.838631] ; [-0.0898116, -0.000173336])
[1.22605, 1.2274] ; ([-0.821311, -0.820003] ; [-0.700965, -0.699951] ; [0.834944, 0.838575] ; [-0.158893, -0.0693508])
[1.2274, 1.22875] ; ([-0.82226, -0.820951] ; [-0.701666, -0.700694] ; [0.834692, 0.838425] ; [-0.227934, -0.138492])
[1.22875, 1.2301] ; ([-0.82321, -0.821899] ; [-0.702335, -0.701406] ; [0.834346, 0.838181] ; [-0.296934, -0.207594])
[1.2301, 1.23146] ; ([-0.824161, -0.822849] ; [-0.702974, -0.702087] ; [0.833907, 0.837844] ; [-0.365892, -0.276657])
[1.23146, 1.23281] ; ([-0.825114, -0.8238] ; [-0.70358, -0.702737] ; [0.833374, 0.837413] ; [-0.434805, -0.345679])
[1.23281, 1.23417] ; ([-0.826068, -0.824753] ; [-0.704155, -0.703355] ; [0.832748, 0.836888] ; [-0.503672, -0.414659])
[1.23417, 1.23552] ; ([-0.827022, -0.825706] ; [-0.704697, -0.703941] ; [0.832029, 0.83627] ; [-0.572492, -0.483594])
[1.23552, 1.23688] ; ([-0.827979, -0.826661] ; [-0.705207, -0.704495] ; [0.831215, 0.835557] ; [-0.641263, -0.552483])
[1.23688, 1.23824] ; ([-0.828936, -0.827617] ; [-0.705685, -0.705016] ; [0.830308, 0.834751] ; [-0.709984, -0.621325])
[1.23824, 1.2396] ; ([-0.829895, -0.828574] ; [-0.70613, -0.705505] ; [0.829308, 0.833851] ; [-0.778654, -0.690119])
[1.2396, 1.24096] ; ([-0.830855, -0.829533] ; [-0.706542, -0.705962] ; [0.828213, 0.832856] ; [-0.847271, -0.758864])
[1.24096, 1.24232] ; ([-0.831819, -0.830493] ; [-0.706923, -0.706385] ; [0.827021, 0.831768] ; [-0.916013, -0.827556])
[1.24232, 1.2437] ; ([-0.832796, -0.831457] ; [-0.707276, -0.706777] ; [0.825717, 0.830581] ; [-0.985549, -0.896372])
[1.2437, 1.2451] ; ([-0.833787, -0.832434] ; [-0.707599, -0.707139] ; [0.824299, 0.829284] ; [-1.05587, -0.965981])
[1.2451, 1.24652] ; ([-0.834791, -0.833424] ; [-0.707893, -0.707468] ; [0.822762, 0.827871] ; [-1.12695, -1.03638])
[1.24652, 1.24796] ; ([-0.835808, -0.834428] ; [-0.708154, -0.707767] ; [0.821103, 0.82634] ; [-1.1988, -1.10754])
[1.24796, 1.24941] ; ([-0.836838, -0.835445] ; [-0.708382, -0.708033] ; [0.819317, 0.824686] ; [-1.27139, -1.17947])
[1.24941, 1.25088] ; ([-0.837881, -0.836475] ; [-0.708576, -0.708266] ; [0.817402, 0.822906] ; [-1.34473, -1.25214])
[1.25088, 1.25238] ; ([-0.838938, -0.837519] ; [-0.708733, -0.708464] ; [0.815354, 0.820995] ; [-1.41879, -1.32556])
[1.25238, 1.25389] ; ([-0.840008, -0.838575] ; [-0.708855, -0.708626] ; [0.813168, 0.818951] ; [-1.49357, -1.39971])
[1.25389, 1.25541] ; ([-0.841092, -0.839645] ; [-0.708941, -0.70875] ; [0.81084, 0.816769] ; [-1.56906, -1.47458])
[1.25541, 1.25696] ; ([-0.842189, -0.840729] ; [-0.708988, -0.708837] ; [0.808366, 0.814445] ; [-1.64526, -1.55017])
[1.25696, 1.25853] ; ([-0.843298, -0.841825] ; [-0.708995, -0.708886] ; [0.805743, 0.811974] ; [-1.7221, -1.62646])
[1.25853, 1.26011] ; ([-0.844421, -0.842935] ; [-0.708974, -0.708885] ; [0.802969, 0.809355] ; [-1.79956, -1.7034])
[1.26011, 1.26171] ; ([-0.845556, -0.844057] ; [-0.708942, -0.708816] ; [0.800039, 0.806584] ; [-1.87763, -1.78097])
[1.26171, 1.26333] ; ([-0.846703, -0.845192] ; [-0.708871, -0.708705] ; [0.796951, 0.803656] ; [-1.95624, -1.85914])
[1.26333, 1.26496] ; ([-0.847862, -0.846339] ; [-0.708765, -0.70855] ; [0.793701, 0.80057] ; [-2.0354, -1.93786])
[1.26496, 1.26662] ; ([-0.849033, -0.847498] ; [-0.708619, -0.708354] ; [0.790285, 0.797321] ; [-2.11507, -2.01712])
[1.26662, 1.26829] ; ([-0.850217, -0.848669] ; [-0.708432, -0.708119] ; [0.786699, 0.793906] ; [-2.19526, -2.09691])
[1.26829, 1.26998] ; ([-0.851412, -0.849852] ; [-0.708206, -0.707843] ; [0.782939, 0.79032] ; [-2.27595, -2.17722])
[1.26998, 1.27168] ; ([-0.852621, -0.851048] ; [-0.707941, -0.707528] ; [0.779, 0.78656] ; [-2.35713, -2.25802])
[1.27168, 1.27341] ; ([-0.853841, -0.852256] ; [-0.707637, -0.707174] ; [0.774877, 0.782621] ; [-2.43879, -2.33932])
[1.27341, 1.27515] ; ([-0.855075, -0.853476] ; [-0.707294, -0.706782] ; [0.770567, 0.778497] ; [-2.52091, -2.42111])
[1.27515, 1.27692] ; ([-0.856322, -0.85471] ; [-0.706915, -0.706353] ; [0.766063, 0.774185] ; [-2.60351, -2.50336])
[1.27692, 1.2787] ; ([-0.857582, -0.855956] ; [-0.706498, -0.705888] ; [0.76136, 0.76968] ; [-2.68655, -2.58609])
[1.2787, 1.28051] ; ([-0.858856, -0.857216] ; [-0.706047, -0.70539] ; [0.756453, 0.764975] ; [-2.77005, -2.66927])
[1.28051, 1.28233] ; ([-0.860143, -0.858489] ; [-0.705562, -0.704858] ; [0.751336, 0.760065] ; [-2.854, -2.75291])
[1.28233, 1.28418] ; ([-0.861445, -0.859777] ; [-0.705045, -0.704296] ; [0.746004, 0.754944] ; [-2.93836, -2.837])
[1.28418, 1.28605] ; ([-0.862761, -0.861078] ; [-0.704499, -0.703704] ; [0.740451, 0.749608] ; [-3.02312, -2.9215])
[1.28605, 1.28794] ; ([-0.864092, -0.862394] ; [-0.703926, -0.703087] ; [0.734671, 0.74405] ; [-3.10827, -3.00641])
[1.28794, 1.28986] ; ([-0.865438, -0.863725] ; [-0.703331, -0.702446] ; [0.728656, 0.738264] ; [-3.19382, -3.09172])
[1.28986, 1.29179] ; ([-0.8668, -0.86507] ; [-0.702714, -0.701785] ; [0.722398, 0.732243] ; [-3.27974, -3.17742])
[1.29179, 1.29376] ; ([-0.868179, -0.866432] ; [-0.70208, -0.701108] ; [0.71589, 0.725978] ; [-3.36605, -3.2635])
[1.29376, 1.29575] ; ([-0.869575, -0.86781] ; [-0.701431, -0.700419] ; [0.709122, 0.719462] ; [-3.45278, -3.34992])
[1.29575, 1.29777] ; ([-0.870989, -0.869205] ; [-0.700773, -0.699721] ; [0.702084, 0.712686] ; [-3.53998, -3.43661])
[1.29777, 1.29982] ; ([-0.872421, -0.870618] ; [-0.700109, -0.699021] ; [0.694767, 0.70564] ; [-3.62756, -3.52367])
[1.29982, 1.30189] ; ([-0.873874, -0.87205] ; [-0.699444, -0.698325] ; [0.687158, 0.698313] ; [-3.71551, -3.6111])
[1.30189, 1.304] ; ([-0.875348, -0.873502] ; [-0.698785, -0.697637] ; [0.679246, 0.690695] ; [-3.80383, -3.6989])
[1.304, 1.30615] ; ([-0.876845, -0.874975] ; [-0.698138, -0.696966] ; [0.671016, 0.682772] ; [-3.89254, -3.78708])
[1.30615, 1.30833] ; ([-0.878365, -0.876471] ; [-0.69751, -0.696319] ; [0.662453, 0.67453] ; [-3.98164, -3.87563])
[1.30833, 1.31055] ; ([-0.879912, -0.87799] ; [-0.696909, -0.695704] ; [0.653538, 0.665953] ; [-4.07114, -3.96456])
[1.31055, 1.31281] ; ([-0.881486, -0.879536] ; [-0.696344, -0.69513] ; [0.644252, 0.657024] ; [-4.16106, -4.05389])
[1.31281, 1.31512] ; ([-0.883091, -0.881109] ; [-0.695826, -0.69461] ; [0.634574, 0.647724] ; [-4.2514, -4.14363])
[1.31512, 1.31748] ; ([-0.884728, -0.882713] ; [-0.695365, -0.694156] ; [0.624479, 0.63803] ; [-4.3422, -4.23379])
[1.31748, 1.31989] ; ([-0.886401, -0.884349] ; [-0.694974, -0.693784] ; [0.613944, 0.627917] ; [-4.43341, -4.32439])
[1.31989, 1.32222] ; ([-0.888019, -0.88602] ; [-0.694653, -0.69353] ; [0.603545, 0.617362] ; [-4.52002, -4.4155])
[1.32222, 1.32449] ; ([-0.889599, -0.887637] ; [-0.694451, -0.693376] ; [0.593192, 0.606942] ; [-4.60333, -4.5019])
[1.32449, 1.32672] ; ([-0.891144, -0.889216] ; [-0.694354, -0.693333] ; [0.582887, 0.596568] ; [-4.68332, -4.58479])
[1.32672, 1.3289] ; ([-0.892659, -0.890759] ; [-0.694407, -0.693362] ; [0.572617, 0.586241] ; [-4.76026, -4.66435])
[1.3289, 1.33104] ; ([-0.894143, -0.892272] ; [-0.694638, -0.693435] ; [0.562394, 0.575949] ; [-4.8342, -4.74088])
[1.33104, 1.33313] ; ([-0.895596, -0.893755] ; [-0.694978, -0.693621] ; [0.552242, 0.565704] ; [-4.90513, -4.81442])
[1.33313, 1.33518] ; ([-0.897021, -0.895206] ; [-0.695426, -0.693918] ; [0.542147, 0.55553] ; [-4.9733, -4.88496])
[1.33518, 1.33719] ; ([-0.898422, -0.896629] ; [-0.695984, -0.694326] ; [0.5321, 0.545413] ; [-5.03888, -4.95274])
[1.33719, 1.33917] ; ([-0.8998, -0.898028] ; [-0.696651, -0.694846] ; [0.522093, 0.535343] ; [-5.10204, -5.01795])
[1.33917, 1.34112] ; ([-0.901159, -0.899404] ; [-0.697427, -0.695477] ; [0.51212, 0.525314] ; [-5.16291, -5.08074])
[1.34112, 1.34304] ; ([-0.902499, -0.900761] ; [-0.698312, -0.696218] ; [0.502176, 0.515319] ; [-5.22161, -5.14124])
[1.34304, 1.34494] ; ([-0.903824, -0.902099] ; [-0.699306, -0.69707] ; [0.492256, 0.505352] ; [-5.27826, -5.19956])
[1.34494, 1.34681] ; ([-0.905134, -0.903422] ; [-0.700408, -0.698033] ; [0.482356, 0.495409] ; [-5.33293, -5.25581])
[1.34681, 1.34866] ; ([-0.906431, -0.90473] ; [-0.701619, -0.699106] ; [0.472473, 0.485485] ; [-5.3857, -5.3101])
[1.34866, 1.35049] ; ([-0.907716, -0.906024] ; [-0.702938, -0.700289] ; [0.462602, 0.475578] ; [-5.43664, -5.36249])
[1.35049, 1.3523] ; ([-0.90899, -0.907307] ; [-0.704366, -0.701583] ; [0.452743, 0.465685] ; [-5.48582, -5.41307])
[1.3523, 1.3541] ; ([-0.910255, -0.90858] ; [-0.705901, -0.702985] ; [0.442891, 0.455801] ; [-5.53329, -5.46189])
[1.3541, 1.35587] ; ([-0.911511, -0.909842] ; [-0.707544, -0.704497] ; [0.433026, 0.445944] ; [-5.57911, -5.50901])
[1.35587, 1.35764] ; ([-0.91276, -0.911097] ; [-0.709293, -0.706117] ; [0.423166, 0.436092] ; [-5.62332, -5.55449])
[1.35764, 1.35939] ; ([-0.914002, -0.912343] ; [-0.711149, -0.707845] ; [0.413309, 0.426245] ; [-5.66596, -5.59836])
[1.35939, 1.36112] ; ([-0.915238, -0.913583] ; [-0.713109, -0.709681] ; [0.403448, 0.416405] ; [-5.70708, -5.64067])
[1.36112, 1.36285] ; ([-0.916469, -0.914817] ; [-0.715174, -0.711623] ; [0.393587, 0.406566] ; [-5.7467, -5.68145])
[1.36285, 1.36456] ; ([-0.917695, -0.916045] ; [-0.717343, -0.71367] ; [0.383725, 0.396727] ; [-5.78486, -5.72075])
