[-0.000211802, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[3.08026, 3.08117] ; ([-3.79827, -3.78493] ; [-1.32862, -1.28306] ; [-0.237199, -0.132789] ; [-4.06989, -3.25779])
[3.08117, 3.08209] ; ([-3.79948, -3.7861] ; [-1.32983, -1.28424] ; [-0.240678, -0.13601] ; [-4.05674, -3.24225])
[3.08209, 3.083] ; ([-3.8007, -3.78728] ; [-1.33104, -1.28542] ; [-0.24414, -0.139216] ; [-4.04343, -3.22651])
[3.083, 3.08392] ; ([-3.80192, -3.78846] ; [-1.33223, -1.28659] ; [-0.247585, -0.142409] ; [-4.02991, -3.2106])
[3.08392, 3.08483] ; ([-3.80313, -3.78964] ; [-1.3334, -1.28776] ; [-0.251011, -0.145588] ; [-4.01619, -3.19454])
[3.08483, 3.08575] ; ([-3.80435, -3.79082] ; [-1.33457, -1.28891] ; [-0.254422, -0.148753] ; [-4.00228, -3.17831])
[3.08575, 3.08666] ; ([-3.80557, -3.792] ; [-1.33572, -1.29006] ; [-0.257815, -0.151903] ; [-3.98816, -3.16192])
[3.08666, 3.08757] ; ([-3.80678, -3.79318] ; [-1.33686, -1.29119] ; [-0.261191, -0.15504] ; [-3.97385, -3.14537])
[3.08757, 3.08848] ; ([-3.808, -3.79436] ; [-1.33799, -1.29232] ; [-0.264549, -0.158163] ; [-3.95935, -3.12866])
[3.08848, 3.0894] ; ([-3.80922, -3.79554] ; [-1.3391, -1.29344] ; [-0.267891, -0.161272] ; [-3.94464, -3.1118])
[3.0894, 3.09031] ; ([-3.81044, -3.79672] ; [-1.3402, -1.29456] ; [-0.271214, -0.164368] ; [-3.92978, -3.09474])
[3.09031, 3.09122] ; ([-3.81166, -3.7979] ; [-1.34129, -1.29566] ; [-0.27452, -0.167449] ; [-3.91472, -3.07752])
[3.09122, 3.09213] ; ([-3.81288, -3.79909] ; [-1.34237, -1.29675] ; [-0.277809, -0.170516] ; [-3.89948, -3.06014])
[3.09213, 3.09304] ; ([-3.8141, -3.80027] ; [-1.34344, -1.29784] ; [-0.28108, -0.173569] ; [-3.88405, -3.04261])
[3.09304, 3.09395] ; ([-3.81533, -3.80145] ; [-1.34449, -1.29892] ; [-0.284334, -0.176607] ; [-3.86843, -3.02491])
[3.09395, 3.09486] ; ([-3.81655, -3.80264] ; [-1.34553, -1.29999] ; [-0.28757, -0.179632] ; [-3.85262, -3.00705])
[3.09486, 3.09577] ; ([-3.81777, -3.80382] ; [-1.34656, -1.30105] ; [-0.290789, -0.182643] ; [-3.83663, -2.98904])
[3.09577, 3.09668] ; ([-3.819, -3.80501] ; [-1.34758, -1.3021] ; [-0.29399, -0.185639] ; [-3.82046, -2.97087])
[3.09668, 3.09759] ; ([-3.82022, -3.8062] ; [-1.34858, -1.30315] ; [-0.297173, -0.18862] ; [-3.8041, -2.95254])
[3.09759, 3.0985] ; ([-3.82145, -3.80738] ; [-1.34958, -1.30418] ; [-0.300343, -0.191587] ; [-3.78757, -2.93403])
[3.0985, 3.09942] ; ([-3.82268, -3.80858] ; [-1.35057, -1.30521] ; [-0.303498, -0.194542] ; [-3.77083, -2.91533])
[3.09942, 3.10033] ; ([-3.82391, -3.80977] ; [-1.35154, -1.30622] ; [-0.306639, -0.197487] ; [-3.75389, -2.89646])
[3.10033, 3.10124] ; ([-3.82515, -3.81096] ; [-1.3525, -1.30723] ; [-0.309767, -0.20042] ; [-3.73676, -2.87741])
[3.10124, 3.10216] ; ([-3.82638, -3.81216] ; [-1.35346, -1.30824] ; [-0.31288, -0.203341] ; [-3.71941, -2.85818])
[3.10216, 3.10308] ; ([-3.82762, -3.81336] ; [-1.3544, -1.30923] ; [-0.315979, -0.206252] ; [-3.70187, -2.83877])
[3.10308, 3.10399] ; ([-3.82886, -3.81456] ; [-1.35533, -1.31022] ; [-0.319063, -0.209151] ; [-3.68412, -2.81918])
[3.10399, 3.10491] ; ([-3.83011, -3.81577] ; [-1.35625, -1.3112] ; [-0.322134, -0.212038] ; [-3.66617, -2.79941])
[3.10491, 3.10583] ; ([-3.83136, -3.81697] ; [-1.35717, -1.31217] ; [-0.325189, -0.214914] ; [-3.64802, -2.77945])
[3.10583, 3.10676] ; ([-3.83261, -3.81818] ; [-1.35807, -1.31314] ; [-0.32823, -0.217778] ; [-3.62966, -2.75932])
[3.10676, 3.10768] ; ([-3.83386, -3.8194] ; [-1.35896, -1.3141] ; [-0.331257, -0.22063] ; [-3.6111, -2.739])
[3.10768, 3.1086] ; ([-3.83512, -3.82061] ; [-1.35983, -1.31505] ; [-0.334269, -0.22347] ; [-3.59251, -2.71832])
[3.1086, 3.10953] ; ([-3.83637, -3.82183] ; [-1.3607, -1.31599] ; [-0.337265, -0.226299] ; [-3.57372, -2.69746])
[3.10953, 3.11046] ; ([-3.83764, -3.82305] ; [-1.36156, -1.31692] ; [-0.340248, -0.229114] ; [-3.55473, -2.67641])
[3.11046, 3.11139] ; ([-3.8389, -3.82428] ; [-1.36241, -1.31785] ; [-0.343215, -0.231918] ; [-3.53554, -2.65517])
[3.11139, 3.11232] ; ([-3.84017, -3.82551] ; [-1.36325, -1.31877] ; [-0.346167, -0.234708] ; [-3.51614, -2.63375])
[3.11232, 3.11325] ; ([-3.84144, -3.82674] ; [-1.36408, -1.31968] ; [-0.349103, -0.237486] ; [-3.49654, -2.61215])
[3.11325, 3.11419] ; ([-3.84271, -3.82797] ; [-1.3649, -1.32059] ; [-0.352025, -0.240252] ; [-3.47673, -2.59035])
[3.11419, 3.11513] ; ([-3.84399, -3.82921] ; [-1.3657, -1.32148] ; [-0.354931, -0.243004] ; [-3.45672, -2.56837])
[3.11513, 3.11606] ; ([-3.84527, -3.83045] ; [-1.3665, -1.32237] ; [-0.357821, -0.245743] ; [-3.43651, -2.5462])
[3.11606, 3.117] ; ([-3.84656, -3.83169] ; [-1.36729, -1.32325] ; [-0.360696, -0.248469] ; [-3.41609, -2.52384])
[3.117, 3.11795] ; ([-3.84784, -3.83294] ; [-1.36807, -1.32412] ; [-0.363555, -0.251181] ; [-3.39547, -2.50129])
[3.11795, 3.11889] ; ([-3.84913, -3.83419] ; [-1.36884, -1.32499] ; [-0.366397, -0.25388] ; [-3.37464, -2.47855])
[3.11889, 3.11984] ; ([-3.85043, -3.83544] ; [-1.36964, -1.3258] ; [-0.369306, -0.256483] ; [-3.35362, -2.45561])
[3.11984, 3.12078] ; ([-3.85172, -3.8367] ; [-1.37043, -1.32661] ; [-0.372195, -0.259073] ; [-3.33238, -2.43251])
[3.12078, 3.12173] ; ([-3.85302, -3.83795] ; [-1.37121, -1.32741] ; [-0.375065, -0.261649] ; [-3.31094, -2.40924])
[3.12173, 3.12268] ; ([-3.85432, -3.83922] ; [-1.37197, -1.3282] ; [-0.377915, -0.264211] ; [-3.28929, -2.3858])
[3.12268, 3.12364] ; ([-3.85563, -3.84048] ; [-1.37273, -1.32899] ; [-0.380748, -0.266756] ; [-3.26743, -2.3622])
[3.12364, 3.12459] ; ([-3.85694, -3.84175] ; [-1.37347, -1.32977] ; [-0.38356, -0.269287] ; [-3.24537, -2.33843])
[3.12459, 3.12555] ; ([-3.85825, -3.84302] ; [-1.3742, -1.33054] ; [-0.386353, -0.271803] ; [-3.2231, -2.3145])
[3.12555, 3.1265] ; ([-3.85956, -3.84429] ; [-1.37492, -1.33131] ; [-0.389127, -0.274303] ; [-3.20063, -2.29039])
[3.1265, 3.12746] ; ([-3.86088, -3.84557] ; [-1.37563, -1.33207] ; [-0.391881, -0.276787] ; [-3.17795, -2.26612])
[3.12746, 3.12842] ; ([-3.8622, -3.84685] ; [-1.37633, -1.33283] ; [-0.394616, -0.279256] ; [-3.15506, -2.24168])
[3.12842, 3.12939] ; ([-3.86352, -3.84813] ; [-1.37702, -1.33357] ; [-0.39733, -0.281709] ; [-3.13196, -2.21708])
[3.12939, 3.13035] ; ([-3.86485, -3.84942] ; [-1.3777, -1.3343] ; [-0.400041, -0.28413] ; [-3.10866, -2.1923])
[3.13035, 3.13132] ; ([-3.86618, -3.85071] ; [-1.37838, -1.33503] ; [-0.40273, -0.286535] ; [-3.08516, -2.16735])
[3.13132, 3.13229] ; ([-3.86751, -3.852] ; [-1.37904, -1.33575] ; [-0.405403, -0.288921] ; [-3.06144, -2.14223])
[3.13229, 3.13326] ; ([-3.86885, -3.85329] ; [-1.3797, -1.33645] ; [-0.408055, -0.291288] ; [-3.03753, -2.11694])
[3.13326, 3.13423] ; ([-3.87019, -3.85459] ; [-1.38034, -1.33716] ; [-0.410689, -0.293637] ; [-3.01341, -2.09149])
[3.13423, 3.1352] ; ([-3.87153, -3.85589] ; [-1.38098, -1.33785] ; [-0.413302, -0.295968] ; [-2.98908, -2.06586])
[3.1352, 3.13618] ; ([-3.87288, -3.8572] ; [-1.38161, -1.33854] ; [-0.415895, -0.29828] ; [-2.96455, -2.04007])
[3.13618, 3.13716] ; ([-3.87423, -3.85851] ; [-1.38222, -1.33922] ; [-0.418468, -0.300573] ; [-2.93982, -2.01411])
[3.13716, 3.13814] ; ([-3.87559, -3.85982] ; [-1.38283, -1.33989] ; [-0.42102, -0.302847] ; [-2.91489, -1.98797])
[3.13814, 3.13912] ; ([-3.87694, -3.86114] ; [-1.38343, -1.34056] ; [-0.423552, -0.305102] ; [-2.88975, -1.96167])
[3.13912, 3.1401] ; ([-3.8783, -3.86246] ; [-1.38402, -1.34122] ; [-0.426063, -0.307337] ; [-2.86441, -1.93519])
[3.1401, 3.14109] ; ([-3.87967, -3.86378] ; [-1.3846, -1.34187] ; [-0.428553, -0.309552] ; [-2.83886, -1.90855])
[3.14109, 3.14208] ; ([-3.88104, -3.8651] ; [-1.38517, -1.34251] ; [-0.431022, -0.311748] ; [-2.81311, -1.88173])
[3.14208, 3.14307] ; ([-3.88241, -3.86643] ; [-1.38573, -1.34315] ; [-0.433469, -0.313923] ; [-2.78716, -1.85475])
[3.14307, 3.14406] ; ([-3.88378, -3.86777] ; [-1.38628, -1.34378] ; [-0.435894, -0.316078] ; [-2.76101, -1.82759])
[3.14406, 3.14506] ; ([-3.88516, -3.8691] ; [-1.38683, -1.3444] ; [-0.438297, -0.318213] ; [-2.73465, -1.80027])
[3.14506, 3.14606] ; ([-3.88654, -3.87044] ; [-1.38736, -1.34502] ; [-0.440678, -0.320327] ; [-2.70809, -1.77277])
[3.14606, 3.14706] ; ([-3.88793, -3.87179] ; [-1.38789, -1.34563] ; [-0.443037, -0.322419] ; [-2.68133, -1.7451])
[3.14706, 3.14806] ; ([-3.88932, -3.87314] ; [-1.38841, -1.34623] ; [-0.445373, -0.32449] ; [-2.65436, -1.71726])
[3.14806, 3.14907] ; ([-3.89072, -3.87449] ; [-1.38892, -1.34682] ; [-0.447685, -0.32654] ; [-2.6272, -1.68926])
[3.14907, 3.15008] ; ([-3.89211, -3.87585] ; [-1.38942, -1.34741] ; [-0.449975, -0.328567] ; [-2.59983, -1.66108])
[3.15008, 3.15109] ; ([-3.89352, -3.87721] ; [-1.38992, -1.34799] ; [-0.45224, -0.330573] ; [-2.57227, -1.63273])
[3.15109, 3.1521] ; ([-3.89492, -3.87857] ; [-1.39041, -1.34857] ; [-0.454482, -0.332556] ; [-2.5445, -1.60422])
[3.1521, 3.15311] ; ([-3.89633, -3.87994] ; [-1.39089, -1.34913] ; [-0.4567, -0.334516] ; [-2.51654, -1.57553])
[3.15311, 3.15413] ; ([-3.89775, -3.88131] ; [-1.39136, -1.3497] ; [-0.458893, -0.336454] ; [-2.48838, -1.54668])
[3.15413, 3.15515] ; ([-3.89917, -3.88268] ; [-1.39185, -1.35022] ; [-0.461062, -0.338368] ; [-2.46059, -1.51708])
[3.15515, 3.15617] ; ([-3.90059, -3.88406] ; [-1.39233, -1.35075] ; [-0.463205, -0.340257] ; [-2.43259, -1.48737])
[3.15617, 3.1572] ; ([-3.90201, -3.88545] ; [-1.3928, -1.35127] ; [-0.465321, -0.342122] ; [-2.40437, -1.45753])
[3.1572, 3.15822] ; ([-3.90344, -3.88683] ; [-1.39326, -1.35178] ; [-0.467411, -0.34396] ; [-2.37596, -1.42758])
[3.15822, 3.15925] ; ([-3.90487, -3.88822] ; [-1.39371, -1.3523] ; [-0.469474, -0.345773] ; [-2.34734, -1.3975])
[3.15925, 3.16028] ; ([-3.9063, -3.88961] ; [-1.39415, -1.35281] ; [-0.47151, -0.34756] ; [-2.31853, -1.36729])
[3.16028, 3.16131] ; ([-3.90774, -3.89101] ; [-1.39458, -1.35331] ; [-0.47352, -0.349321] ; [-2.28952, -1.33695])
[3.16131, 3.16235] ; ([-3.90918, -3.89241] ; [-1.39501, -1.35381] ; [-0.475501, -0.351055] ; [-2.26037, -1.30643])
[3.16235, 3.16338] ; ([-3.91063, -3.89381] ; [-1.39543, -1.35429] ; [-0.477455, -0.352763] ; [-2.23103, -1.27579])
[3.16338, 3.16442] ; ([-3.91207, -3.89522] ; [-1.39584, -1.35478] ; [-0.479381, -0.354444] ; [-2.20149, -1.24503])
[3.16442, 3.16546] ; ([-3.91352, -3.89662] ; [-1.39624, -1.35526] ; [-0.481279, -0.356097] ; [-2.17176, -1.21413])
[3.16546, 3.16651] ; ([-3.91498, -3.89804] ; [-1.39664, -1.35574] ; [-0.483149, -0.357723] ; [-2.14185, -1.18312])
[3.16651, 3.16755] ; ([-3.91644, -3.89945] ; [-1.39702, -1.35621] ; [-0.48499, -0.35932] ; [-2.11175, -1.15197])
[3.16755, 3.1686] ; ([-3.9179, -3.90087] ; [-1.39741, -1.35667] ; [-0.486802, -0.36089] ; [-2.08152, -1.12065])
[3.1686, 3.16965] ; ([-3.91936, -3.90229] ; [-1.39779, -1.35713] ; [-0.488585, -0.362432] ; [-2.0511, -1.08921])
[3.16965, 3.1707] ; ([-3.92083, -3.90372] ; [-1.39816, -1.35758] ; [-0.490338, -0.363944] ; [-2.0205, -1.05764])
[3.1707, 3.17175] ; ([-3.9223, -3.90515] ; [-1.39852, -1.35803] ; [-0.492061, -0.365428] ; [-1.98972, -1.02595])
[3.17175, 3.17281] ; ([-3.92378, -3.90658] ; [-1.39888, -1.35848] ; [-0.493755, -0.366883] ; [-1.95877, -0.994136])
[3.17281, 3.17387] ; ([-3.92526, -3.90802] ; [-1.39924, -1.35891] ; [-0.495418, -0.368308] ; [-1.92769, -0.962158])
[3.17387, 3.17493] ; ([-3.92674, -3.90946] ; [-1.39959, -1.35934] ; [-0.49705, -0.369703] ; [-1.89643, -0.930061])
[3.17493, 3.17599] ; ([-3.92823, -3.9109] ; [-1.39993, -1.35977] ; [-0.498652, -0.371068] ; [-1.86501, -0.897849])
[3.17599, 3.17705] ; ([-3.92971, -3.91235] ; [-1.40027, -1.36019] ; [-0.500221, -0.372403] ; [-1.83339, -0.865562])
[3.17705, 3.17812] ; ([-3.9312, -3.9138] ; [-1.4006, -1.36061] ; [-0.501757, -0.373706] ; [-1.80166, -0.833173])
[3.17812, 3.17919] ; ([-3.9327, -3.91525] ; [-1.40093, -1.36102] ; [-0.503259, -0.374977] ; [-1.76977, -0.80072])
[3.17919, 3.18025] ; ([-3.93419, -3.9167] ; [-1.40125, -1.36143] ; [-0.504729, -0.376216] ; [-1.73773, -0.768203])
[3.18025, 3.18132] ; ([-3.93569, -3.91816] ; [-1.40157, -1.36182] ; [-0.506165, -0.377422] ; [-1.70559, -0.735599])
[3.18132, 3.18239] ; ([-3.93718, -3.91961] ; [-1.40188, -1.36222] ; [-0.507567, -0.378596] ; [-1.6733, -0.702936])
[3.18239, 3.18346] ; ([-3.93868, -3.92107] ; [-1.40219, -1.36261] ; [-0.508934, -0.379736] ; [-1.6409, -0.6702])
[3.18346, 3.18453] ; ([-3.94018, -3.92253] ; [-1.40251, -1.36298] ; [-0.510268, -0.380844] ; [-1.60837, -0.637403])
[3.18453, 3.18561] ; ([-3.94169, -3.924] ; [-1.40283, -1.36334] ; [-0.511567, -0.381917] ; [-1.57573, -0.604553])
[3.18561, 3.18668] ; ([-3.94319, -3.92546] ; [-1.40314, -1.3637] ; [-0.512831, -0.382957] ; [-1.54297, -0.571652])
[3.18668, 3.18775] ; ([-3.9447, -3.92693] ; [-1.40345, -1.36405] ; [-0.51406, -0.383964] ; [-1.51012, -0.538704])
[3.18775, 3.18883] ; ([-3.9462, -3.92839] ; [-1.40376, -1.3644] ; [-0.515254, -0.384936] ; [-1.47716, -0.505711])
[3.18883, 3.1899] ; ([-3.94771, -3.92986] ; [-1.40406, -1.36474] ; [-0.516412, -0.385873] ; [-1.4441, -0.472675])
[3.1899, 3.19098] ; ([-3.94922, -3.93133] ; [-1.40437, -1.36507] ; [-0.517535, -0.386777] ; [-1.41095, -0.439601])
[3.19098, 3.19206] ; ([-3.95073, -3.9328] ; [-1.40468, -1.36539] ; [-0.518622, -0.387645] ; [-1.37785, -0.406359])
[3.19206, 3.19313] ; ([-3.95224, -3.93427] ; [-1.40498, -1.36571] ; [-0.519673, -0.388479] ; [-1.34465, -0.373106])
[3.19313, 3.19421] ; ([-3.95375, -3.93574] ; [-1.40528, -1.36602] ; [-0.520688, -0.389278] ; [-1.31135, -0.339843])
[3.19421, 3.19529] ; ([-3.95527, -3.93722] ; [-1.40558, -1.36633] ; [-0.521667, -0.390042] ; [-1.27796, -0.306571])
[3.19529, 3.19637] ; ([-3.95678, -3.93869] ; [-1.40591, -1.36661] ; [-0.52261, -0.39077] ; [-1.24481, -0.272967])
[3.19637, 3.19744] ; ([-3.95829, -3.94017] ; [-1.40622, -1.36688] ; [-0.523517, -0.391464] ; [-1.21158, -0.239368])
[3.19744, 3.19852] ; ([-3.95981, -3.94164] ; [-1.40654, -1.36714] ; [-0.524388, -0.392121] ; [-1.17833, -0.205737])
[3.19852, 3.1996] ; ([-3.96132, -3.94312] ; [-1.40687, -1.36739] ; [-0.525222, -0.392742] ; [-1.14512, -0.172001])
[3.1996, 3.20068] ; ([-3.96284, -3.94459] ; [-1.40719, -1.36764] ; [-0.52602, -0.393327] ; [-1.11187, -0.138267])
[3.20068, 3.20175] ; ([-3.96435, -3.94607] ; [-1.40753, -1.36787] ; [-0.527154, -0.393504] ; [-1.07865, -0.104479])
[3.20175, 3.20283] ; ([-3.96586, -3.94754] ; [-1.40787, -1.36809] ; [-0.528251, -0.393644] ; [-1.04543, -0.0707047])
[3.20283, 3.2039] ; ([-3.96737, -3.94902] ; [-1.40821, -1.36829] ; [-0.52931, -0.393749] ; [-1.01227, -0.0369401])
[3.2039, 3.20497] ; ([-3.96888, -3.95049] ; [-1.40857, -1.36848] ; [-0.530332, -0.393816] ; [-0.979179, -0.00318948])
[3.20497, 3.20604] ; ([-3.97039, -3.95196] ; [-1.40893, -1.36865] ; [-0.531317, -0.393848] ; [-0.946228, 0.0306075])
[3.20604, 3.20711] ; ([-3.97189, -3.95342] ; [-1.4093, -1.36881] ; [-0.532265, -0.393843] ; [-0.913358, 0.0643799])
[3.20711, 3.20818] ; ([-3.97339, -3.95489] ; [-1.40967, -1.36895] ; [-0.533176, -0.393802] ; [-0.880577, 0.0981245])
[3.20818, 3.20924] ; ([-3.97489, -3.95635] ; [-1.41005, -1.36908] ; [-0.534054, -0.393721] ; [-0.852037, 0.135982])
[3.20924, 3.2103] ; ([-3.97638, -3.9578] ; [-1.41044, -1.3692] ; [-0.5349, -0.393601] ; [-0.823587, 0.173777])
[3.2103, 3.21136] ; ([-3.97787, -3.95926] ; [-1.41083, -1.36931] ; [-0.535714, -0.39344] ; [-0.795249, 0.211506])
[3.21136, 3.21241] ; ([-3.97936, -3.96071] ; [-1.41123, -1.36939] ; [-0.536495, -0.39324] ; [-0.767071, 0.249204])
[3.21241, 3.21346] ; ([-3.98084, -3.96215] ; [-1.41164, -1.36947] ; [-0.53724, -0.393006] ; [-0.739014, 0.286823])
[3.21346, 3.21451] ; ([-3.98232, -3.96359] ; [-1.41205, -1.36954] ; [-0.53795, -0.392736] ; [-0.711085, 0.32436])
[3.21451, 3.21556] ; ([-3.98379, -3.96503] ; [-1.41246, -1.36959] ; [-0.538624, -0.392433] ; [-0.68329, 0.361812])
[3.21556, 3.2166] ; ([-3.98526, -3.96646] ; [-1.41288, -1.36964] ; [-0.539262, -0.392096] ; [-0.655633, 0.399174])
[3.2166, 3.21763] ; ([-3.98672, -3.96789] ; [-1.41331, -1.36967] ; [-0.539866, -0.391725] ; [-0.628152, 0.436476])
[3.21763, 3.21867] ; ([-3.98818, -3.96931] ; [-1.41374, -1.36969] ; [-0.540436, -0.391321] ; [-0.600815, 0.47368])
[3.21867, 3.2197] ; ([-3.98964, -3.97073] ; [-1.41419, -1.36969] ; [-0.540973, -0.390882] ; [-0.575296, 0.51245])
[3.2197, 3.22073] ; ([-3.99109, -3.97215] ; [-1.41463, -1.36968] ; [-0.541471, -0.390415] ; [-0.549864, 0.551039])
[3.22073, 3.22175] ; ([-3.99253, -3.97355] ; [-1.41506, -1.36968] ; [-0.541948, -0.389905] ; [-0.524535, 0.589449])
[3.22175, 3.22277] ; ([-3.99397, -3.97496] ; [-1.41548, -1.36969] ; [-0.542402, -0.389352] ; [-0.499303, 0.627665])
[3.22277, 3.22378] ; ([-3.99541, -3.97635] ; [-1.4159, -1.36969] ; [-0.542818, -0.388773] ; [-0.474185, 0.665686])
[3.22378, 3.22479] ; ([-3.99684, -3.97774] ; [-1.41631, -1.36969] ; [-0.543196, -0.388169] ; [-0.449183, 0.703514])
[3.22479, 3.2258] ; ([-3.99826, -3.97913] ; [-1.41677, -1.36964] ; [-0.543538, -0.38754] ; [-0.424305, 0.741156])
[3.2258, 3.2268] ; ([-3.99968, -3.98051] ; [-1.41721, -1.36959] ; [-0.543843, -0.386886] ; [-0.399475, 0.778525])
[3.2268, 3.2278] ; ([-4.00109, -3.98188] ; [-1.41764, -1.36955] ; [-0.544111, -0.386207] ; [-0.374712, 0.815631])
[3.2278, 3.22879] ; ([-4.0025, -3.98325] ; [-1.41806, -1.36952] ; [-0.544344, -0.385505] ; [-0.350021, 0.852483])
[3.22879, 3.22978] ; ([-4.0039, -3.98461] ; [-1.41846, -1.3695] ; [-0.544542, -0.384779] ; [-0.325403, 0.889085])
[3.22978, 3.23076] ; ([-4.00529, -3.98597] ; [-1.41885, -1.36948] ; [-0.544705, -0.38403] ; [-0.30086, 0.925443])
[3.23076, 3.23175] ; ([-4.00668, -3.98732] ; [-1.41924, -1.36946] ; [-0.544833, -0.383257] ; [-0.276395, 0.961561])
[3.23175, 3.23272] ; ([-4.00807, -3.98867] ; [-1.41961, -1.36945] ; [-0.544928, -0.382462] ; [-0.25201, 0.997444])
[3.23272, 3.2337] ; ([-4.00945, -3.99001] ; [-1.41998, -1.36943] ; [-0.544989, -0.381645] ; [-0.227706, 1.03309])
[3.2337, 3.23467] ; ([-4.01082, -3.99134] ; [-1.42033, -1.36942] ; [-0.545018, -0.380805] ; [-0.203485, 1.06851])
[3.23467, 3.23563] ; ([-4.01219, -3.99267] ; [-1.42068, -1.36941] ; [-0.545014, -0.379943] ; [-0.179352, 1.10371])
[3.23563, 3.2366] ; ([-4.01356, -3.994] ; [-1.42103, -1.36941] ; [-0.544977, -0.379059] ; [-0.155308, 1.13869])
[3.2366, 3.23755] ; ([-4.01492, -3.99532] ; [-1.42136, -1.3694] ; [-0.544909, -0.378155] ; [-0.131354, 1.17344])
[3.23755, 3.23851] ; ([-4.01628, -3.99663] ; [-1.42169, -1.36939] ; [-0.54481, -0.377229] ; [-0.107492, 1.20798])
[3.23851, 3.23946] ; ([-4.01763, -3.99794] ; [-1.42202, -1.36938] ; [-0.544679, -0.376282] ; [-0.0837244, 1.2423])
[3.23946, 3.24041] ; ([-4.01897, -3.99925] ; [-1.42233, -1.36937] ; [-0.544518, -0.375315] ; [-0.0600526, 1.27641])
[3.24041, 3.24136] ; ([-4.02032, -4.00055] ; [-1.42265, -1.36936] ; [-0.544327, -0.374327] ; [-0.0364782, 1.31031])
[3.24136, 3.2423] ; ([-4.02165, -4.00185] ; [-1.42298, -1.36932] ; [-0.544341, -0.373085] ; [-0.013125, 1.34411])
[3.2423, 3.24323] ; ([-4.02299, -4.00314] ; [-1.42331, -1.36928] ; [-0.544324, -0.371824] ; [0.0101352, 1.37768])
[3.24323, 3.24417] ; ([-4.02431, -4.00442] ; [-1.42363, -1.36924] ; [-0.544277, -0.370546] ; [0.0332757, 1.41101])
[3.24417, 3.2451] ; ([-4.02564, -4.00571] ; [-1.42394, -1.36919] ; [-0.544201, -0.36925] ; [0.0562957, 1.44411])
[3.2451, 3.24602] ; ([-4.02695, -4.00698] ; [-1.42425, -1.36915] ; [-0.544096, -0.367938] ; [0.0791943, 1.47698])
[3.24602, 3.24695] ; ([-4.02826, -4.00825] ; [-1.42455, -1.36911] ; [-0.543962, -0.366609] ; [0.101971, 1.50963])
[3.24695, 3.24786] ; ([-4.02957, -4.00951] ; [-1.42485, -1.36905] ; [-0.5438, -0.365263] ; [0.124578, 1.54209])
[3.24786, 3.24878] ; ([-4.03087, -4.01077] ; [-1.42514, -1.369] ; [-0.54361, -0.363901] ; [0.147064, 1.57433])
[3.24878, 3.24969] ; ([-4.03216, -4.01203] ; [-1.42543, -1.36895] ; [-0.543393, -0.362524] ; [0.169429, 1.60634])
[3.24969, 3.25059] ; ([-4.03345, -4.01327] ; [-1.42571, -1.36889] ; [-0.543149, -0.36113] ; [0.19167, 1.63813])
[3.25059, 3.2515] ; ([-4.03474, -4.01452] ; [-1.42599, -1.36883] ; [-0.542877, -0.359722] ; [0.213788, 1.66969])
[3.2515, 3.2524] ; ([-4.03602, -4.01576] ; [-1.42626, -1.36877] ; [-0.54258, -0.358298] ; [0.235746, 1.70107])
[3.2524, 3.25329] ; ([-4.03729, -4.01699] ; [-1.42653, -1.3687] ; [-0.542256, -0.35686] ; [0.257581, 1.73223])
[3.25329, 3.25418] ; ([-4.03856, -4.01822] ; [-1.42679, -1.36864] ; [-0.541907, -0.355407] ; [0.279293, 1.76317])
[3.25418, 3.25507] ; ([-4.03983, -4.01944] ; [-1.42704, -1.36857] ; [-0.541533, -0.35394] ; [0.300881, 1.79389])
[3.25507, 3.25596] ; ([-4.04109, -4.02066] ; [-1.4273, -1.36849] ; [-0.541134, -0.352459] ; [0.322318, 1.82442])
[3.25596, 3.25684] ; ([-4.04235, -4.02187] ; [-1.42754, -1.36841] ; [-0.54071, -0.350965] ; [0.343632, 1.85473])
[3.25684, 3.25772] ; ([-4.0436, -4.02308] ; [-1.42778, -1.36833] ; [-0.540262, -0.349456] ; [0.364821, 1.88483])
[3.25772, 3.25859] ; ([-4.04484, -4.02428] ; [-1.42802, -1.36825] ; [-0.53979, -0.347935] ; [0.385867, 1.91473])
[3.25859, 3.25946] ; ([-4.04608, -4.02548] ; [-1.42826, -1.36815] ; [-0.539294, -0.3464] ; [0.406789, 1.94442])
[3.25946, 3.26033] ; ([-4.04732, -4.02668] ; [-1.4285, -1.36804] ; [-0.538776, -0.344853] ; [0.427586, 1.97389])
[3.26033, 3.26119] ; ([-4.04855, -4.02787] ; [-1.42875, -1.36791] ; [-0.538234, -0.343293] ; [0.44824, 2.00317])
[3.26119, 3.26205] ; ([-4.04978, -4.02905] ; [-1.42912, -1.36766] ; [-0.537828, -0.341564] ; [0.468286, 2.03272])
[3.26205, 3.26291] ; ([-4.051, -4.03023] ; [-1.4295, -1.36739] ; [-0.537399, -0.339824] ; [0.488172, 2.06206])
[3.26291, 3.26376] ; ([-4.05222, -4.0314] ; [-1.42987, -1.36711] ; [-0.536948, -0.338075] ; [0.507872, 2.0912])
[3.26376, 3.26461] ; ([-4.05343, -4.03257] ; [-1.43025, -1.36682] ; [-0.536477, -0.336317] ; [0.527409, 2.12011])
