[-0.000214825, 0] ; ([-0.00698132, -0.00698132] ; [0, 0] ; [-1.74533, -1.74533] ; [0, 0])
[2.73394, 2.7347] ; ([-3.4128, -3.39842] ; [-1.15446, -1.06987] ; [0.208296, 0.340192] ; [3.55898, 4.38596])
[2.7347, 2.73547] ; ([-3.41368, -3.39924] ; [-1.15327, -1.06844] ; [0.211027, 0.343517] ; [3.54096, 4.37062])
[2.73547, 2.73623] ; ([-3.41455, -3.40006] ; [-1.15209, -1.06704] ; [0.213743, 0.346826] ; [3.52281, 4.35518])
[2.73623, 2.73699] ; ([-3.41543, -3.40088] ; [-1.15093, -1.06565] ; [0.216442, 0.350121] ; [3.50454, 4.33962])
[2.73699, 2.73775] ; ([-3.4163, -3.40169] ; [-1.14979, -1.06429] ; [0.219124, 0.3534] ; [3.48614, 4.32396])
[2.73775, 2.73851] ; ([-3.41717, -3.4025] ; [-1.14866, -1.06294] ; [0.22179, 0.356665] ; [3.46761, 4.3082])
[2.73851, 2.73927] ; ([-3.41804, -3.40332] ; [-1.14755, -1.06162] ; [0.22444, 0.359914] ; [3.44896, 4.29233])
[2.73927, 2.74003] ; ([-3.41891, -3.40412] ; [-1.14646, -1.06031] ; [0.227073, 0.363149] ; [3.43018, 4.27636])
[2.74003, 2.74079] ; ([-3.41978, -3.40493] ; [-1.14538, -1.05902] ; [0.22969, 0.366368] ; [3.41128, 4.2603])
[2.74079, 2.74155] ; ([-3.42064, -3.40574] ; [-1.14432, -1.05776] ; [0.23229, 0.369573] ; [3.39226, 4.24413])
[2.74155, 2.74231] ; ([-3.4215, -3.40654] ; [-1.14328, -1.05651] ; [0.234873, 0.372762] ; [3.37311, 4.22786])
[2.74231, 2.74306] ; ([-3.42237, -3.40734] ; [-1.14225, -1.05528] ; [0.237441, 0.375937] ; [3.35384, 4.2115])
[2.74306, 2.74382] ; ([-3.42323, -3.40815] ; [-1.1413, -1.05401] ; [0.239987, 0.3791] ; [3.32968, 4.19981])
[2.74382, 2.74458] ; ([-3.42409, -3.40895] ; [-1.14036, -1.05276] ; [0.242514, 0.38225] ; [3.30557, 4.18786])
[2.74458, 2.74533] ; ([-3.42494, -3.40974] ; [-1.13943, -1.05153] ; [0.24502, 0.385388] ; [3.28151, 4.17566])
[2.74533, 2.74608] ; ([-3.4258, -3.41054] ; [-1.13852, -1.05033] ; [0.247505, 0.388512] ; [3.25749, 4.16322])
[2.74608, 2.74684] ; ([-3.42665, -3.41133] ; [-1.13762, -1.04914] ; [0.249969, 0.391624] ; [3.23348, 4.15057])
[2.74684, 2.74759] ; ([-3.42751, -3.41212] ; [-1.13673, -1.04798] ; [0.252419, 0.394716] ; [3.20952, 4.13768])
[2.74759, 2.74834] ; ([-3.42836, -3.41291] ; [-1.13584, -1.04686] ; [0.254854, 0.397789] ; [3.18558, 4.12458])
[2.74834, 2.74909] ; ([-3.42921, -3.4137] ; [-1.13496, -1.04576] ; [0.257275, 0.400843] ; [3.16167, 4.11125])
[2.74909, 2.74984] ; ([-3.43005, -3.41449] ; [-1.13408, -1.04469] ; [0.259682, 0.403878] ; [3.13776, 4.09772])
[2.74984, 2.75059] ; ([-3.4309, -3.41528] ; [-1.13321, -1.04365] ; [0.262075, 0.406894] ; [3.11387, 4.08399])
[2.75059, 2.75134] ; ([-3.43175, -3.41606] ; [-1.13235, -1.04264] ; [0.264453, 0.409892] ; [3.08997, 4.07006])
[2.75134, 2.75209] ; ([-3.43259, -3.41684] ; [-1.13149, -1.04165] ; [0.266817, 0.412871] ; [3.06607, 4.05595])
[2.75209, 2.75283] ; ([-3.43343, -3.41762] ; [-1.13065, -1.04069] ; [0.269168, 0.415831] ; [3.04216, 4.04165])
[2.75283, 2.75358] ; ([-3.43427, -3.4184] ; [-1.12981, -1.03975] ; [0.271504, 0.418774] ; [3.01824, 4.02717])
[2.75358, 2.75433] ; ([-3.43511, -3.41918] ; [-1.12898, -1.03883] ; [0.273827, 0.421698] ; [2.99429, 4.01252])
[2.75433, 2.75507] ; ([-3.43595, -3.41996] ; [-1.12816, -1.03794] ; [0.276136, 0.424603] ; [2.97031, 3.99771])
[2.75507, 2.75582] ; ([-3.43679, -3.42074] ; [-1.12734, -1.03707] ; [0.27843, 0.427491] ; [2.94631, 3.98274])
[2.75582, 2.75656] ; ([-3.43763, -3.42151] ; [-1.12654, -1.03623] ; [0.280712, 0.430361] ; [2.92228, 3.9676])
[2.75656, 2.75731] ; ([-3.43847, -3.42229] ; [-1.12574, -1.03541] ; [0.282979, 0.433212] ; [2.89823, 3.95229])
[2.75731, 2.75805] ; ([-3.4393, -3.42306] ; [-1.12495, -1.03462] ; [0.285232, 0.436046] ; [2.87414, 3.93683])
[2.75805, 2.7588] ; ([-3.44013, -3.42383] ; [-1.12416, -1.03385] ; [0.287472, 0.438861] ; [2.85002, 3.9212])
[2.7588, 2.75954] ; ([-3.44097, -3.42461] ; [-1.12338, -1.0331] ; [0.289698, 0.441659] ; [2.82586, 3.90543])
[2.75954, 2.76029] ; ([-3.4418, -3.42538] ; [-1.12261, -1.03238] ; [0.29191, 0.444439] ; [2.80167, 3.8895])
[2.76029, 2.76103] ; ([-3.44263, -3.42615] ; [-1.12185, -1.03167] ; [0.294109, 0.447201] ; [2.77743, 3.87343])
[2.76103, 2.76177] ; ([-3.44346, -3.42692] ; [-1.1211, -1.03099] ; [0.296294, 0.449946] ; [2.75315, 3.8572])
[2.76177, 2.76252] ; ([-3.44429, -3.42769] ; [-1.12036, -1.03033] ; [0.298466, 0.452672] ; [2.72883, 3.84084])
[2.76252, 2.76326] ; ([-3.44512, -3.42845] ; [-1.11962, -1.02969] ; [0.300623, 0.455381] ; [2.70446, 3.82433])
[2.76326, 2.764] ; ([-3.44595, -3.42922] ; [-1.1189, -1.02907] ; [0.302767, 0.458073] ; [2.68005, 3.80768])
[2.764, 2.76474] ; ([-3.44678, -3.42999] ; [-1.11818, -1.02847] ; [0.304898, 0.460746] ; [2.65558, 3.7909])
[2.76474, 2.76549] ; ([-3.44761, -3.43075] ; [-1.11748, -1.02789] ; [0.307015, 0.463402] ; [2.63107, 3.77398])
[2.76549, 2.76623] ; ([-3.44843, -3.43152] ; [-1.11678, -1.02733] ; [0.309118, 0.46604] ; [2.6065, 3.75693])
[2.76623, 2.76697] ; ([-3.44926, -3.43229] ; [-1.1161, -1.02678] ; [0.311207, 0.46866] ; [2.58187, 3.73975])
[2.76697, 2.76771] ; ([-3.45009, -3.43305] ; [-1.11542, -1.02626] ; [0.313282, 0.471263] ; [2.55719, 3.72244])
[2.76771, 2.76846] ; ([-3.45091, -3.43381] ; [-1.11476, -1.02575] ; [0.315344, 0.473848] ; [2.53242, 3.70504])
[2.76846, 2.7692] ; ([-3.45174, -3.43458] ; [-1.11411, -1.02526] ; [0.317392, 0.476415] ; [2.50759, 3.68752])
[2.7692, 2.76994] ; ([-3.45256, -3.43534] ; [-1.11346, -1.02479] ; [0.319426, 0.478964] ; [2.48271, 3.66987])
[2.76994, 2.77068] ; ([-3.45339, -3.43611] ; [-1.11283, -1.02433] ; [0.321446, 0.481495] ; [2.45776, 3.65211])
[2.77068, 2.77143] ; ([-3.45421, -3.43687] ; [-1.11221, -1.02389] ; [0.323452, 0.484009] ; [2.43276, 3.63423])
[2.77143, 2.77217] ; ([-3.45503, -3.43763] ; [-1.1116, -1.02347] ; [0.325445, 0.486505] ; [2.40769, 3.61623])
[2.77217, 2.77291] ; ([-3.45585, -3.43839] ; [-1.111, -1.02306] ; [0.327423, 0.488982] ; [2.38257, 3.59811])
[2.77291, 2.77365] ; ([-3.45668, -3.43915] ; [-1.11041, -1.02267] ; [0.329387, 0.491442] ; [2.35738, 3.57988])
[2.77365, 2.7744] ; ([-3.4575, -3.43992] ; [-1.10984, -1.02229] ; [0.331337, 0.493884] ; [2.33212, 3.56155])
[2.7744, 2.77514] ; ([-3.45832, -3.44068] ; [-1.10927, -1.02192] ; [0.333272, 0.496308] ; [2.3068, 3.54311])
[2.77514, 2.77588] ; ([-3.45914, -3.44144] ; [-1.10872, -1.02157] ; [0.335194, 0.498713] ; [2.28142, 3.52456])
[2.77588, 2.77662] ; ([-3.45996, -3.4422] ; [-1.10818, -1.02124] ; [0.337101, 0.501101] ; [2.25597, 3.5059])
[2.77662, 2.77737] ; ([-3.46078, -3.44296] ; [-1.10765, -1.02091] ; [0.338994, 0.50347] ; [2.23046, 3.48714])
[2.77737, 2.77811] ; ([-3.4616, -3.44372] ; [-1.1072, -1.02054] ; [0.340872, 0.505821] ; [2.20482, 3.46835])
[2.77811, 2.77885] ; ([-3.46242, -3.44448] ; [-1.10675, -1.02019] ; [0.342736, 0.508153] ; [2.17912, 3.44944])
[2.77885, 2.77959] ; ([-3.46324, -3.44524] ; [-1.1063, -1.01986] ; [0.344584, 0.510469] ; [2.15334, 3.43045])
[2.77959, 2.78034] ; ([-3.46406, -3.446] ; [-1.10587, -1.01954] ; [0.346419, 0.512769] ; [2.12747, 3.41134])
[2.78034, 2.78108] ; ([-3.46488, -3.44676] ; [-1.10544, -1.01924] ; [0.348241, 0.515054] ; [2.1015, 3.39211])
[2.78108, 2.78183] ; ([-3.4657, -3.44752] ; [-1.10502, -1.01896] ; [0.350051, 0.517324] ; [2.07543, 3.37275])
[2.78183, 2.78258] ; ([-3.46653, -3.44828] ; [-1.1046, -1.0187] ; [0.351848, 0.519578] ; [2.04927, 3.35327])
[2.78258, 2.78332] ; ([-3.46735, -3.44905] ; [-1.10419, -1.01845] ; [0.353632, 0.521816] ; [2.02301, 3.33366])
[2.78332, 2.78407] ; ([-3.46818, -3.44981] ; [-1.10378, -1.01822] ; [0.355404, 0.524039] ; [1.99665, 3.31393])
[2.78407, 2.78482] ; ([-3.469, -3.45058] ; [-1.10338, -1.01801] ; [0.357163, 0.526245] ; [1.9702, 3.29407])
[2.78482, 2.78558] ; ([-3.46983, -3.45134] ; [-1.10299, -1.01781] ; [0.35891, 0.528436] ; [1.94364, 3.27409])
[2.78558, 2.78633] ; ([-3.47066, -3.45211] ; [-1.10261, -1.01762] ; [0.360643, 0.530611] ; [1.917, 3.25398])
[2.78633, 2.78708] ; ([-3.47149, -3.45288] ; [-1.10223, -1.01745] ; [0.362364, 0.53277] ; [1.89026, 3.23374])
[2.78708, 2.78784] ; ([-3.47232, -3.45365] ; [-1.10186, -1.0173] ; [0.364071, 0.534913] ; [1.86342, 3.21336])
[2.78784, 2.7886] ; ([-3.47315, -3.45442] ; [-1.1015, -1.01716] ; [0.365765, 0.537039] ; [1.83649, 3.19286])
[2.7886, 2.78935] ; ([-3.47398, -3.45519] ; [-1.10115, -1.01704] ; [0.367446, 0.53915] ; [1.80947, 3.17222])
[2.78935, 2.79011] ; ([-3.47482, -3.45597] ; [-1.1008, -1.01692] ; [0.369114, 0.541244] ; [1.78235, 3.15145])
[2.79011, 2.79087] ; ([-3.47565, -3.45674] ; [-1.10046, -1.01683] ; [0.370768, 0.543321] ; [1.75513, 3.13056])
[2.79087, 2.79164] ; ([-3.47649, -3.45752] ; [-1.10013, -1.01674] ; [0.372408, 0.545382] ; [1.72782, 3.10953])
[2.79164, 2.7924] ; ([-3.47732, -3.45829] ; [-1.09981, -1.01667] ; [0.374035, 0.547426] ; [1.70041, 3.08838])
[2.7924, 2.79316] ; ([-3.47816, -3.45907] ; [-1.09949, -1.01661] ; [0.375649, 0.549453] ; [1.6729, 3.06709])
[2.79316, 2.79393] ; ([-3.479, -3.45985] ; [-1.09919, -1.01656] ; [0.377248, 0.551463] ; [1.64529, 3.04568])
[2.79393, 2.7947] ; ([-3.47984, -3.46063] ; [-1.09889, -1.01653] ; [0.378834, 0.553456] ; [1.61758, 3.02414])
[2.7947, 2.79547] ; ([-3.48069, -3.46142] ; [-1.0986, -1.0165] ; [0.380405, 0.555432] ; [1.58978, 3.00247])
[2.79547, 2.79624] ; ([-3.48153, -3.4622] ; [-1.09839, -1.01642] ; [0.381962, 0.557391] ; [1.5618, 2.98074])
[2.79624, 2.79701] ; ([-3.48238, -3.46298] ; [-1.09818, -1.01636] ; [0.383505, 0.559331] ; [1.53374, 2.95889])
[2.79701, 2.79778] ; ([-3.48322, -3.46377] ; [-1.09798, -1.01631] ; [0.385034, 0.561254] ; [1.50558, 2.93692])
[2.79778, 2.79856] ; ([-3.48407, -3.46456] ; [-1.09778, -1.01628] ; [0.386547, 0.563159] ; [1.47732, 2.91482])
[2.79856, 2.79933] ; ([-3.48492, -3.46535] ; [-1.09759, -1.01625] ; [0.388045, 0.565045] ; [1.44897, 2.89261])
[2.79933, 2.80011] ; ([-3.48577, -3.46614] ; [-1.09741, -1.01624] ; [0.389528, 0.566913] ; [1.42052, 2.87027])
[2.80011, 2.80089] ; ([-3.48662, -3.46693] ; [-1.09724, -1.01624] ; [0.390996, 0.568762] ; [1.39197, 2.84783])
[2.80089, 2.80167] ; ([-3.48748, -3.46772] ; [-1.09707, -1.01625] ; [0.392448, 0.570593] ; [1.36319, 2.8254])
[2.80167, 2.80245] ; ([-3.48833, -3.46852] ; [-1.09692, -1.01627] ; [0.393885, 0.572406] ; [1.33432, 2.80285])
[2.80245, 2.80323] ; ([-3.48919, -3.46931] ; [-1.09677, -1.0163] ; [0.395305, 0.5742] ; [1.30535, 2.78019])
[2.80323, 2.80402] ; ([-3.49004, -3.47011] ; [-1.09662, -1.01635] ; [0.39671, 0.575974] ; [1.27629, 2.7574])
[2.80402, 2.8048] ; ([-3.4909, -3.47091] ; [-1.09648, -1.0164] ; [0.398099, 0.57773] ; [1.24713, 2.7345])
[2.8048, 2.80559] ; ([-3.49176, -3.47171] ; [-1.09635, -1.01647] ; [0.399472, 0.579467] ; [1.21788, 2.71148])
[2.80559, 2.80638] ; ([-3.49262, -3.47251] ; [-1.09623, -1.01655] ; [0.400828, 0.581184] ; [1.18854, 2.68834])
[2.80638, 2.80717] ; ([-3.49349, -3.47332] ; [-1.09611, -1.01664] ; [0.402168, 0.582882] ; [1.1591, 2.66508])
[2.80717, 2.80796] ; ([-3.49435, -3.47412] ; [-1.096, -1.01674] ; [0.403492, 0.584561] ; [1.12957, 2.64172])
[2.80796, 2.80875] ; ([-3.49522, -3.47493] ; [-1.09589, -1.01685] ; [0.404799, 0.586219] ; [1.09995, 2.61823])
[2.80875, 2.80954] ; ([-3.49609, -3.47574] ; [-1.09581, -1.01696] ; [0.406089, 0.587858] ; [1.07016, 2.5947])
[2.80954, 2.81034] ; ([-3.49696, -3.47655] ; [-1.09573, -1.01708] ; [0.407362, 0.589477] ; [1.04027, 2.57105])
[2.81034, 2.81114] ; ([-3.49783, -3.47736] ; [-1.09565, -1.01721] ; [0.408617, 0.591076] ; [1.0103, 2.54729])
[2.81114, 2.81194] ; ([-3.4987, -3.47817] ; [-1.09559, -1.01735] ; [0.409856, 0.592654] ; [0.980248, 2.52341])
[2.81194, 2.81274] ; ([-3.49958, -3.47899] ; [-1.09553, -1.01749] ; [0.411077, 0.594212] ; [0.950109, 2.49941])
[2.81274, 2.81354] ; ([-3.50045, -3.4798] ; [-1.09547, -1.01765] ; [0.41228, 0.59575] ; [0.919885, 2.47529])
[2.81354, 2.81434] ; ([-3.50133, -3.48062] ; [-1.09543, -1.01781] ; [0.413466, 0.597266] ; [0.889578, 2.45105])
[2.81434, 2.81514] ; ([-3.50221, -3.48144] ; [-1.09538, -1.01799] ; [0.414633, 0.598762] ; [0.859187, 2.4267])
[2.81514, 2.81595] ; ([-3.50309, -3.48226] ; [-1.09534, -1.01818] ; [0.415783, 0.600237] ; [0.82872, 2.40221])
[2.81595, 2.81676] ; ([-3.50397, -3.48308] ; [-1.09532, -1.01837] ; [0.416914, 0.60169] ; [0.798164, 2.37762])
[2.81676, 2.81757] ; ([-3.50486, -3.48391] ; [-1.09529, -1.01858] ; [0.418027, 0.603123] ; [0.767535, 2.3529])
[2.81757, 2.81838] ; ([-3.50574, -3.48474] ; [-1.09527, -1.01878] ; [0.419122, 0.604533] ; [0.736818, 2.32807])
[2.81838, 2.81919] ; ([-3.50663, -3.48556] ; [-1.09526, -1.019] ; [0.420198, 0.605922] ; [0.706031, 2.30311])
[2.81919, 2.82] ; ([-3.50752, -3.48639] ; [-1.09525, -1.01923] ; [0.421256, 0.607289] ; [0.675167, 2.27804])
[2.82, 2.82082] ; ([-3.50841, -3.48723] ; [-1.09526, -1.01946] ; [0.422294, 0.608633] ; [0.644224, 2.25287])
[2.82082, 2.82164] ; ([-3.5093, -3.48806] ; [-1.09527, -1.0197] ; [0.423313, 0.609955] ; [0.613211, 2.2276])
[2.82164, 2.82245] ; ([-3.51019, -3.48889] ; [-1.09528, -1.01994] ; [0.424312, 0.611254] ; [0.582127, 2.20221])
[2.82245, 2.82327] ; ([-3.51109, -3.48973] ; [-1.0953, -1.02019] ; [0.425292, 0.61253] ; [0.550975, 2.17672])
[2.82327, 2.82409] ; ([-3.51199, -3.49057] ; [-1.09533, -1.02045] ; [0.426253, 0.613784] ; [0.519753, 2.15113])
[2.82409, 2.82492] ; ([-3.51288, -3.49141] ; [-1.09536, -1.02072] ; [0.427193, 0.615014] ; [0.488464, 2.12542])
[2.82492, 2.82574] ; ([-3.51378, -3.49225] ; [-1.09539, -1.02099] ; [0.428113, 0.616221] ; [0.457107, 2.09962])
[2.82574, 2.82657] ; ([-3.51469, -3.49309] ; [-1.09543, -1.02128] ; [0.429013, 0.617404] ; [0.425691, 2.0737])
[2.82657, 2.82739] ; ([-3.51559, -3.49394] ; [-1.09548, -1.02156] ; [0.429893, 0.618564] ; [0.394201, 2.04769])
[2.82739, 2.82822] ; ([-3.51649, -3.49478] ; [-1.09552, -1.02186] ; [0.430753, 0.619701] ; [0.362653, 2.02156])
[2.82822, 2.82905] ; ([-3.5174, -3.49563] ; [-1.09558, -1.02215] ; [0.431592, 0.620814] ; [0.331032, 1.99534])
[2.82905, 2.82988] ; ([-3.51831, -3.49648] ; [-1.09565, -1.02245] ; [0.43241, 0.621902] ; [0.299348, 1.96902])
[2.82988, 2.83071] ; ([-3.51922, -3.49733] ; [-1.09572, -1.02276] ; [0.433208, 0.622967] ; [0.267601, 1.9426])
[2.83071, 2.83155] ; ([-3.52013, -3.49819] ; [-1.09579, -1.02307] ; [0.433984, 0.624007] ; [0.235793, 1.91608])
[2.83155, 2.83238] ; ([-3.52104, -3.49904] ; [-1.09587, -1.02339] ; [0.434739, 0.625023] ; [0.203025, 1.89035])
[2.83238, 2.83322] ; ([-3.52196, -3.4999] ; [-1.09596, -1.02371] ; [0.435471, 0.626016] ; [0.170195, 1.86454])
[2.83322, 2.83406] ; ([-3.52287, -3.50076] ; [-1.09605, -1.02403] ; [0.436182, 0.626984] ; [0.137304, 1.83863])
[2.83406, 2.83489] ; ([-3.52379, -3.50162] ; [-1.09615, -1.02436] ; [0.43687, 0.627929] ; [0.104364, 1.81263])
[2.83489, 2.83574] ; ([-3.52471, -3.50248] ; [-1.09624, -1.02469] ; [0.437536, 0.628849] ; [0.0713912, 1.78651])
[2.83574, 2.83658] ; ([-3.52563, -3.50335] ; [-1.09635, -1.02503] ; [0.438178, 0.629744] ; [0.0383576, 1.76031])
[2.83658, 2.83742] ; ([-3.52655, -3.50421] ; [-1.09647, -1.02536] ; [0.438799, 0.630615] ; [0.00527942, 1.73401])
[2.83742, 2.83827] ; ([-3.52748, -3.50508] ; [-1.09659, -1.0257] ; [0.439396, 0.63146] ; [-0.0278425, 1.70761])
[2.83827, 2.83911] ; ([-3.5284, -3.50595] ; [-1.09671, -1.02604] ; [0.43997, 0.632281] ; [-0.0610071, 1.68112])
[2.83911, 2.83996] ; ([-3.52933, -3.50682] ; [-1.09684, -1.02639] ; [0.440521, 0.633077] ; [-0.0942132, 1.65454])
[2.83996, 2.84081] ; ([-3.53026, -3.50769] ; [-1.09698, -1.02673] ; [0.441049, 0.633847] ; [-0.12746, 1.62787])
[2.84081, 2.84166] ; ([-3.53119, -3.50856] ; [-1.09711, -1.02708] ; [0.441553, 0.634592] ; [-0.160746, 1.6011])
[2.84166, 2.84251] ; ([-3.53212, -3.50944] ; [-1.09726, -1.02743] ; [0.442034, 0.635312] ; [-0.194069, 1.57425])
[2.84251, 2.84336] ; ([-3.53306, -3.51032] ; [-1.09745, -1.02775] ; [0.44249, 0.636006] ; [-0.227884, 1.54776])
[2.84336, 2.84422] ; ([-3.53399, -3.5112] ; [-1.09763, -1.02808] ; [0.442923, 0.636674] ; [-0.261689, 1.52114])
[2.84422, 2.84507] ; ([-3.53493, -3.51208] ; [-1.09782, -1.0284] ; [0.443331, 0.637316] ; [-0.295547, 1.49447])
[2.84507, 2.84593] ; ([-3.53587, -3.51296] ; [-1.09801, -1.02873] ; [0.443716, 0.637932] ; [-0.329425, 1.46771])
[2.84593, 2.84679] ; ([-3.53681, -3.51384] ; [-1.09821, -1.02906] ; [0.444076, 0.638522] ; [-0.363323, 1.44087])
[2.84679, 2.84765] ; ([-3.53775, -3.51473] ; [-1.09841, -1.02939] ; [0.444412, 0.639085] ; [-0.397239, 1.41394])
[2.84765, 2.84851] ; ([-3.53869, -3.51561] ; [-1.09861, -1.02973] ; [0.444723, 0.639621] ; [-0.431172, 1.38694])
[2.84851, 2.84937] ; ([-3.53964, -3.5165] ; [-1.09881, -1.03007] ; [0.44501, 0.640131] ; [-0.465122, 1.35985])
[2.84937, 2.85023] ; ([-3.54058, -3.51739] ; [-1.09902, -1.03041] ; [0.445271, 0.640615] ; [-0.499088, 1.33268])
[2.85023, 2.85109] ; ([-3.54153, -3.51828] ; [-1.09923, -1.03075] ; [0.445508, 0.641071] ; [-0.533067, 1.30544])
[2.85109, 2.85196] ; ([-3.54248, -3.51917] ; [-1.09944, -1.0311] ; [0.44572, 0.6415] ; [-0.567061, 1.27812])
[2.85196, 2.85283] ; ([-3.54343, -3.52007] ; [-1.09965, -1.03145] ; [0.445907, 0.641902] ; [-0.601066, 1.25073])
[2.85283, 2.85369] ; ([-3.54438, -3.52096] ; [-1.09986, -1.0318] ; [0.446068, 0.642277] ; [-0.635054, 1.22324])
[2.85369, 2.85456] ; ([-3.54533, -3.52186] ; [-1.10007, -1.03216] ; [0.446204, 0.642625] ; [-0.669082, 1.1957])
[2.85456, 2.85543] ; ([-3.54629, -3.52276] ; [-1.10029, -1.03251] ; [0.446315, 0.642945] ; [-0.703119, 1.16809])
[2.85543, 2.8563] ; ([-3.54724, -3.52366] ; [-1.10051, -1.03286] ; [0.4464, 0.643238] ; [-0.737163, 1.14041])
[2.8563, 2.85718] ; ([-3.5482, -3.52456] ; [-1.10074, -1.03321] ; [0.446458, 0.643504] ; [-0.772695, 1.11414])
[2.85718, 2.85805] ; ([-3.54916, -3.52547] ; [-1.10097, -1.03356] ; [0.44649, 0.643744] ; [-0.808215, 1.0878])
[2.85805, 2.85892] ; ([-3.55012, -3.52637] ; [-1.1012, -1.03392] ; [0.446494, 0.643957] ; [-0.843724, 1.0614])
[2.85892, 2.8598] ; ([-3.55108, -3.52728] ; [-1.10144, -1.03427] ; [0.446471, 0.644143] ; [-0.87922, 1.03492])
[2.8598, 2.86068] ; ([-3.55205, -3.52819] ; [-1.10168, -1.03461] ; [0.446421, 0.644303] ; [-0.914701, 1.00839])
[2.86068, 2.86155] ; ([-3.55301, -3.52909] ; [-1.10193, -1.03496] ; [0.446343, 0.644435] ; [-0.950166, 0.981788])
[2.86155, 2.86243] ; ([-3.55398, -3.53001] ; [-1.10217, -1.03531] ; [0.446238, 0.644541] ; [-0.985614, 0.95513])
[2.86243, 2.86331] ; ([-3.55494, -3.53092] ; [-1.10243, -1.03565] ; [0.446078, 0.644647] ; [-1.02104, 0.928418])
[2.86331, 2.86419] ; ([-3.55591, -3.53183] ; [-1.10269, -1.03598] ; [0.445892, 0.644724] ; [-1.05642, 0.901656])
[2.86419, 2.86507] ; ([-3.55688, -3.53274] ; [-1.10296, -1.03631] ; [0.44568, 0.644772] ; [-1.09175, 0.874861])
[2.86507, 2.86595] ; ([-3.55785, -3.53366] ; [-1.10323, -1.03664] ; [0.445442, 0.644792] ; [-1.12705, 0.848035])
[2.86595, 2.86683] ; ([-3.55882, -3.53457] ; [-1.10351, -1.03696] ; [0.445177, 0.644784] ; [-1.1623, 0.821181])
[2.86683, 2.86771] ; ([-3.55979, -3.53549] ; [-1.1038, -1.03727] ; [0.44488, 0.644754] ; [-1.1975, 0.794303])
[2.86771, 2.86859] ; ([-3.56076, -3.5364] ; [-1.10409, -1.03758] ; [0.444556, 0.644695] ; [-1.23265, 0.767402])
[2.86859, 2.86947] ; ([-3.56173, -3.53732] ; [-1.10439, -1.03789] ; [0.444206, 0.644607] ; [-1.26774, 0.740483])
[2.86947, 2.87036] ; ([-3.5627, -3.53824] ; [-1.10469, -1.03819] ; [0.44383, 0.644491] ; [-1.30278, 0.713548])
[2.87036, 2.87124] ; ([-3.56367, -3.53915] ; [-1.105, -1.03848] ; [0.443422, 0.644352] ; [-1.33777, 0.686602])
[2.87124, 2.87212] ; ([-3.56465, -3.54007] ; [-1.10531, -1.03877] ; [0.442988, 0.644185] ; [-1.37269, 0.659645])
[2.87212, 2.873] ; ([-3.56562, -3.54099] ; [-1.10563, -1.03905] ; [0.442528, 0.643989] ; [-1.40787, 0.632992])
[2.873, 2.87388] ; ([-3.56659, -3.54191] ; [-1.10596, -1.03933] ; [0.442037, 0.643769] ; [-1.44299, 0.606353])
[2.87388, 2.87476] ; ([-3.56757, -3.54283] ; [-1.10629, -1.0396] ; [0.441519, 0.643522] ; [-1.47806, 0.579733])
[2.87476, 2.87565] ; ([-3.56854, -3.54375] ; [-1.10662, -1.03987] ; [0.440973, 0.643249] ; [-1.51308, 0.553133])
[2.87565, 2.87653] ; ([-3.56951, -3.54467] ; [-1.10696, -1.04013] ; [0.4404, 0.642949] ; [-1.54805, 0.526558])
[2.87653, 2.87741] ; ([-3.57049, -3.54558] ; [-1.10731, -1.04039] ; [0.439799, 0.642622] ; [-1.58296, 0.500011])
[2.87741, 2.87829] ; ([-3.57146, -3.5465] ; [-1.10766, -1.04064] ; [0.43917, 0.642269] ; [-1.61781, 0.473495])
[2.87829, 2.87917] ; ([-3.57244, -3.54742] ; [-1.10801, -1.04089] ; [0.438512, 0.641892] ; [-1.65483, 0.449249])
[2.87917, 2.88005] ; ([-3.57341, -3.54834] ; [-1.10838, -1.04112] ; [0.437827, 0.641488] ; [-1.69179, 0.425045])
[2.88005, 2.88093] ; ([-3.57438, -3.54926] ; [-1.10874, -1.04136] ; [0.437116, 0.641056] ; [-1.72868, 0.400895])
[2.88093, 2.88181] ; ([-3.57536, -3.55018] ; [-1.10911, -1.04158] ; [0.43638, 0.640598] ; [-1.7655, 0.3768])
[2.88181, 2.88269] ; ([-3.57633, -3.5511] ; [-1.10949, -1.0418] ; [0.435617, 0.640112] ; [-1.80224, 0.352764])
[2.88269, 2.88357] ; ([-3.5773, -3.55202] ; [-1.10988, -1.04201] ; [0.434815, 0.639615] ; [-1.83892, 0.328793])
[2.88357, 2.88445] ; ([-3.57827, -3.55293] ; [-1.11027, -1.04222] ; [0.433985, 0.639092] ; [-1.87551, 0.304888])
[2.88445, 2.88532] ; ([-3.57925, -3.55385] ; [-1.11067, -1.04242] ; [0.433129, 0.638544] ; [-1.91203, 0.281053])
[2.88532, 2.8862] ; ([-3.58022, -3.55477] ; [-1.11107, -1.04261] ; [0.432247, 0.63797] ; [-1.94846, 0.257293])
[2.8862, 2.88708] ; ([-3.58119, -3.55568] ; [-1.11147, -1.0428] ; [0.431338, 0.637372] ; [-1.9848, 0.23361])
[2.88708, 2.88795] ; ([-3.58216, -3.5566] ; [-1.11189, -1.04297] ; [0.430394, 0.636759] ; [-2.02106, 0.210009])
