[-0.00012218, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[1.29812, 1.30042] ; ([-1.61279, -1.60923] ; [-1.46555, -1.46449] ; [-0.441111, -0.432581] ; [2.84173, 2.91582])
[1.30042, 1.30276] ; ([-1.61622, -1.61261] ; [-1.46525, -1.46407] ; [-0.434491, -0.425703] ; [2.90175, 2.97597])
[1.30276, 1.30512] ; ([-1.61968, -1.61603] ; [-1.46485, -1.46354] ; [-0.427623, -0.418619] ; [2.96168, 3.03558])
[1.30512, 1.30743] ; ([-1.62306, -1.61949] ; [-1.46433, -1.46292] ; [-0.420548, -0.411537] ; [3.02111, 3.09289])
[1.30743, 1.30971] ; ([-1.6264, -1.62287] ; [-1.46372, -1.4622] ; [-0.413474, -0.404434] ; [3.07828, 3.14825])
[1.30971, 1.31196] ; ([-1.62969, -1.62621] ; [-1.46301, -1.46139] ; [-0.406378, -0.397309] ; [3.1335, 3.20173])
[1.31196, 1.31418] ; ([-1.63293, -1.62949] ; [-1.4622, -1.46047] ; [-0.39926, -0.390161] ; [3.18685, 3.25343])
[1.31418, 1.31637] ; ([-1.63613, -1.63274] ; [-1.4613, -1.45946] ; [-0.392118, -0.382991] ; [3.23843, 3.30343])
[1.31637, 1.31854] ; ([-1.6393, -1.63594] ; [-1.4603, -1.45835] ; [-0.384953, -0.375796] ; [3.2883, 3.35179])
[1.31854, 1.32068] ; ([-1.64242, -1.6391] ; [-1.4592, -1.45714] ; [-0.377763, -0.368578] ; [3.33654, 3.39857])
[1.32068, 1.3228] ; ([-1.64551, -1.64222] ; [-1.45801, -1.45583] ; [-0.370549, -0.361335] ; [3.38321, 3.44382])
[1.3228, 1.3249] ; ([-1.64857, -1.64531] ; [-1.45672, -1.45442] ; [-0.36331, -0.354068] ; [3.42836, 3.48761])
[1.3249, 1.32699] ; ([-1.6516, -1.64837] ; [-1.45533, -1.45292] ; [-0.356046, -0.346775] ; [3.47204, 3.52996])
[1.32699, 1.32905] ; ([-1.6546, -1.65139] ; [-1.45384, -1.45131] ; [-0.348756, -0.339457] ; [3.5143, 3.57092])
[1.32905, 1.3311] ; ([-1.65758, -1.65439] ; [-1.45225, -1.44961] ; [-0.34144, -0.332114] ; [3.55517, 3.61053])
[1.3311, 1.33313] ; ([-1.66053, -1.65737] ; [-1.45057, -1.44781] ; [-0.334097, -0.324744] ; [3.59469, 3.64883])
[1.33313, 1.33516] ; ([-1.66345, -1.66031] ; [-1.44879, -1.44592] ; [-0.326728, -0.317348] ; [3.6329, 3.68583])
[1.33516, 1.33716] ; ([-1.66636, -1.66324] ; [-1.44691, -1.44392] ; [-0.319333, -0.309925] ; [3.66983, 3.72158])
[1.33716, 1.33916] ; ([-1.66924, -1.66614] ; [-1.44494, -1.44183] ; [-0.31191, -0.302475] ; [3.70549, 3.75609])
[1.33916, 1.34115] ; ([-1.6721, -1.66902] ; [-1.44286, -1.43964] ; [-0.304459, -0.294998] ; [3.73993, 3.78939])
[1.34115, 1.34312] ; ([-1.67495, -1.67188] ; [-1.4407, -1.43735] ; [-0.296981, -0.287493] ; [3.77315, 3.82152])
[1.34312, 1.34509] ; ([-1.67778, -1.67473] ; [-1.43843, -1.43497] ; [-0.289475, -0.27996] ; [3.80518, 3.85248])
[1.34509, 1.34705] ; ([-1.68059, -1.67755] ; [-1.43607, -1.43249] ; [-0.281941, -0.2724] ; [3.83603, 3.88229])
[1.34705, 1.349] ; ([-1.68338, -1.68036] ; [-1.43361, -1.42992] ; [-0.274379, -0.264812] ; [3.86574, 3.91095])
[1.349, 1.35095] ; ([-1.68616, -1.68315] ; [-1.43106, -1.42725] ; [-0.266788, -0.257195] ; [3.89432, 3.9385])
[1.35095, 1.35289] ; ([-1.68893, -1.68593] ; [-1.42842, -1.42449] ; [-0.259168, -0.249548] ; [3.92172, 3.96498])
[1.35289, 1.35482] ; ([-1.69169, -1.6887] ; [-1.42568, -1.42163] ; [-0.251518, -0.241874] ; [3.94803, 3.99036])
[1.35482, 1.35675] ; ([-1.69443, -1.69145] ; [-1.42284, -1.41868] ; [-0.24384, -0.23417] ; [3.97323, 4.01464])
[1.35675, 1.35868] ; ([-1.69716, -1.69419] ; [-1.41992, -1.41565] ; [-0.236133, -0.226437] ; [3.99735, 4.03785])
[1.35868, 1.3606] ; ([-1.69988, -1.69692] ; [-1.4169, -1.41252] ; [-0.228395, -0.218673] ; [4.0204, 4.05999])
[1.3606, 1.36252] ; ([-1.70259, -1.69964] ; [-1.41379, -1.40931] ; [-0.220626, -0.210877] ; [4.04238, 4.08106])
[1.36252, 1.36444] ; ([-1.70529, -1.70235] ; [-1.41059, -1.40601] ; [-0.212826, -0.20305] ; [4.0633, 4.10108])
[1.36444, 1.36635] ; ([-1.70799, -1.70505] ; [-1.40729, -1.40262] ; [-0.204993, -0.19519] ; [4.08317, 4.12004])
[1.36635, 1.36827] ; ([-1.71067, -1.70774] ; [-1.40391, -1.39914] ; [-0.197127, -0.187296] ; [4.10199, 4.13796])
[1.36827, 1.37019] ; ([-1.71336, -1.71042] ; [-1.40045, -1.39558] ; [-0.189226, -0.179367] ; [4.11977, 4.15483])
[1.37019, 1.3721] ; ([-1.71603, -1.7131] ; [-1.39689, -1.39194] ; [-0.181291, -0.171404] ; [4.13652, 4.17066])
[1.3721, 1.37402] ; ([-1.7187, -1.71578] ; [-1.39325, -1.38821] ; [-0.17332, -0.163405] ; [4.15222, 4.18545])
[1.37402, 1.37595] ; ([-1.72137, -1.71844] ; [-1.38953, -1.3844] ; [-0.165314, -0.155369] ; [4.16689, 4.1992])
[1.37595, 1.37787] ; ([-1.72403, -1.72111] ; [-1.38573, -1.38051] ; [-0.15727, -0.147297] ; [4.18052, 4.2119])
[1.37787, 1.3798] ; ([-1.72669, -1.72377] ; [-1.38184, -1.37654] ; [-0.149189, -0.139186] ; [4.19311, 4.22356])
[1.3798, 1.38173] ; ([-1.72935, -1.72643] ; [-1.37787, -1.37249] ; [-0.14107, -0.131038] ; [4.20466, 4.23416])
[1.38173, 1.38367] ; ([-1.73201, -1.72908] ; [-1.37383, -1.36836] ; [-0.132912, -0.122851] ; [4.21517, 4.24371])
[1.38367, 1.38561] ; ([-1.73466, -1.73174] ; [-1.36971, -1.36416] ; [-0.124715, -0.114624] ; [4.22462, 4.2522])
[1.38561, 1.38756] ; ([-1.73732, -1.73439] ; [-1.36551, -1.35989] ; [-0.116477, -0.106356] ; [4.23302, 4.25963])
[1.38756, 1.38951] ; ([-1.73998, -1.73705] ; [-1.36124, -1.35555] ; [-0.108199, -0.0980472] ; [4.24035, 4.26598])
[1.38951, 1.39147] ; ([-1.74264, -1.7397] ; [-1.3569, -1.35114] ; [-0.0998794, -0.0896964] ; [4.24662, 4.27124])
[1.39147, 1.39344] ; ([-1.74529, -1.74236] ; [-1.35249, -1.34666] ; [-0.091517, -0.0813028] ; [4.25181, 4.27542])
[1.39344, 1.39542] ; ([-1.74796, -1.74501] ; [-1.34801, -1.34211] ; [-0.0831115, -0.0728656] ; [4.25591, 4.2785])
[1.39542, 1.39741] ; ([-1.75062, -1.74767] ; [-1.34347, -1.33751] ; [-0.0746619, -0.0643839] ; [4.25891, 4.28045])
[1.39741, 1.39941] ; ([-1.75329, -1.75034] ; [-1.33886, -1.33284] ; [-0.0661678, -0.0558569] ; [4.26081, 4.28129])
[1.39941, 1.40142] ; ([-1.75597, -1.753] ; [-1.33419, -1.32812] ; [-0.0576287, -0.0472839] ; [4.26158, 4.28098])
[1.40142, 1.40344] ; ([-1.75865, -1.75568] ; [-1.32947, -1.32334] ; [-0.0490431, -0.0386638] ; [4.26029, 4.28043])
[1.40344, 1.40547] ; ([-1.76134, -1.75836] ; [-1.32468, -1.31851] ; [-0.0404102, -0.0299993] ; [4.25761, 4.27895])
[1.40547, 1.40751] ; ([-1.76403, -1.76104] ; [-1.31985, -1.31363] ; [-0.0317333, -0.0212904] ; [4.25374, 4.27631])
[1.40751, 1.40957] ; ([-1.76673, -1.76373] ; [-1.31497, -1.3087] ; [-0.0230117, -0.0125364] ; [4.24867, 4.27248])
[1.40957, 1.41164] ; ([-1.76943, -1.76642] ; [-1.31004, -1.30373] ; [-0.0142446, -0.00373636] ; [4.24238, 4.26743])
[1.41164, 1.41372] ; ([-1.77215, -1.76913] ; [-1.30507, -1.29873] ; [-0.0054311, 0.00511089] ; [4.23485, 4.26117])
[1.41372, 1.41582] ; ([-1.77487, -1.77184] ; [-1.30005, -1.29368] ; [0.00343005, 0.0140065] ; [4.22605, 4.25366])
[1.41582, 1.41794] ; ([-1.7776, -1.77456] ; [-1.295, -1.2886] ; [0.01234, 0.02295] ; [4.21597, 4.24488])
[1.41794, 1.42003] ; ([-1.7803, -1.77729] ; [-1.28991, -1.28359] ; [0.021299, 0.0317784] ; [4.2048, 4.2348])
[1.42003, 1.42211] ; ([-1.78297, -1.77999] ; [-1.28489, -1.27863] ; [0.0301441, 0.040526] ; [4.19253, 4.22362])
[1.42211, 1.42418] ; ([-1.78561, -1.78265] ; [-1.27991, -1.27372] ; [0.0389084, 0.0491885] ; [4.17919, 4.21134])
[1.42418, 1.42623] ; ([-1.78822, -1.78529] ; [-1.27498, -1.26887] ; [0.0475879, 0.0577712] ; [4.1648, 4.19799])
[1.42623, 1.42828] ; ([-1.79081, -1.7879] ; [-1.27011, -1.26407] ; [0.0561879, 0.0662767] ; [4.14939, 4.18358])
[1.42828, 1.43031] ; ([-1.79338, -1.79049] ; [-1.26529, -1.25933] ; [0.0647109, 0.0747077] ; [4.13296, 4.16815])
[1.43031, 1.43234] ; ([-1.79593, -1.79306] ; [-1.26053, -1.25464] ; [0.0731597, 0.0830668] ; [4.11554, 4.15169])
[1.43234, 1.43435] ; ([-1.79845, -1.7956] ; [-1.25582, -1.25002] ; [0.0815368, 0.0913563] ; [4.09714, 4.13424])
[1.43435, 1.43636] ; ([-1.80096, -1.79813] ; [-1.25117, -1.24545] ; [0.0898445, 0.0995783] ; [4.07777, 4.1158])
[1.43636, 1.43836] ; ([-1.80345, -1.80064] ; [-1.24658, -1.24095] ; [0.098085, 0.107735] ; [4.05744, 4.09639])
[1.43836, 1.44036] ; ([-1.80593, -1.80313] ; [-1.24206, -1.23651] ; [0.10626, 0.115828] ; [4.03617, 4.07602])
[1.44036, 1.44235] ; ([-1.80839, -1.8056] ; [-1.23759, -1.23213] ; [0.114372, 0.123858] ; [4.0139, 4.05474])
[1.44235, 1.44434] ; ([-1.81084, -1.80806] ; [-1.23319, -1.22782] ; [0.122422, 0.131825] ; [3.99071, 4.03253])
[1.44434, 1.44633] ; ([-1.81327, -1.81051] ; [-1.22885, -1.22357] ; [0.130408, 0.139725] ; [3.96662, 4.00938])
[1.44633, 1.4483] ; ([-1.81569, -1.81294] ; [-1.22459, -1.2194] ; [0.138326, 0.147559] ; [3.94164, 3.98533])
[1.4483, 1.45028] ; ([-1.8181, -1.81536] ; [-1.22039, -1.2153] ; [0.146179, 0.155329] ; [3.91577, 3.96038])
[1.45028, 1.45225] ; ([-1.82049, -1.81776] ; [-1.21627, -1.21127] ; [0.153968, 0.163035] ; [3.88901, 3.93454])
[1.45225, 1.45422] ; ([-1.82288, -1.82015] ; [-1.21222, -1.20732] ; [0.161693, 0.170678] ; [3.86139, 3.90781])
[1.45422, 1.45619] ; ([-1.82525, -1.82254] ; [-1.20825, -1.20343] ; [0.16935, 0.178265] ; [3.83288, 3.8802])
[1.45619, 1.45816] ; ([-1.82761, -1.82491] ; [-1.20437, -1.1996] ; [0.176922, 0.18581] ; [3.80352, 3.85173])
[1.45816, 1.46012] ; ([-1.82996, -1.82727] ; [-1.20057, -1.19585] ; [0.18443, 0.193281] ; [3.77335, 3.8224])
[1.46012, 1.46208] ; ([-1.83231, -1.82962] ; [-1.19685, -1.19218] ; [0.191863, 0.20068] ; [3.74237, 3.79226])
[1.46208, 1.46403] ; ([-1.83464, -1.83196] ; [-1.19321, -1.1886] ; [0.199226, 0.208008] ; [3.71057, 3.76131])
[1.46403, 1.46599] ; ([-1.83696, -1.83429] ; [-1.18965, -1.1851] ; [0.206518, 0.215268] ; [3.67797, 3.72956])
[1.46599, 1.46794] ; ([-1.83927, -1.83661] ; [-1.18617, -1.18168] ; [0.213741, 0.222457] ; [3.64457, 3.69699])
[1.46794, 1.4699] ; ([-1.84158, -1.83892] ; [-1.18278, -1.17834] ; [0.220894, 0.229578] ; [3.61038, 3.66363])
[1.4699, 1.47185] ; ([-1.84388, -1.84123] ; [-1.17946, -1.17508] ; [0.227979, 0.236632] ; [3.57539, 3.62947])
[1.47185, 1.4738] ; ([-1.84617, -1.84353] ; [-1.17623, -1.17191] ; [0.234996, 0.243617] ; [3.53962, 3.59451])
[1.4738, 1.47576] ; ([-1.84846, -1.84582] ; [-1.17308, -1.16882] ; [0.241945, 0.250535] ; [3.50305, 3.55875])
[1.47576, 1.47771] ; ([-1.85074, -1.84811] ; [-1.17, -1.16582] ; [0.248827, 0.257385] ; [3.46569, 3.5222])
[1.47771, 1.47967] ; ([-1.85302, -1.85039] ; [-1.16701, -1.16289] ; [0.255641, 0.264168] ; [3.42754, 3.48485])
[1.47967, 1.48163] ; ([-1.8553, -1.85267] ; [-1.16411, -1.16005] ; [0.262387, 0.270883] ; [3.3886, 3.44671])
[1.48163, 1.48359] ; ([-1.85758, -1.85495] ; [-1.16128, -1.15729] ; [0.269067, 0.277531] ; [3.34887, 3.40778])
[1.48359, 1.48556] ; ([-1.85985, -1.85722] ; [-1.15854, -1.15461] ; [0.275679, 0.284111] ; [3.30834, 3.36805])
[1.48556, 1.48753] ; ([-1.86212, -1.85949] ; [-1.15587, -1.15202] ; [0.282223, 0.290623] ; [3.26702, 3.32752])
[1.48753, 1.4895] ; ([-1.8644, -1.86177] ; [-1.15329, -1.1495] ; [0.2887, 0.297066] ; [3.2249, 3.2862])
[1.4895, 1.49148] ; ([-1.86667, -1.86404] ; [-1.15079, -1.14707] ; [0.295108, 0.303441] ; [3.18199, 3.24407])
[1.49148, 1.49346] ; ([-1.86895, -1.86631] ; [-1.14837, -1.14472] ; [0.301446, 0.309749] ; [3.13827, 3.20114])
[1.49346, 1.49545] ; ([-1.87122, -1.86859] ; [-1.14604, -1.14246] ; [0.307715, 0.315985] ; [3.09374, 3.1574])
[1.49545, 1.49745] ; ([-1.8735, -1.87086] ; [-1.14378, -1.14027] ; [0.313913, 0.322151] ; [3.04841, 3.11286])
[1.49745, 1.49945] ; ([-1.87578, -1.87314] ; [-1.14161, -1.13817] ; [0.32004, 0.328245] ; [3.00227, 3.06751])
[1.49945, 1.50146] ; ([-1.87807, -1.87542] ; [-1.13952, -1.13614] ; [0.326095, 0.334267] ; [2.95532, 3.02134])
[1.50146, 1.50347] ; ([-1.88036, -1.87771] ; [-1.1375, -1.1342] ; [0.332078, 0.340216] ; [2.90754, 2.97435])
[1.50347, 1.5055] ; ([-1.88265, -1.87999] ; [-1.13557, -1.13234] ; [0.337988, 0.346091] ; [2.85894, 2.92654])
[1.5055, 1.50753] ; ([-1.88496, -1.88229] ; [-1.13372, -1.13056] ; [0.343823, 0.35189] ; [2.80951, 2.87789])
[1.50753, 1.50957] ; ([-1.88726, -1.88459] ; [-1.13195, -1.12886] ; [0.349583, 0.357613] ; [2.75923, 2.82842])
[1.50957, 1.51162] ; ([-1.88958, -1.8869] ; [-1.13025, -1.12724] ; [0.355267, 0.363259] ; [2.7081, 2.7781])
[1.51162, 1.51368] ; ([-1.8919, -1.88921] ; [-1.12864, -1.12569] ; [0.360873, 0.368827] ; [2.65611, 2.72692])
[1.51368, 1.51575] ; ([-1.89424, -1.89153] ; [-1.1271, -1.12423] ; [0.366401, 0.374315] ; [2.60325, 2.67489])
[1.51575, 1.51784] ; ([-1.89658, -1.89387] ; [-1.12564, -1.12284] ; [0.371848, 0.379722] ; [2.54951, 2.62199])
[1.51784, 1.51993] ; ([-1.89893, -1.89621] ; [-1.12426, -1.12154] ; [0.377216, 0.385033] ; [2.49502, 2.5682])
[1.51993, 1.522] ; ([-1.90125, -1.89855] ; [-1.12295, -1.12032] ; [0.382488, 0.390186] ; [2.44042, 2.51367])
[1.522, 1.52406] ; ([-1.90356, -1.90088] ; [-1.12173, -1.1192] ; [0.387605, 0.395187] ; [2.38563, 2.45909])
[1.52406, 1.5261] ; ([-1.90584, -1.90318] ; [-1.12061, -1.11816] ; [0.39257, 0.400037] ; [2.33077, 2.40439])
[1.5261, 1.52812] ; ([-1.9081, -1.90547] ; [-1.11957, -1.11721] ; [0.397384, 0.404737] ; [2.27586, 2.3496])
[1.52812, 1.53013] ; ([-1.91035, -1.90773] ; [-1.11861, -1.11633] ; [0.40205, 0.409289] ; [2.22091, 2.29476])
[1.53013, 1.53212] ; ([-1.91257, -1.90998] ; [-1.11772, -1.11553] ; [0.406568, 0.413694] ; [2.16597, 2.23989])
[1.53212, 1.5341] ; ([-1.91478, -1.9122] ; [-1.11692, -1.1148] ; [0.41094, 0.417955] ; [2.11105, 2.18502])
[1.5341, 1.53606] ; ([-1.91696, -1.9144] ; [-1.11618, -1.11414] ; [0.415167, 0.422075] ; [2.05614, 2.13021])
[1.53606, 1.538] ; ([-1.91913, -1.91659] ; [-1.11551, -1.11355] ; [0.419251, 0.426053] ; [2.0013, 2.07544])
[1.538, 1.53993] ; ([-1.92128, -1.91876] ; [-1.11491, -1.11301] ; [0.423196, 0.429892] ; [1.94657, 2.02074])
[1.53993, 1.54184] ; ([-1.9234, -1.9209] ; [-1.11437, -1.11254] ; [0.427002, 0.433594] ; [1.89195, 1.96612])
[1.54184, 1.54373] ; ([-1.92551, -1.92303] ; [-1.11389, -1.11212] ; [0.430672, 0.437161] ; [1.83747, 1.91161])
[1.54373, 1.54562] ; ([-1.92761, -1.92514] ; [-1.11346, -1.11176] ; [0.434208, 0.4406] ; [1.78306, 1.85723])
[1.54562, 1.54749] ; ([-1.92969, -1.92723] ; [-1.11309, -1.11144] ; [0.437616, 0.44393] ; [1.72846, 1.80291])
[1.54749, 1.54936] ; ([-1.93178, -1.92932] ; [-1.11276, -1.11117] ; [0.440915, 0.44715] ; [1.6737, 1.74841])
[1.54936, 1.55123] ; ([-1.93386, -1.9314] ; [-1.11249, -1.11095] ; [0.444105, 0.45026] ; [1.61878, 1.69374])
[1.55123, 1.5531] ; ([-1.93593, -1.93348] ; [-1.11225, -1.11077] ; [0.447186, 0.45326] ; [1.56372, 1.6389])
[1.5531, 1.55496] ; ([-1.938, -1.93555] ; [-1.11207, -1.11063] ; [0.450158, 0.456152] ; [1.50852, 1.58391])
[1.55496, 1.55682] ; ([-1.94006, -1.93762] ; [-1.11192, -1.11053] ; [0.453023, 0.458936] ; [1.45318, 1.52878])
[1.55682, 1.55867] ; ([-1.94212, -1.93968] ; [-1.11181, -1.11048] ; [0.455779, 0.461611] ; [1.39773, 1.47352])
[1.55867, 1.56052] ; ([-1.94418, -1.94174] ; [-1.11174, -1.11045] ; [0.458428, 0.464178] ; [1.34216, 1.41812])
[1.56052, 1.56237] ; ([-1.94623, -1.9438] ; [-1.11171, -1.11047] ; [0.460969, 0.466638] ; [1.28648, 1.3626])
[1.56237, 1.56421] ; ([-1.94828, -1.94585] ; [-1.11174, -1.11049] ; [0.463404, 0.468991] ; [1.23071, 1.30697])
[1.56421, 1.56606] ; ([-1.95033, -1.9479] ; [-1.11181, -1.11053] ; [0.465733, 0.471236] ; [1.17487, 1.25123])
[1.56606, 1.56789] ; ([-1.95237, -1.94994] ; [-1.11191, -1.11061] ; [0.467954, 0.473373] ; [1.11898, 1.19543])
[1.56789, 1.56973] ; ([-1.95441, -1.95199] ; [-1.11203, -1.11072] ; [0.470069, 0.475404] ; [1.06305, 1.13957])
[1.56973, 1.57156] ; ([-1.95644, -1.95402] ; [-1.11219, -1.11086] ; [0.472077, 0.477327] ; [1.00708, 1.08367])
[1.57156, 1.57338] ; ([-1.95847, -1.95606] ; [-1.11237, -1.11103] ; [0.473979, 0.479145] ; [0.951073, 1.02772])
[1.57338, 1.57521] ; ([-1.9605, -1.95809] ; [-1.11258, -1.11122] ; [0.475776, 0.480857] ; [0.895035, 0.97173])
[1.57521, 1.57703] ; ([-1.96252, -1.96011] ; [-1.11281, -1.11144] ; [0.477468, 0.482465] ; [0.83897, 0.915705])
[1.57703, 1.57884] ; ([-1.96455, -1.96214] ; [-1.11307, -1.11168] ; [0.479056, 0.483968] ; [0.782881, 0.859647])
[1.57884, 1.58066] ; ([-1.96657, -1.96416] ; [-1.11334, -1.11194] ; [0.48054, 0.485366] ; [0.726772, 0.803562])
[1.58066, 1.58247] ; ([-1.96859, -1.96618] ; [-1.11364, -1.11223] ; [0.481921, 0.486661] ; [0.670647, 0.747452])
[1.58247, 1.58429] ; ([-1.9706, -1.9682] ; [-1.11395, -1.11254] ; [0.483198, 0.487853] ; [0.61451, 0.691322])
[1.58429, 1.5861] ; ([-1.97262, -1.97022] ; [-1.11429, -1.11286] ; [0.484373, 0.488942] ; [0.558365, 0.635177])
[1.5861, 1.58791] ; ([-1.97464, -1.97223] ; [-1.11464, -1.1132] ; [0.485445, 0.489928] ; [0.502216, 0.579019])
[1.58791, 1.58971] ; ([-1.97665, -1.97425] ; [-1.115, -1.11356] ; [0.486416, 0.490811] ; [0.446066, 0.522853])
[1.58971, 1.59152] ; ([-1.97866, -1.97626] ; [-1.11539, -1.11394] ; [0.487284, 0.491592] ; [0.38992, 0.466683])
[1.59152, 1.59333] ; ([-1.98068, -1.97828] ; [-1.11578, -1.11433] ; [0.488051, 0.492271] ; [0.333782, 0.410513])
[1.59333, 1.59513] ; ([-1.98269, -1.98029] ; [-1.1162, -1.11474] ; [0.488716, 0.492849] ; [0.277655, 0.354352])
[1.59513, 1.59694] ; ([-1.98471, -1.9823] ; [-1.11662, -1.11516] ; [0.489281, 0.493324] ; [0.221543, 0.298198])
[1.59694, 1.59874] ; ([-1.98672, -1.98432] ; [-1.11706, -1.11559] ; [0.489744, 0.493698] ; [0.165449, 0.242056])
[1.59874, 1.60055] ; ([-1.98874, -1.98633] ; [-1.11751, -1.11604] ; [0.490106, 0.49397] ; [0.109374, 0.18593])
[1.60055, 1.60235] ; ([-1.99075, -1.98835] ; [-1.11797, -1.1165] ; [0.490367, 0.49414] ; [0.0533268, 0.129823])
[1.60235, 1.60416] ; ([-1.99277, -1.99036] ; [-1.11844, -1.11696] ; [0.490527, 0.49421] ; [-0.0026892, 0.0737404])
[1.60416, 1.60596] ; ([-1.99479, -1.99238] ; [-1.11892, -1.11744] ; [0.490586, 0.494177] ; [-0.0586699, 0.017685])
[1.60596, 1.60777] ; ([-1.99681, -1.9944] ; [-1.11941, -1.11793] ; [0.490457, 0.494131] ; [-0.114611, -0.0383387])
[1.60777, 1.60957] ; ([-1.99883, -1.99642] ; [-1.11991, -1.11843] ; [0.490214, 0.493997] ; [-0.170489, -0.0943267])
[1.60957, 1.61138] ; ([-2.00086, -1.99844] ; [-1.12042, -1.11894] ; [0.48987, 0.493762] ; [-0.226296, -0.150255])
[1.61138, 1.61319] ; ([-2.00288, -2.00047] ; [-1.12093, -1.11945] ; [0.489425, 0.493425] ; [-0.282029, -0.206116])
[1.61319, 1.615] ; ([-2.00491, -2.00249] ; [-1.12146, -1.11997] ; [0.488879, 0.492987] ; [-0.337684, -0.261907])
[1.615, 1.61681] ; ([-2.00694, -2.00452] ; [-1.12199, -1.1205] ; [0.488233, 0.492447] ; [-0.393257, -0.317623])
[1.61681, 1.61862] ; ([-2.00897, -2.00655] ; [-1.12253, -1.12104] ; [0.487486, 0.491806] ; [-0.448744, -0.373261])
[1.61862, 1.62043] ; ([-2.01101, -2.00858] ; [-1.12307, -1.12158] ; [0.486638, 0.491064] ; [-0.504141, -0.428816])
[1.62043, 1.62225] ; ([-2.01305, -2.01061] ; [-1.12363, -1.12213] ; [0.485689, 0.49022] ; [-0.559443, -0.484284])
[1.62225, 1.62407] ; ([-2.01509, -2.01265] ; [-1.12419, -1.12269] ; [0.484639, 0.489274] ; [-0.614647, -0.539661])
[1.62407, 1.62589] ; ([-2.01714, -2.01469] ; [-1.12475, -1.12326] ; [0.483487, 0.488226] ; [-0.669748, -0.594942])
[1.62589, 1.62771] ; ([-2.01919, -2.01673] ; [-1.12533, -1.12383] ; [0.482234, 0.487077] ; [-0.724741, -0.650124])
[1.62771, 1.62953] ; ([-2.02124, -2.01878] ; [-1.12591, -1.1244] ; [0.480879, 0.485825] ; [-0.779622, -0.705201])
[1.62953, 1.63136] ; ([-2.0233, -2.02083] ; [-1.12649, -1.12499] ; [0.479423, 0.484471] ; [-0.834385, -0.760169])
[1.63136, 1.63319] ; ([-2.02536, -2.02289] ; [-1.12709, -1.12558] ; [0.477863, 0.483014] ; [-0.889025, -0.815023])
[1.63319, 1.63502] ; ([-2.02743, -2.02495] ; [-1.12769, -1.12617] ; [0.476202, 0.481454] ; [-0.943539, -0.869758])
[1.63502, 1.63686] ; ([-2.0295, -2.02701] ; [-1.1283, -1.12678] ; [0.474437, 0.479791] ; [-0.99792, -0.924369])
[1.63686, 1.6387] ; ([-2.03157, -2.02908] ; [-1.12892, -1.12739] ; [0.472569, 0.478024] ; [-1.05216, -0.978851])
[1.6387, 1.64054] ; ([-2.03366, -2.03116] ; [-1.12954, -1.12801] ; [0.470597, 0.476153] ; [-1.10626, -1.0332])
[1.64054, 1.64239] ; ([-2.03575, -2.03324] ; [-1.13018, -1.12863] ; [0.46852, 0.474178] ; [-1.16021, -1.08741])
[1.64239, 1.64425] ; ([-2.03784, -2.03533] ; [-1.13082, -1.12927] ; [0.466339, 0.472097] ; [-1.21401, -1.14147])
[1.64425, 1.64611] ; ([-2.03994, -2.03742] ; [-1.13147, -1.12991] ; [0.464053, 0.469912] ; [-1.26764, -1.19538])
[1.64611, 1.64797] ; ([-2.04205, -2.03952] ; [-1.13213, -1.13056] ; [0.461661, 0.46762] ; [-1.32111, -1.24913])
[1.64797, 1.64984] ; ([-2.04417, -2.04163] ; [-1.1328, -1.13122] ; [0.459163, 0.465222] ; [-1.37441, -1.30272])
[1.64984, 1.65171] ; ([-2.04629, -2.04375] ; [-1.13349, -1.13189] ; [0.456558, 0.462717] ; [-1.42752, -1.35614])
[1.65171, 1.65359] ; ([-2.04843, -2.04587] ; [-1.13418, -1.13257] ; [0.453845, 0.460104] ; [-1.48045, -1.40939])
[1.65359, 1.65548] ; ([-2.05057, -2.048] ; [-1.13489, -1.13326] ; [0.451024, 0.457383] ; [-1.53318, -1.46245])
[1.65548, 1.65737] ; ([-2.05271, -2.05014] ; [-1.13561, -1.13397] ; [0.448095, 0.454553] ; [-1.58584, -1.51516])
[1.65737, 1.65927] ; ([-2.05487, -2.05228] ; [-1.13634, -1.13468] ; [0.445058, 0.451615] ; [-1.63827, -1.56764])
[1.65927, 1.66117] ; ([-2.05703, -2.05444] ; [-1.13708, -1.13541] ; [0.441913, 0.448568] ; [-1.69045, -1.61989])
[1.66117, 1.66308] ; ([-2.0592, -2.0566] ; [-1.13785, -1.13616] ; [0.438659, 0.445412] ; [-1.74238, -1.6719])
[1.66308, 1.665] ; ([-2.06138, -2.05877] ; [-1.13863, -1.13691] ; [0.435295, 0.442146] ; [-1.79404, -1.72365])
[1.665, 1.66692] ; ([-2.06357, -2.06095] ; [-1.13942, -1.13769] ; [0.431821, 0.43877] ; [-1.84543, -1.77515])
[1.66692, 1.66885] ; ([-2.06577, -2.06314] ; [-1.14023, -1.13848] ; [0.428235, 0.435283] ; [-1.89654, -1.82638])
[1.66885, 1.67079] ; ([-2.06798, -2.06533] ; [-1.14107, -1.13929] ; [0.424538, 0.431684] ; [-1.94737, -1.87733])
