[-0.000190191, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[0.216682, 0.218077] ; ([0.0179086, 0.0191914] ; [-0.902997, -0.890651] ; [-0.00711625, 0.0065908] ; [9.7723, 9.78991])
[0.218077, 0.219454] ; ([0.0166899, 0.01794] ; [-0.89105, -0.878908] ; [0.00652978, 0.0200395] ; [9.75444, 9.77308])
[0.219454, 0.220815] ; ([0.0155015, 0.016721] ; [-0.879305, -0.867365] ; [0.0199764, 0.0333043] ; [9.73561, 9.75524])
[0.220815, 0.222162] ; ([0.0143408, 0.0155323] ; [-0.86776, -0.856015] ; [0.0332392, 0.0464043] ; [9.71582, 9.73642])
[0.222162, 0.223496] ; ([0.0132061, 0.0143715] ; [-0.856408, -0.844853] ; [0.0463371, 0.0593549] ; [9.69509, 9.71665])
[0.223496, 0.224819] ; ([0.0120953, 0.0132365] ; [-0.845243, -0.833874] ; [0.0592857, 0.0721702] ; [9.67346, 9.69594])
[0.224819, 0.226133] ; ([0.011007, 0.0121256] ; [-0.834262, -0.823075] ; [0.072099, 0.0848627] ; [9.65092, 9.67432])
[0.226133, 0.227438] ; ([0.00993965, 0.0110372] ; [-0.823461, -0.812452] ; [0.0847895, 0.0974437] ; [9.6275, 9.6518])
[0.227438, 0.228736] ; ([0.00889195, 0.00996976] ; [-0.812836, -0.802004] ; [0.0973684, 0.109923] ; [9.6032, 9.62839])
[0.228736, 0.230027] ; ([0.0078627, 0.00892198] ; [-0.802386, -0.791727] ; [0.109846, 0.122311] ; [9.57803, 9.60411])
[0.230027, 0.231313] ; ([0.0068508, 0.00789265] ; [-0.792107, -0.781621] ; [0.122231, 0.134614] ; [9.552, 9.57896])
[0.231313, 0.232594] ; ([0.00585543, 0.00688069] ; [-0.781999, -0.771686] ; [0.134532, 0.146838] ; [9.52512, 9.55294])
[0.232594, 0.233872] ; ([0.00487604, 0.00588526] ; [-0.772062, -0.761924] ; [0.146755, 0.158986] ; [9.49739, 9.52607])
[0.233872, 0.235145] ; ([0.00391168, 0.00490581] ; [-0.762299, -0.752333] ; [0.158901, 0.171065] ; [9.46882, 9.49835])
[0.235145, 0.236416] ; ([0.00296155, 0.0039414] ; [-0.752707, -0.742913] ; [0.170977, 0.18308] ; [9.43941, 9.4698])
[0.236416, 0.237684] ; ([0.00202489, 0.00299123] ; [-0.743286, -0.733664] ; [0.18299, 0.195036] ; [9.40917, 9.4404])
[0.237684, 0.238951] ; ([0.00110101, 0.00205454] ; [-0.734036, -0.724586] ; [0.194944, 0.206939] ; [9.37808, 9.41017])
[0.238951, 0.240217] ; ([0.000189235, 0.00113063] ; [-0.724956, -0.715675] ; [0.206844, 0.218792] ; [9.34615, 9.37909])
[0.240217, 0.241482] ; ([-0.000711055, 0.000218834] ; [-0.716046, -0.706933] ; [0.218695, 0.2306] ; [9.31338, 9.34718])
[0.241482, 0.242748] ; ([-0.00160045, -0.000681475] ; [-0.707306, -0.69836] ; [0.230501, 0.242367] ; [9.27976, 9.31441])
[0.242748, 0.244014] ; ([-0.0024795, -0.00157088] ; [-0.698736, -0.689959] ; [0.242266, 0.254097] ; [9.24529, 9.2808])
[0.244014, 0.245281] ; ([-0.00334875, -0.00244995] ; [-0.690337, -0.681728] ; [0.253993, 0.265792] ; [9.20995, 9.24634])
[0.245281, 0.24655] ; ([-0.00420869, -0.00331921] ; [-0.682108, -0.673669] ; [0.265685, 0.277455] ; [9.17375, 9.21102])
[0.24655, 0.24782] ; ([-0.00505981, -0.00417916] ; [-0.674051, -0.665781] ; [0.277346, 0.28909] ; [9.13669, 9.17483])
[0.24782, 0.249093] ; ([-0.00590258, -0.00503029] ; [-0.666165, -0.658067] ; [0.288978, 0.300698] ; [9.09874, 9.13777])
[0.249093, 0.250369] ; ([-0.00673743, -0.00587305] ; [-0.658452, -0.650526] ; [0.300584, 0.312282] ; [9.05991, 9.09983])
[0.250369, 0.251648] ; ([-0.0075648, -0.00670791] ; [-0.650913, -0.643159] ; [0.312166, 0.323845] ; [9.02019, 9.06101])
[0.251648, 0.25293] ; ([-0.0083851, -0.00753528] ; [-0.643548, -0.635967] ; [0.323726, 0.335387] ; [8.97956, 9.0213])
[0.25293, 0.254216] ; ([-0.00919873, -0.00835558] ; [-0.636358, -0.628952] ; [0.335266, 0.346912] ; [8.93802, 8.98068])
[0.254216, 0.255507] ; ([-0.0100061, -0.00916922] ; [-0.629344, -0.622114] ; [0.346787, 0.35842] ; [8.89556, 8.93915])
[0.255507, 0.256802] ; ([-0.0108076, -0.00997659] ; [-0.622507, -0.615454] ; [0.358293, 0.369914] ; [8.85217, 8.8967])
[0.256802, 0.258101] ; ([-0.0116035, -0.0107781] ; [-0.615849, -0.608975] ; [0.369783, 0.381393] ; [8.80784, 8.85331])
[0.258101, 0.259406] ; ([-0.0123943, -0.011574] ; [-0.60937, -0.602676] ; [0.38126, 0.39286] ; [8.76256, 8.80899])
[0.259406, 0.260717] ; ([-0.0131804, -0.0123648] ; [-0.603073, -0.596559] ; [0.392724, 0.404316] ; [8.71632, 8.76371])
[0.260717, 0.262033] ; ([-0.0139619, -0.0131509] ; [-0.596957, -0.590626] ; [0.404177, 0.415761] ; [8.66909, 8.71747])
[0.262033, 0.263356] ; ([-0.0147395, -0.0139325] ; [-0.591025, -0.584878] ; [0.415619, 0.427197] ; [8.62089, 8.67026])
[0.263356, 0.264685] ; ([-0.0155132, -0.01471] ; [-0.585278, -0.579317] ; [0.427052, 0.438623] ; [8.57168, 8.62206])
[0.264685, 0.266021] ; ([-0.0162837, -0.0154838] ; [-0.579717, -0.573943] ; [0.438475, 0.450042] ; [8.52146, 8.57285])
[0.266021, 0.267363] ; ([-0.017051, -0.0162542] ; [-0.574343, -0.568758] ; [0.44989, 0.461452] ; [8.47022, 8.52264])
[0.267363, 0.268713] ; ([-0.0178157, -0.0170216] ; [-0.569159, -0.563764] ; [0.461297, 0.472855] ; [8.41793, 8.4714])
[0.268713, 0.270071] ; ([-0.0185781, -0.0177863] ; [-0.564165, -0.558962] ; [0.472696, 0.48425] ; [8.3646, 8.41912])
[0.270071, 0.271437] ; ([-0.0193385, -0.0185487] ; [-0.559364, -0.554354] ; [0.484088, 0.495638] ; [8.3102, 8.36579])
[0.271437, 0.27281] ; ([-0.0200972, -0.0193091] ; [-0.554756, -0.549941] ; [0.495473, 0.507019] ; [8.25472, 8.3114])
[0.27281, 0.274193] ; ([-0.0208547, -0.0200679] ; [-0.550342, -0.545724] ; [0.50685, 0.518393] ; [8.19814, 8.25592])
[0.274193, 0.275584] ; ([-0.0216112, -0.0208254] ; [-0.546126, -0.541706] ; [0.518221, 0.52976] ; [8.14045, 8.19935])
[0.275584, 0.276984] ; ([-0.0223671, -0.021582] ; [-0.542107, -0.537887] ; [0.529583, 0.541118] ; [8.08164, 8.14166])
[0.276984, 0.278393] ; ([-0.0231229, -0.022338] ; [-0.538288, -0.534269] ; [0.540939, 0.55247] ; [8.02168, 8.08285])
[0.278393, 0.279812] ; ([-0.0238789, -0.0230938] ; [-0.534669, -0.530854] ; [0.552286, 0.563813] ; [7.96056, 8.0229])
[0.279812, 0.281241] ; ([-0.0246354, -0.0238498] ; [-0.531253, -0.527642] ; [0.563625, 0.575147] ; [7.89827, 7.96178])
[0.281241, 0.282681] ; ([-0.0253929, -0.0246064] ; [-0.52804, -0.524635] ; [0.574955, 0.586473] ; [7.83478, 7.89949])
[0.282681, 0.284131] ; ([-0.0261517, -0.0253639] ; [-0.525033, -0.521835] ; [0.586277, 0.597788] ; [7.77008, 7.83601])
[0.284131, 0.285591] ; ([-0.0269123, -0.0261228] ; [-0.522231, -0.519243] ; [0.597588, 0.609094] ; [7.70415, 7.77131])
[0.285591, 0.287063] ; ([-0.0276751, -0.0268835] ; [-0.519637, -0.51686] ; [0.60889, 0.620389] ; [7.63697, 7.70538])
[0.287063, 0.288547] ; ([-0.0284405, -0.0276464] ; [-0.517253, -0.514687] ; [0.62018, 0.631672] ; [7.56851, 7.6382])
[0.288547, 0.290043] ; ([-0.029209, -0.0284119] ; [-0.515078, -0.512725] ; [0.631458, 0.642942] ; [7.49876, 7.56974])
[0.290043, 0.291551] ; ([-0.0299811, -0.0291805] ; [-0.513114, -0.510976] ; [0.642724, 0.6542] ; [7.42769, 7.49999])
[0.291551, 0.293071] ; ([-0.0307571, -0.0299526] ; [-0.511363, -0.50944] ; [0.653977, 0.665443] ; [7.35528, 7.42893])
[0.293071, 0.294605] ; ([-0.0315376, -0.0307288] ; [-0.509825, -0.508119] ; [0.665215, 0.676671] ; [7.28151, 7.35653])
[0.294605, 0.296152] ; ([-0.0323232, -0.0315094] ; [-0.508502, -0.507014] ; [0.676439, 0.687883] ; [7.20634, 7.28276])
[0.296152, 0.297714] ; ([-0.0331143, -0.0322951] ; [-0.507394, -0.506125] ; [0.687646, 0.699079] ; [7.12976, 7.2076])
[0.297714, 0.29929] ; ([-0.0339115, -0.0330864] ; [-0.506502, -0.505454] ; [0.698836, 0.710257] ; [7.05173, 7.13102])
[0.29929, 0.30088] ; ([-0.0347154, -0.0338837] ; [-0.505828, -0.505001] ; [0.710008, 0.721415] ; [6.97222, 7.05299])
[0.30088, 0.302487] ; ([-0.0355268, -0.0346878] ; [-0.505372, -0.504767] ; [0.721162, 0.732554] ; [6.89119, 6.97349])
[0.302487, 0.304109] ; ([-0.0363461, -0.0354991] ; [-0.505134, -0.504752] ; [0.732295, 0.743673] ; [6.80862, 6.89247])
[0.304109, 0.305749] ; ([-0.0371741, -0.0363185] ; [-0.505212, -0.504863] ; [0.743407, 0.754769] ; [6.72446, 6.80991])
[0.305749, 0.307402] ; ([-0.0380099, -0.0371464] ; [-0.505636, -0.505068] ; [0.754498, 0.765824] ; [6.63882, 6.72575])
[0.307402, 0.309068] ; ([-0.0388524, -0.037982] ; [-0.506279, -0.505493] ; [0.765547, 0.77681] ; [6.55187, 6.64012])
[0.309068, 0.310745] ; ([-0.0397021, -0.0388242] ; [-0.507137, -0.506136] ; [0.776528, 0.787729] ; [6.46358, 6.55318])
[0.310745, 0.312434] ; ([-0.0405598, -0.0396738] ; [-0.508209, -0.506995] ; [0.787441, 0.798578] ; [6.37393, 6.4649])
[0.312434, 0.314137] ; ([-0.0414261, -0.0405313] ; [-0.509493, -0.508068] ; [0.798285, 0.809357] ; [6.28288, 6.37525])
[0.314137, 0.315853] ; ([-0.0423016, -0.0413973] ; [-0.510986, -0.509352] ; [0.809057, 0.820063] ; [6.19042, 6.28421])
[0.315853, 0.317583] ; ([-0.0431871, -0.0422726] ; [-0.512686, -0.510845] ; [0.819758, 0.830696] ; [6.09651, 6.19175])
[0.317583, 0.319328] ; ([-0.0440831, -0.0431579] ; [-0.51459, -0.512546] ; [0.830384, 0.841254] ; [6.00112, 6.09785])
[0.319328, 0.321088] ; ([-0.0449906, -0.0440537] ; [-0.516697, -0.514451] ; [0.840936, 0.851735] ; [5.90422, 6.00247])
[0.321088, 0.322864] ; ([-0.0459103, -0.044961] ; [-0.519003, -0.516558] ; [0.851411, 0.862138] ; [5.80576, 5.90557])
[0.322864, 0.324657] ; ([-0.046843, -0.0458804] ; [-0.521507, -0.518865] ; [0.861807, 0.872462] ; [5.70571, 5.80713])
[0.324657, 0.326467] ; ([-0.0477895, -0.0468129] ; [-0.524205, -0.521369] ; [0.872124, 0.882705] ; [5.60402, 5.70709])
[0.326467, 0.328296] ; ([-0.0487509, -0.0477592] ; [-0.527095, -0.524067] ; [0.88236, 0.892866] ; [5.50063, 5.60541])
[0.328296, 0.330145] ; ([-0.0497281, -0.0487204] ; [-0.530175, -0.526958] ; [0.892513, 0.902943] ; [5.3955, 5.50204])
[0.330145, 0.332014] ; ([-0.0507221, -0.0496973] ; [-0.533441, -0.530038] ; [0.902582, 0.912934] ; [5.28856, 5.39692])
[0.332014, 0.333905] ; ([-0.0517341, -0.0506911] ; [-0.536892, -0.533304] ; [0.912565, 0.922838] ; [5.17974, 5.28999])
[0.333905, 0.33582] ; ([-0.0527654, -0.0517029] ; [-0.540525, -0.536755] ; [0.92246, 0.932654] ; [5.06896, 5.18118])
[0.33582, 0.337759] ; ([-0.0538171, -0.0527339] ; [-0.544338, -0.540387] ; [0.932267, 0.94238] ; [4.95613, 5.07041])
[0.337759, 0.339724] ; ([-0.0548909, -0.0537854] ; [-0.548327, -0.544199] ; [0.941984, 0.952015] ; [4.84116, 4.9576])
[0.339724, 0.341718] ; ([-0.0559883, -0.0548589] ; [-0.552492, -0.548187] ; [0.951608, 0.961557] ; [4.72393, 4.84264])
[0.341718, 0.343743] ; ([-0.0571111, -0.0559561] ; [-0.55683, -0.55235] ; [0.96114, 0.971006] ; [4.60432, 4.72542])
[0.343743, 0.3458] ; ([-0.0582613, -0.0570786] ; [-0.561339, -0.556686] ; [0.970578, 0.980362] ; [4.48216, 4.60582])
[0.3458, 0.347893] ; ([-0.0594412, -0.0582285] ; [-0.566019, -0.561188] ; [0.97992, 0.989622] ; [4.35729, 4.48367])
[0.347893, 0.350026] ; ([-0.0606534, -0.0594081] ; [-0.570869, -0.565859] ; [0.989167, 0.998786] ; [4.2295, 4.35881])
[0.350026, 0.352202] ; ([-0.0619009, -0.06062] ; [-0.57589, -0.570697] ; [0.998317, 1.00786] ; [4.09856, 4.23104])
[0.352202, 0.35439] ; ([-0.0631668, -0.0618671] ; [-0.580998, -0.575707] ; [1.00737, 1.01669] ; [3.96628, 4.10011])
[0.35439, 0.356543] ; ([-0.0644229, -0.0631328] ; [-0.586063, -0.580808] ; [1.0162, 1.02508] ; [3.83567, 3.96784])
[0.356543, 0.358664] ; ([-0.0656711, -0.0643886] ; [-0.591084, -0.585871] ; [1.02461, 1.03308] ; [3.70652, 3.83724])
[0.358664, 0.360753] ; ([-0.0669111, -0.0656366] ; [-0.596048, -0.59089] ; [1.03261, 1.04069] ; [3.57886, 3.7081])
[0.360753, 0.362813] ; ([-0.0681436, -0.0668764] ; [-0.600948, -0.595854] ; [1.04022, 1.04793] ; [3.45263, 3.58044])
[0.362813, 0.364844] ; ([-0.0693689, -0.0681087] ; [-0.605775, -0.600754] ; [1.04747, 1.05482] ; [3.32779, 3.45422])
[0.364844, 0.366847] ; ([-0.0705872, -0.0693338] ; [-0.610525, -0.605582] ; [1.05436, 1.06136] ; [3.20431, 3.32939])
[0.366847, 0.368824] ; ([-0.0717987, -0.0705519] ; [-0.615189, -0.610332] ; [1.0609, 1.06758] ; [3.08215, 3.20591])
[0.368824, 0.370775] ; ([-0.0730035, -0.0717632] ; [-0.619763, -0.614998] ; [1.06712, 1.07347] ; [2.96131, 3.08376])
[0.370775, 0.372702] ; ([-0.0742015, -0.0729677] ; [-0.624242, -0.619574] ; [1.07302, 1.07906] ; [2.84177, 2.96293])
[0.372702, 0.374604] ; ([-0.0753929, -0.0741656] ; [-0.628621, -0.624055] ; [1.07861, 1.08435] ; [2.72351, 2.84339])
[0.374604, 0.376481] ; ([-0.0765773, -0.0753568] ; [-0.632897, -0.628436] ; [1.08391, 1.08936] ; [2.60653, 2.72514])
[0.376481, 0.378336] ; ([-0.0777548, -0.0765411] ; [-0.637065, -0.632714] ; [1.08891, 1.09408] ; [2.49083, 2.60816])
[0.378336, 0.380167] ; ([-0.0789251, -0.0777184] ; [-0.641126, -0.636884] ; [1.09364, 1.09854] ; [2.37641, 2.49247])
[0.380167, 0.381976] ; ([-0.080088, -0.0788885] ; [-0.645073, -0.640944] ; [1.0981, 1.10274] ; [2.26327, 2.37805])
[0.381976, 0.383761] ; ([-0.0812432, -0.0800512] ; [-0.648905, -0.64489] ; [1.1023, 1.10668] ; [2.15141, 2.26491])
[0.383761, 0.385524] ; ([-0.0823906, -0.0812063] ; [-0.652619, -0.648721] ; [1.10625, 1.11037] ; [2.04084, 2.15306])
[0.385524, 0.387265] ; ([-0.0835297, -0.0823535] ; [-0.656213, -0.652435] ; [1.10994, 1.11383] ; [1.93158, 2.0425])
[0.387265, 0.388984] ; ([-0.0846602, -0.0834925] ; [-0.659687, -0.65603] ; [1.1134, 1.11706] ; [1.82363, 1.93324])
[0.388984, 0.39068] ; ([-0.0857819, -0.0846229] ; [-0.66304, -0.659505] ; [1.11663, 1.12006] ; [1.717, 1.8253])
[0.39068, 0.392353] ; ([-0.0868942, -0.0857444] ; [-0.66627, -0.662859] ; [1.11964, 1.12285] ; [1.61171, 1.71867])
[0.392353, 0.394005] ; ([-0.087997, -0.0868567] ; [-0.669379, -0.666092] ; [1.12243, 1.12542] ; [1.50778, 1.61339])
[0.394005, 0.395634] ; ([-0.0890897, -0.0879593] ; [-0.672366, -0.669202] ; [1.12501, 1.1278] ; [1.40521, 1.50946])
[0.395634, 0.39724] ; ([-0.0901719, -0.0890518] ; [-0.675231, -0.672192] ; [1.12738, 1.12997] ; [1.30403, 1.40689])
[0.39724, 0.398823] ; ([-0.0912432, -0.090134] ; [-0.677976, -0.67506] ; [1.12956, 1.13196] ; [1.20426, 1.30572])
[0.398823, 0.400384] ; ([-0.0923033, -0.0912052] ; [-0.6806, -0.677807] ; [1.13155, 1.13376] ; [1.10591, 1.20595])
[0.400384, 0.401921] ; ([-0.0933515, -0.0922651] ; [-0.683106, -0.680434] ; [1.13335, 1.13539] ; [1.00901, 1.10761])
[0.401921, 0.403442] ; ([-0.094392, -0.0933133] ; [-0.685505, -0.682943] ; [1.13498, 1.13685] ; [0.913173, 1.01071])
[0.403442, 0.404961] ; ([-0.0954353, -0.0943537] ; [-0.687822, -0.685342] ; [1.13644, 1.13816] ; [0.81741, 0.914878])
[0.404961, 0.406477] ; ([-0.0964793, -0.0953968] ; [-0.69005, -0.687659] ; [1.13776, 1.13933] ; [0.721897, 0.819122])
[0.406477, 0.407989] ; ([-0.0975244, -0.0964408] ; [-0.69219, -0.689888] ; [1.13893, 1.14035] ; [0.626607, 0.723618])
[0.407989, 0.409498] ; ([-0.0985706, -0.0974857] ; [-0.694242, -0.692029] ; [1.13995, 1.14123] ; [0.531522, 0.628337])
[0.409498, 0.411005] ; ([-0.0996181, -0.0985319] ; [-0.696204, -0.694081] ; [1.14082, 1.14196] ; [0.436625, 0.53326])
[0.411005, 0.41251] ; ([-0.100667, -0.0995793] ; [-0.698077, -0.696043] ; [1.14155, 1.14255] ; [0.341898, 0.438371])
[0.41251, 0.414013] ; ([-0.101717, -0.100628] ; [-0.69986, -0.697916] ; [1.14214, 1.14299] ; [0.247327, 0.343653])
[0.414013, 0.415514] ; ([-0.102769, -0.101678] ; [-0.701553, -0.6997] ; [1.14258, 1.1433] ; [0.152895, 0.24909])
[0.415514, 0.417014] ; ([-0.103823, -0.10273] ; [-0.703155, -0.701393] ; [1.14288, 1.14346] ; [0.0585889, 0.154666])
[0.417014, 0.418513] ; ([-0.104878, -0.103784] ; [-0.704667, -0.702995] ; [1.14304, 1.14348] ; [-0.0356066, 0.0603679])
[0.418513, 0.420012] ; ([-0.105935, -0.104839] ; [-0.706087, -0.704507] ; [1.14301, 1.14341] ; [-0.129705, -0.0338197])
[0.420012, 0.42151] ; ([-0.106994, -0.105896] ; [-0.707415, -0.705927] ; [1.14274, 1.14328] ; [-0.2237, -0.12791])
[0.42151, 0.423008] ; ([-0.108054, -0.106955] ; [-0.70865, -0.707255] ; [1.14234, 1.14302] ; [-0.31757, -0.221897])
[0.423008, 0.424505] ; ([-0.109116, -0.108015] ; [-0.709792, -0.70849] ; [1.14179, 1.14262] ; [-0.411331, -0.31576])
[0.424505, 0.426001] ; ([-0.110179, -0.109076] ; [-0.710841, -0.709632] ; [1.14111, 1.14207] ; [-0.504993, -0.409513])
[0.426001, 0.427498] ; ([-0.111244, -0.110139] ; [-0.711797, -0.710681] ; [1.14028, 1.14139] ; [-0.598569, -0.503168])
[0.427498, 0.428996] ; ([-0.11231, -0.111204] ; [-0.712659, -0.711637] ; [1.13932, 1.14057] ; [-0.69207, -0.596736])
[0.428996, 0.430494] ; ([-0.113378, -0.11227] ; [-0.713428, -0.712499] ; [1.13821, 1.1396] ; [-0.785509, -0.69023])
[0.430494, 0.431993] ; ([-0.114448, -0.113338] ; [-0.714103, -0.713268] ; [1.13697, 1.1385] ; [-0.878898, -0.783662])
[0.431993, 0.433493] ; ([-0.115519, -0.114408] ; [-0.714683, -0.713942] ; [1.13558, 1.13725] ; [-0.972247, -0.877042])
[0.433493, 0.434994] ; ([-0.116593, -0.115479] ; [-0.715169, -0.714522] ; [1.13405, 1.13587] ; [-1.06557, -0.970384])
[0.434994, 0.436498] ; ([-0.117669, -0.116553] ; [-0.715561, -0.715008] ; [1.13238, 1.13434] ; [-1.15888, -1.0637])
[0.436498, 0.438009] ; ([-0.11875, -0.117628] ; [-0.71586, -0.715399] ; [1.13055, 1.13267] ; [-1.25253, -1.157])
[0.438009, 0.439545] ; ([-0.11985, -0.11871] ; [-0.716066, -0.715696] ; [1.12856, 1.13085] ; [-1.34754, -1.25064])
[0.439545, 0.441105] ; ([-0.120967, -0.119809] ; [-0.716174, -0.715899] ; [1.12638, 1.12885] ; [-1.4439, -1.34564])
[0.441105, 0.44269] ; ([-0.122102, -0.120926] ; [-0.71618, -0.716004] ; [1.12402, 1.12668] ; [-1.54161, -1.44199])
[0.44269, 0.444299] ; ([-0.123254, -0.122061] ; [-0.716128, -0.715959] ; [1.12146, 1.12431] ; [-1.64068, -1.53968])
[0.444299, 0.445933] ; ([-0.124424, -0.123213] ; [-0.716027, -0.715746] ; [1.1187, 1.12176] ; [-1.74101, -1.63873])
[0.445933, 0.447588] ; ([-0.125608, -0.124382] ; [-0.715815, -0.715419] ; [1.11573, 1.119] ; [-1.84247, -1.73905])
[0.447588, 0.449265] ; ([-0.126808, -0.125567] ; [-0.715488, -0.714975] ; [1.11256, 1.11603] ; [-1.94507, -1.8405])
[0.449265, 0.450965] ; ([-0.128023, -0.126766] ; [-0.715044, -0.714409] ; [1.10916, 1.11286] ; [-2.04879, -1.94307])
[0.450965, 0.452687] ; ([-0.129253, -0.127981] ; [-0.714479, -0.713718] ; [1.10555, 1.10947] ; [-2.15358, -2.04678])
[0.452687, 0.454428] ; ([-0.130495, -0.12921] ; [-0.713789, -0.712901] ; [1.10171, 1.10585] ; [-2.25926, -2.15155])
[0.454428, 0.456188] ; ([-0.131749, -0.130452] ; [-0.712974, -0.711956] ; [1.09764, 1.10201] ; [-2.36582, -2.25722])
[0.456188, 0.457968] ; ([-0.133016, -0.131706] ; [-0.71203, -0.71088] ; [1.09333, 1.09794] ; [-2.47326, -2.36376])
[0.457968, 0.459767] ; ([-0.134294, -0.132972] ; [-0.710955, -0.709671] ; [1.08878, 1.09364] ; [-2.58156, -2.47117])
[0.459767, 0.461587] ; ([-0.135585, -0.13425] ; [-0.709747, -0.708327] ; [1.08399, 1.08909] ; [-2.69073, -2.57945])
[0.461587, 0.463428] ; ([-0.136888, -0.13554] ; [-0.708405, -0.706847] ; [1.07893, 1.0843] ; [-2.80076, -2.6886])
[0.463428, 0.46529] ; ([-0.138202, -0.136842] ; [-0.706926, -0.705228] ; [1.07362, 1.07925] ; [-2.91166, -2.79861])
[0.46529, 0.467173] ; ([-0.139529, -0.138157] ; [-0.705308, -0.703468] ; [1.06803, 1.07393] ; [-3.02344, -2.90949])
[0.467173, 0.469078] ; ([-0.140868, -0.139483] ; [-0.70355, -0.701569] ; [1.06217, 1.06835] ; [-3.13603, -3.02124])
[0.469078, 0.471002] ; ([-0.142216, -0.140821] ; [-0.701653, -0.699531] ; [1.05602, 1.06248] ; [-3.24931, -3.1338])
[0.471002, 0.472947] ; ([-0.143575, -0.142169] ; [-0.699616, -0.697354] ; [1.04959, 1.05634] ; [-3.36326, -3.24705])
[0.472947, 0.474912] ; ([-0.144943, -0.143528] ; [-0.69744, -0.695038] ; [1.04287, 1.04992] ; [-3.47787, -3.36097])
[0.474912, 0.476898] ; ([-0.146321, -0.144895] ; [-0.695126, -0.692585] ; [1.03586, 1.0432] ; [-3.59314, -3.47554])
[0.476898, 0.478905] ; ([-0.147709, -0.146273] ; [-0.692675, -0.689996] ; [1.02853, 1.03618] ; [-3.70904, -3.59075])
[0.478905, 0.480934] ; ([-0.149107, -0.14766] ; [-0.690087, -0.687272] ; [1.02089, 1.02885] ; [-3.82557, -3.70659])
[0.480934, 0.482985] ; ([-0.150514, -0.149057] ; [-0.687365, -0.684415] ; [1.01292, 1.02121] ; [-3.94271, -3.82305])
[0.482985, 0.48506] ; ([-0.151931, -0.150464] ; [-0.684511, -0.681427] ; [1.00462, 1.01325] ; [-4.06048, -3.94013])
[0.48506, 0.487159] ; ([-0.153359, -0.151881] ; [-0.681526, -0.678312] ; [0.995976, 1.00495] ; [-4.17886, -4.05782])
[0.487159, 0.489284] ; ([-0.154797, -0.153308] ; [-0.678413, -0.675072] ; [0.986973, 0.996306] ; [-4.29787, -4.17613])
[0.489284, 0.491435] ; ([-0.156246, -0.154745] ; [-0.675177, -0.671711] ; [0.977599, 0.987304] ; [-4.41753, -4.29506])
[0.491435, 0.493615] ; ([-0.157707, -0.156194] ; [-0.671819, -0.668234] ; [0.967839, 0.977931] ; [-4.53785, -4.41463])
[0.493615, 0.495826] ; ([-0.159181, -0.157655] ; [-0.66835, -0.664644] ; [0.957675, 0.968173] ; [-4.65888, -4.53486])
[0.495826, 0.49807] ; ([-0.160669, -0.159128] ; [-0.664772, -0.660948] ; [0.947089, 0.958011] ; [-4.78065, -4.65579])
[0.49807, 0.500349] ; ([-0.162171, -0.160615] ; [-0.661088, -0.65715] ; [0.936056, 0.947426] ; [-4.90323, -4.77746])
[0.500349, 0.502667] ; ([-0.16369, -0.162117] ; [-0.657304, -0.653258] ; [0.92455, 0.936394] ; [-5.0267, -4.89992])
[0.502667, 0.505028] ; ([-0.165229, -0.163635] ; [-0.653428, -0.649277] ; [0.912538, 0.924889] ; [-5.15115, -5.02326])
[0.505028, 0.507437] ; ([-0.166788, -0.165173] ; [-0.649465, -0.645216] ; [0.899981, 0.912878] ; [-5.27672, -5.14757])
[0.507437, 0.5099] ; ([-0.168373, -0.166732] ; [-0.645426, -0.641083] ; [0.886832, 0.900323] ; [-5.40358, -5.27299])
[0.5099, 0.512425] ; ([-0.169987, -0.168316] ; [-0.641319, -0.636887] ; [0.87303, 0.887174] ; [-5.53196, -5.39967])
[0.512425, 0.514989] ; ([-0.171615, -0.169929] ; [-0.63715, -0.632695] ; [0.858685, 0.873374] ; [-5.66051, -5.52787])
[0.514989, 0.517436] ; ([-0.173158, -0.171557] ; [-0.632967, -0.62879] ; [0.844692, 0.859029] ; [-5.7813, -5.65637])
[0.517436, 0.519812] ; ([-0.174648, -0.173101] ; [-0.629063, -0.62509] ; [0.830823, 0.845037] ; [-5.89691, -5.77719])
[0.519812, 0.52212] ; ([-0.176087, -0.174591] ; [-0.625373, -0.621606] ; [0.817087, 0.831169] ; [-6.00754, -5.8928])
[0.52212, 0.524369] ; ([-0.177481, -0.176031] ; [-0.621903, -0.61834] ; [0.80346, 0.817434] ; [-6.1137, -6.00344])
[0.524369, 0.526565] ; ([-0.178836, -0.177425] ; [-0.61865, -0.615292] ; [0.789926, 0.803807] ; [-6.21573, -6.10958])
[0.526565, 0.528714] ; ([-0.180155, -0.178781] ; [-0.615613, -0.612461] ; [0.776469, 0.790272] ; [-6.31396, -6.21161])
[0.528714, 0.530819] ; ([-0.181442, -0.1801] ; [-0.612794, -0.609847] ; [0.763079, 0.776816] ; [-6.40863, -6.30981])
[0.530819, 0.532883] ; ([-0.182698, -0.181387] ; [-0.610191, -0.607456] ; [0.749764, 0.763426] ; [-6.49984, -6.40446])
[0.532883, 0.534903] ; ([-0.183923, -0.182644] ; [-0.60781, -0.605293] ; [0.736549, 0.750112] ; [-6.58758, -6.49566])
