[-0.0001447, 0] ; ([-0.00349066, -0.00349066] ; [0, 0] ; [-0.776672, -0.776672] ; [0, 0])
[3.34791, 3.34883] ; ([-3.05326, -3.04287] ; [-0.880069, -0.858485] ; [0.099866, 0.158236] ; [0.916938, 1.37791])
[3.34883, 3.34975] ; ([-3.05407, -3.04367] ; [-0.879748, -0.858165] ; [0.100888, 0.159321] ; [0.907145, 1.36957])
[3.34975, 3.35068] ; ([-3.05488, -3.04446] ; [-0.879429, -0.857849] ; [0.101903, 0.160396] ; [0.897301, 1.36117])
[3.35068, 3.3516] ; ([-3.05569, -3.04525] ; [-0.879114, -0.857537] ; [0.10291, 0.161463] ; [0.887407, 1.35269])
[3.3516, 3.35252] ; ([-3.0565, -3.04604] ; [-0.878801, -0.857228] ; [0.10391, 0.16252] ; [0.877454, 1.34415])
[3.35252, 3.35344] ; ([-3.05731, -3.04683] ; [-0.878491, -0.856923] ; [0.104903, 0.163567] ; [0.867453, 1.33554])
[3.35344, 3.35437] ; ([-3.05812, -3.04763] ; [-0.878185, -0.856621] ; [0.105889, 0.164606] ; [0.857396, 1.32688])
[3.35437, 3.35529] ; ([-3.05893, -3.04842] ; [-0.877881, -0.856324] ; [0.106867, 0.165635] ; [0.847287, 1.31814])
[3.35529, 3.35621] ; ([-3.05973, -3.04921] ; [-0.87758, -0.85603] ; [0.107837, 0.166654] ; [0.837127, 1.30935])
[3.35621, 3.35714] ; ([-3.06054, -3.05] ; [-0.877282, -0.855739] ; [0.1088, 0.167665] ; [0.826915, 1.30049])
[3.35714, 3.35806] ; ([-3.06135, -3.05079] ; [-0.876987, -0.855453] ; [0.109755, 0.168665] ; [0.816652, 1.29157])
[3.35806, 3.35898] ; ([-3.06216, -3.05158] ; [-0.876695, -0.85517] ; [0.110703, 0.169656] ; [0.806337, 1.28259])
[3.35898, 3.35991] ; ([-3.06297, -3.05237] ; [-0.876518, -0.854779] ; [0.111454, 0.170826] ; [0.794813, 1.2747])
[3.35991, 3.36083] ; ([-3.06378, -3.05316] ; [-0.876336, -0.854401] ; [0.112199, 0.171983] ; [0.783251, 1.26677])
[3.36083, 3.36175] ; ([-3.06458, -3.05395] ; [-0.876154, -0.85403] ; [0.112935, 0.173126] ; [0.771646, 1.25883])
[3.36175, 3.36267] ; ([-3.06539, -3.05474] ; [-0.875972, -0.853668] ; [0.113661, 0.174256] ; [0.759996, 1.25088])
[3.36267, 3.36358] ; ([-3.06619, -3.05552] ; [-0.875791, -0.853313] ; [0.114379, 0.175373] ; [0.748304, 1.24291])
[3.36358, 3.3645] ; ([-3.06699, -3.05631] ; [-0.87561, -0.852966] ; [0.115087, 0.176477] ; [0.736602, 1.2349])
[3.3645, 3.36541] ; ([-3.06778, -3.05709] ; [-0.87543, -0.852626] ; [0.115786, 0.177569] ; [0.724891, 1.22684])
[3.36541, 3.36632] ; ([-3.06858, -3.05787] ; [-0.87525, -0.852293] ; [0.116477, 0.178647] ; [0.713171, 1.21874])
[3.36632, 3.36723] ; ([-3.06937, -3.05864] ; [-0.875072, -0.851967] ; [0.117159, 0.179712] ; [0.701442, 1.21059])
[3.36723, 3.36813] ; ([-3.07016, -3.05942] ; [-0.874895, -0.851647] ; [0.117833, 0.180765] ; [0.68971, 1.20238])
[3.36813, 3.36904] ; ([-3.07095, -3.06019] ; [-0.874719, -0.851333] ; [0.118498, 0.181805] ; [0.677976, 1.19413])
[3.36904, 3.36994] ; ([-3.07174, -3.06096] ; [-0.874544, -0.851026] ; [0.119155, 0.182833] ; [0.666239, 1.18582])
[3.36994, 3.37084] ; ([-3.07253, -3.06173] ; [-0.874371, -0.850725] ; [0.119804, 0.183847] ; [0.654498, 1.17746])
[3.37084, 3.37175] ; ([-3.07332, -3.0625] ; [-0.874199, -0.850429] ; [0.120444, 0.18485] ; [0.642753, 1.16905])
[3.37175, 3.37264] ; ([-3.0741, -3.06327] ; [-0.874029, -0.85014] ; [0.121076, 0.18584] ; [0.631002, 1.16059])
[3.37264, 3.37354] ; ([-3.07489, -3.06403] ; [-0.873861, -0.849855] ; [0.121699, 0.186817] ; [0.619247, 1.15209])
[3.37354, 3.37444] ; ([-3.07567, -3.0648] ; [-0.873695, -0.849577] ; [0.122315, 0.187783] ; [0.607486, 1.14354])
[3.37444, 3.37534] ; ([-3.07645, -3.06556] ; [-0.87353, -0.849303] ; [0.122922, 0.188736] ; [0.59572, 1.13494])
[3.37534, 3.37623] ; ([-3.07723, -3.06632] ; [-0.873368, -0.849035] ; [0.123522, 0.189677] ; [0.583945, 1.1263])
[3.37623, 3.37712] ; ([-3.07801, -3.06708] ; [-0.873207, -0.848772] ; [0.124113, 0.190606] ; [0.572164, 1.11761])
[3.37712, 3.37802] ; ([-3.07879, -3.06784] ; [-0.873049, -0.848513] ; [0.124696, 0.191522] ; [0.560377, 1.10888])
[3.37802, 3.37891] ; ([-3.07957, -3.0686] ; [-0.872892, -0.84826] ; [0.125271, 0.192427] ; [0.548584, 1.10011])
[3.37891, 3.3798] ; ([-3.08034, -3.06936] ; [-0.872738, -0.848011] ; [0.125838, 0.193319] ; [0.536785, 1.09129])
[3.3798, 3.38069] ; ([-3.08112, -3.07011] ; [-0.872587, -0.847767] ; [0.126397, 0.1942] ; [0.524917, 1.0825])
[3.38069, 3.38158] ; ([-3.08189, -3.07087] ; [-0.872438, -0.847527] ; [0.126948, 0.195068] ; [0.513049, 1.07365])
[3.38158, 3.38246] ; ([-3.08266, -3.07162] ; [-0.872291, -0.847292] ; [0.127491, 0.195925] ; [0.50118, 1.06476])
[3.38246, 3.38335] ; ([-3.08344, -3.07238] ; [-0.872162, -0.847045] ; [0.127998, 0.196798] ; [0.489306, 1.05583])
[3.38335, 3.38423] ; ([-3.08421, -3.07313] ; [-0.872035, -0.846803] ; [0.128497, 0.197658] ; [0.477433, 1.04686])
[3.38423, 3.38512] ; ([-3.08498, -3.07388] ; [-0.871909, -0.846567] ; [0.128988, 0.198506] ; [0.465563, 1.03784])
[3.38512, 3.386] ; ([-3.08574, -3.07463] ; [-0.871785, -0.846336] ; [0.129471, 0.199342] ; [0.453696, 1.02879])
[3.386, 3.38688] ; ([-3.08651, -3.07538] ; [-0.871664, -0.84611] ; [0.129945, 0.200167] ; [0.44183, 1.0197])
[3.38688, 3.38776] ; ([-3.08728, -3.07612] ; [-0.871544, -0.845888] ; [0.130411, 0.20098] ; [0.429967, 1.01057])
[3.38776, 3.38864] ; ([-3.08804, -3.07687] ; [-0.871427, -0.845671] ; [0.130869, 0.201781] ; [0.418106, 1.0014])
[3.38864, 3.38952] ; ([-3.08881, -3.07762] ; [-0.871312, -0.845457] ; [0.131318, 0.202571] ; [0.406199, 0.992241])
[3.38952, 3.3904] ; ([-3.08957, -3.07836] ; [-0.8712, -0.845248] ; [0.131759, 0.203348] ; [0.394298, 0.983044])
[3.3904, 3.39128] ; ([-3.09034, -3.0791] ; [-0.871089, -0.845043] ; [0.132192, 0.204115] ; [0.382402, 0.973808])
[3.39128, 3.39215] ; ([-3.0911, -3.07984] ; [-0.870981, -0.844843] ; [0.132617, 0.204869] ; [0.370513, 0.964534])
[3.39215, 3.39303] ; ([-3.09186, -3.08059] ; [-0.870875, -0.844648] ; [0.133033, 0.205613] ; [0.358628, 0.955224])
[3.39303, 3.3939] ; ([-3.09262, -3.08133] ; [-0.870771, -0.844456] ; [0.133442, 0.206344] ; [0.346749, 0.945877])
[3.3939, 3.39478] ; ([-3.09338, -3.08207] ; [-0.870669, -0.844269] ; [0.133842, 0.207064] ; [0.334874, 0.936494])
[3.39478, 3.39565] ; ([-3.09414, -3.0828] ; [-0.870576, -0.844079] ; [0.134223, 0.207783] ; [0.323003, 0.927079])
[3.39565, 3.39652] ; ([-3.09489, -3.08354] ; [-0.870485, -0.843894] ; [0.134597, 0.208491] ; [0.311097, 0.917671])
[3.39652, 3.39739] ; ([-3.09565, -3.08428] ; [-0.870396, -0.843713] ; [0.134962, 0.209186] ; [0.2992, 0.908229])
[3.39739, 3.39826] ; ([-3.09641, -3.08501] ; [-0.87031, -0.843535] ; [0.135317, 0.209873] ; [0.287313, 0.898752])
[3.39826, 3.39913] ; ([-3.09716, -3.08575] ; [-0.870227, -0.843361] ; [0.135664, 0.210548] ; [0.275435, 0.889242])
[3.39913, 3.4] ; ([-3.09792, -3.08648] ; [-0.870146, -0.843191] ; [0.136001, 0.211213] ; [0.263567, 0.879699])
[3.4, 3.40086] ; ([-3.09867, -3.08722] ; [-0.870068, -0.843024] ; [0.136329, 0.211867] ; [0.251708, 0.870125])
[3.40086, 3.40173] ; ([-3.09942, -3.08795] ; [-0.869992, -0.842861] ; [0.136649, 0.212511] ; [0.239858, 0.860521])
[3.40173, 3.4026] ; ([-3.10017, -3.08868] ; [-0.869918, -0.842702] ; [0.136959, 0.213144] ; [0.228018, 0.850887])
[3.4026, 3.40346] ; ([-3.10092, -3.08941] ; [-0.869848, -0.842545] ; [0.137261, 0.213766] ; [0.216147, 0.841264])
[3.40346, 3.40433] ; ([-3.10167, -3.09014] ; [-0.869781, -0.842392] ; [0.137555, 0.214378] ; [0.204289, 0.831611])
[3.40433, 3.40519] ; ([-3.10242, -3.09087] ; [-0.869715, -0.842244] ; [0.137839, 0.214978] ; [0.192431, 0.82194])
[3.40519, 3.40605] ; ([-3.10317, -3.0916] ; [-0.869652, -0.842098] ; [0.138115, 0.215568] ; [0.180583, 0.812242])
[3.40605, 3.40691] ; ([-3.10392, -3.09232] ; [-0.869592, -0.841956] ; [0.138382, 0.216148] ; [0.168746, 0.802517])
[3.40691, 3.40777] ; ([-3.10467, -3.09305] ; [-0.869533, -0.841818] ; [0.138641, 0.216717] ; [0.156921, 0.792767])
[3.40777, 3.40863] ; ([-3.10542, -3.09378] ; [-0.869477, -0.841684] ; [0.138892, 0.217274] ; [0.145106, 0.782993])
[3.40863, 3.40949] ; ([-3.10616, -3.0945] ; [-0.869425, -0.841552] ; [0.139133, 0.217821] ; [0.133266, 0.773231])
[3.40949, 3.41035] ; ([-3.10691, -3.09523] ; [-0.869375, -0.841423] ; [0.139366, 0.218358] ; [0.121434, 0.763449])
[3.41035, 3.41121] ; ([-3.10765, -3.09595] ; [-0.869327, -0.841298] ; [0.13959, 0.218885] ; [0.109609, 0.753649])
[3.41121, 3.41207] ; ([-3.1084, -3.09667] ; [-0.869282, -0.841176] ; [0.139805, 0.2194] ; [0.0977927, 0.743832])
[3.41207, 3.41292] ; ([-3.10914, -3.09739] ; [-0.869239, -0.841057] ; [0.140012, 0.219906] ; [0.0859847, 0.733997])
[3.41292, 3.41378] ; ([-3.10988, -3.09812] ; [-0.869199, -0.840942] ; [0.14021, 0.2204] ; [0.0741928, 0.724138])
[3.41378, 3.41464] ; ([-3.11063, -3.09884] ; [-0.869161, -0.84083] ; [0.1404, 0.220884] ; [0.0624148, 0.714258])
[3.41464, 3.41549] ; ([-3.11137, -3.09956] ; [-0.869126, -0.840722] ; [0.140581, 0.221358] ; [0.0506515, 0.704358])
[3.41549, 3.41634] ; ([-3.11211, -3.10028] ; [-0.869092, -0.840617] ; [0.140753, 0.221821] ; [0.0389028, 0.694437])
[3.41634, 3.4172] ; ([-3.11285, -3.101] ; [-0.869062, -0.840514] ; [0.140917, 0.222274] ; [0.0271419, 0.684523])
[3.4172, 3.41805] ; ([-3.11359, -3.10171] ; [-0.869034, -0.840415] ; [0.141073, 0.222716] ; [0.0153915, 0.674596])
[3.41805, 3.4189] ; ([-3.11433, -3.10243] ; [-0.869009, -0.840319] ; [0.14122, 0.223148] ; [0.00365187, 0.664655])
[3.4189, 3.41975] ; ([-3.11507, -3.10315] ; [-0.868986, -0.840226] ; [0.141359, 0.22357] ; [-0.00807654, 0.654701])
[3.41975, 3.42061] ; ([-3.1158, -3.10387] ; [-0.868965, -0.840136] ; [0.141489, 0.223981] ; [-0.0197934, 0.644735])
[3.42061, 3.42146] ; ([-3.11654, -3.10458] ; [-0.868947, -0.840049] ; [0.14161, 0.224381] ; [-0.0314985, 0.634757])
[3.42146, 3.42231] ; ([-3.11728, -3.1053] ; [-0.868932, -0.839966] ; [0.141724, 0.224772] ; [-0.0431913, 0.624768])
[3.42231, 3.42315] ; ([-3.11802, -3.10601] ; [-0.868918, -0.839885] ; [0.141828, 0.225152] ; [-0.0548715, 0.614767])
[3.42315, 3.424] ; ([-3.11875, -3.10673] ; [-0.868907, -0.839807] ; [0.141925, 0.225521] ; [-0.0665389, 0.604757])
[3.424, 3.42485] ; ([-3.11949, -3.10744] ; [-0.868899, -0.839733] ; [0.142013, 0.225881] ; [-0.078193, 0.594737])
[3.42485, 3.4257] ; ([-3.12022, -3.10815] ; [-0.868893, -0.839661] ; [0.142092, 0.22623] ; [-0.0898335, 0.584707])
[3.4257, 3.42654] ; ([-3.12096, -3.10887] ; [-0.868889, -0.839593] ; [0.142164, 0.226568] ; [-0.10146, 0.574669])
[3.42654, 3.42739] ; ([-3.12169, -3.10958] ; [-0.868888, -0.839527] ; [0.142227, 0.226897] ; [-0.113072, 0.564623])
[3.42739, 3.42824] ; ([-3.12243, -3.11029] ; [-0.868889, -0.839464] ; [0.142281, 0.227215] ; [-0.12467, 0.554569])
[3.42824, 3.42908] ; ([-3.12316, -3.111] ; [-0.868892, -0.839405] ; [0.142327, 0.227523] ; [-0.136377, 0.544633])
[3.42908, 3.42993] ; ([-3.12389, -3.11171] ; [-0.868898, -0.839348] ; [0.142365, 0.227821] ; [-0.148071, 0.534692])
[3.42993, 3.43077] ; ([-3.12462, -3.11242] ; [-0.868906, -0.839294] ; [0.142394, 0.228109] ; [-0.159741, 0.524736])
[3.43077, 3.43161] ; ([-3.12536, -3.11313] ; [-0.868916, -0.839243] ; [0.142415, 0.228387] ; [-0.171386, 0.514767])
[3.43161, 3.43246] ; ([-3.12609, -3.11384] ; [-0.868929, -0.839195] ; [0.142428, 0.228655] ; [-0.183007, 0.504786])
[3.43246, 3.4333] ; ([-3.12682, -3.11455] ; [-0.868944, -0.839149] ; [0.142432, 0.228913] ; [-0.194644, 0.494833])
[3.4333, 3.43414] ; ([-3.12755, -3.11526] ; [-0.868962, -0.839107] ; [0.142428, 0.229161] ; [-0.206255, 0.484867])
[3.43414, 3.43498] ; ([-3.12828, -3.11596] ; [-0.868982, -0.839067] ; [0.142416, 0.229399] ; [-0.21784, 0.47489])
[3.43498, 3.43582] ; ([-3.12901, -3.11667] ; [-0.869004, -0.83903] ; [0.142395, 0.229627] ; [-0.2294, 0.464903])
[3.43582, 3.43666] ; ([-3.12974, -3.11738] ; [-0.869029, -0.838995] ; [0.142366, 0.229845] ; [-0.240974, 0.454945])
[3.43666, 3.43751] ; ([-3.13047, -3.11808] ; [-0.869056, -0.838964] ; [0.142328, 0.230053] ; [-0.252521, 0.444978])
[3.43751, 3.43834] ; ([-3.1312, -3.11879] ; [-0.869086, -0.838934] ; [0.142283, 0.230251] ; [-0.26404, 0.435001])
[3.43834, 3.43918] ; ([-3.13192, -3.1195] ; [-0.86912, -0.838905] ; [0.142229, 0.230439] ; [-0.275563, 0.425046])
[3.43918, 3.44002] ; ([-3.13265, -3.1202] ; [-0.869238, -0.838797] ; [0.142007, 0.230778] ; [-0.287079, 0.415105])
[3.44002, 3.44086] ; ([-3.13338, -3.1209] ; [-0.869353, -0.838698] ; [0.141778, 0.231105] ; [-0.298535, 0.405142])
[3.44086, 3.44169] ; ([-3.1341, -3.12161] ; [-0.869468, -0.838604] ; [0.141542, 0.231421] ; [-0.309968, 0.39521])
[3.44169, 3.44253] ; ([-3.13483, -3.12231] ; [-0.869582, -0.838515] ; [0.141301, 0.231725] ; [-0.321358, 0.385289])
[3.44253, 3.44336] ; ([-3.13555, -3.12301] ; [-0.869695, -0.838432] ; [0.141053, 0.232017] ; [-0.332695, 0.375367])
[3.44336, 3.44419] ; ([-3.13627, -3.12371] ; [-0.869808, -0.838354] ; [0.140798, 0.232298] ; [-0.343979, 0.365447])
[3.44419, 3.44502] ; ([-3.13699, -3.1244] ; [-0.869922, -0.838281] ; [0.140538, 0.232568] ; [-0.355241, 0.355558])
[3.44502, 3.44585] ; ([-3.13771, -3.1251] ; [-0.870035, -0.838212] ; [0.140267, 0.23283] ; [-0.36645, 0.345668])
[3.44585, 3.44667] ; ([-3.13843, -3.12579] ; [-0.870148, -0.838148] ; [0.139985, 0.233086] ; [-0.377607, 0.33578])
[3.44667, 3.4475] ; ([-3.13914, -3.12649] ; [-0.870263, -0.838087] ; [0.139697, 0.233331] ; [-0.388741, 0.325924])
[3.4475, 3.44832] ; ([-3.13986, -3.12718] ; [-0.870379, -0.83803] ; [0.139404, 0.233564] ; [-0.399832, 0.316079])
[3.44832, 3.44914] ; ([-3.14057, -3.12787] ; [-0.870509, -0.837963] ; [0.139075, 0.233815] ; [-0.410884, 0.306251])
[3.44914, 3.44996] ; ([-3.14128, -3.12856] ; [-0.870639, -0.837901] ; [0.138741, 0.234055] ; [-0.421892, 0.296437])
[3.44996, 3.45078] ; ([-3.14199, -3.12925] ; [-0.870769, -0.837843] ; [0.138401, 0.234283] ; [-0.432857, 0.28664])
[3.45078, 3.45159] ; ([-3.1427, -3.12993] ; [-0.870902, -0.837787] ; [0.138052, 0.234504] ; [-0.44378, 0.276861])
[3.45159, 3.45241] ; ([-3.14341, -3.13062] ; [-0.871035, -0.837735] ; [0.137698, 0.234714] ; [-0.454659, 0.267099])
[3.45241, 3.45322] ; ([-3.14412, -3.1313] ; [-0.87117, -0.837686] ; [0.137336, 0.234915] ; [-0.465497, 0.257357])
[3.45322, 3.45403] ; ([-3.14483, -3.13198] ; [-0.871305, -0.837641] ; [0.136967, 0.235107] ; [-0.476292, 0.247632])
[3.45403, 3.45484] ; ([-3.14553, -3.13267] ; [-0.871442, -0.837598] ; [0.136591, 0.235288] ; [-0.487044, 0.237927])
[3.45484, 3.45565] ; ([-3.14624, -3.13335] ; [-0.87158, -0.837559] ; [0.13621, 0.23546] ; [-0.497754, 0.228241])
[3.45565, 3.45646] ; ([-3.14694, -3.13402] ; [-0.871726, -0.837516] ; [0.135808, 0.235636] ; [-0.508424, 0.218576])
[3.45646, 3.45727] ; ([-3.14764, -3.1347] ; [-0.871872, -0.837477] ; [0.135401, 0.235801] ; [-0.519051, 0.208931])
[3.45727, 3.45807] ; ([-3.14834, -3.13538] ; [-0.872021, -0.837439] ; [0.134984, 0.23596] ; [-0.529636, 0.19931])
[3.45807, 3.45887] ; ([-3.14904, -3.13605] ; [-0.872171, -0.837404] ; [0.134559, 0.236111] ; [-0.540179, 0.18971])
[3.45887, 3.45968] ; ([-3.14974, -3.13673] ; [-0.872324, -0.837371] ; [0.134126, 0.236255] ; [-0.55068, 0.180135])
[3.45968, 3.46048] ; ([-3.15043, -3.1374] ; [-0.872478, -0.837341] ; [0.133686, 0.23639] ; [-0.561139, 0.170583])
[3.46048, 3.46127] ; ([-3.15113, -3.13807] ; [-0.872634, -0.837312] ; [0.133239, 0.236517] ; [-0.571556, 0.161056])
[3.46127, 3.46207] ; ([-3.15182, -3.13874] ; [-0.872792, -0.837286] ; [0.132784, 0.236637] ; [-0.581931, 0.151554])
[3.46207, 3.46287] ; ([-3.15252, -3.13941] ; [-0.872952, -0.837262] ; [0.132321, 0.236749] ; [-0.592265, 0.142077])
[3.46287, 3.46366] ; ([-3.15321, -3.14008] ; [-0.873113, -0.83724] ; [0.131852, 0.236853] ; [-0.602557, 0.132625])
[3.46366, 3.46445] ; ([-3.1539, -3.14074] ; [-0.873276, -0.83722] ; [0.131374, 0.236949] ; [-0.612807, 0.123201])
[3.46445, 3.46525] ; ([-3.15459, -3.14141] ; [-0.873442, -0.837203] ; [0.13089, 0.237038] ; [-0.623015, 0.113803])
[3.46525, 3.46604] ; ([-3.15528, -3.14207] ; [-0.873608, -0.837187] ; [0.130399, 0.237119] ; [-0.633182, 0.104432])
[3.46604, 3.46682] ; ([-3.15597, -3.14273] ; [-0.873777, -0.837173] ; [0.1299, 0.237192] ; [-0.643307, 0.0950891])
[3.46682, 3.46761] ; ([-3.15666, -3.14339] ; [-0.873948, -0.837162] ; [0.129395, 0.237258] ; [-0.653391, 0.0857743])
[3.46761, 3.4684] ; ([-3.15734, -3.14405] ; [-0.87412, -0.837152] ; [0.128882, 0.237317] ; [-0.663433, 0.0764881])
[3.4684, 3.46918] ; ([-3.15803, -3.14471] ; [-0.874294, -0.837144] ; [0.128362, 0.237368] ; [-0.673434, 0.0672309])
[3.46918, 3.46997] ; ([-3.15871, -3.14537] ; [-0.87447, -0.837138] ; [0.127836, 0.237412] ; [-0.683394, 0.0580033])
[3.46997, 3.47075] ; ([-3.15939, -3.14603] ; [-0.874648, -0.837135] ; [0.127302, 0.237448] ; [-0.693312, 0.0488057])
[3.47075, 3.47153] ; ([-3.16007, -3.14668] ; [-0.874828, -0.837132] ; [0.126762, 0.237477] ; [-0.703188, 0.0396384])
[3.47153, 3.47231] ; ([-3.16076, -3.14734] ; [-0.875009, -0.837132] ; [0.126215, 0.237499] ; [-0.713024, 0.0305019])
[3.47231, 3.47308] ; ([-3.16143, -3.14799] ; [-0.875192, -0.837134] ; [0.125662, 0.237514] ; [-0.722818, 0.0213967])
[3.47308, 3.47386] ; ([-3.16211, -3.14864] ; [-0.875377, -0.837137] ; [0.125102, 0.237522] ; [-0.732571, 0.0123232])
[3.47386, 3.47464] ; ([-3.16279, -3.1493] ; [-0.875564, -0.837142] ; [0.124535, 0.237523] ; [-0.742283, 0.00328173])
[3.47464, 3.47541] ; ([-3.16347, -3.14995] ; [-0.875753, -0.837149] ; [0.123962, 0.237516] ; [-0.751953, -0.00572721])
[3.47541, 3.47618] ; ([-3.16414, -3.15059] ; [-0.875943, -0.837158] ; [0.123382, 0.237503] ; [-0.761583, -0.0147032])
[3.47618, 3.47695] ; ([-3.16482, -3.15124] ; [-0.876135, -0.837168] ; [0.122796, 0.237483] ; [-0.771172, -0.023646])
[3.47695, 3.47772] ; ([-3.16549, -3.15189] ; [-0.876371, -0.837137] ; [0.122203, 0.237456] ; [-0.781432, -0.0318427])
[3.47772, 3.47849] ; ([-3.16616, -3.15254] ; [-0.876601, -0.837116] ; [0.121603, 0.237423] ; [-0.791584, -0.0400685])
[3.47849, 3.47926] ; ([-3.16683, -3.15318] ; [-0.876828, -0.837102] ; [0.120997, 0.237384] ; [-0.801635, -0.0483127])
[3.47926, 3.48002] ; ([-3.1675, -3.15382] ; [-0.877058, -0.837088] ; [0.120384, 0.237338] ; [-0.81176, -0.0564031])
[3.48002, 3.48079] ; ([-3.16817, -3.15446] ; [-0.877284, -0.837081] ; [0.119765, 0.237287] ; [-0.82178, -0.0645167])
[3.48079, 3.48155] ; ([-3.16884, -3.1551] ; [-0.877511, -0.837075] ; [0.119139, 0.237229] ; [-0.831816, -0.0725326])
[3.48155, 3.48231] ; ([-3.16951, -3.15574] ; [-0.877738, -0.837074] ; [0.118507, 0.237166] ; [-0.841809, -0.080511])
[3.48231, 3.48307] ; ([-3.17017, -3.15638] ; [-0.877965, -0.837076] ; [0.117869, 0.237096] ; [-0.851759, -0.0884515])
[3.48307, 3.48383] ; ([-3.17084, -3.15702] ; [-0.878191, -0.837082] ; [0.117224, 0.237021] ; [-0.861666, -0.0963539])
[3.48383, 3.48459] ; ([-3.1715, -3.15766] ; [-0.878417, -0.83709] ; [0.116573, 0.236939] ; [-0.87153, -0.104218])
[3.48459, 3.48534] ; ([-3.17216, -3.15829] ; [-0.878643, -0.837102] ; [0.115916, 0.236852] ; [-0.881352, -0.112043])
[3.48534, 3.4861] ; ([-3.17283, -3.15892] ; [-0.87887, -0.837117] ; [0.115252, 0.236759] ; [-0.891132, -0.11983])
[3.4861, 3.48685] ; ([-3.17349, -3.15956] ; [-0.879097, -0.837134] ; [0.114583, 0.236661] ; [-0.900858, -0.12759])
[3.48685, 3.4876] ; ([-3.17415, -3.16019] ; [-0.879324, -0.837154] ; [0.113907, 0.236556] ; [-0.910531, -0.135322])
[3.4876, 3.48835] ; ([-3.1748, -3.16082] ; [-0.879553, -0.837176] ; [0.113225, 0.236447] ; [-0.92015, -0.143027])
[3.48835, 3.4891] ; ([-3.17546, -3.16145] ; [-0.879782, -0.8372] ; [0.112537, 0.236331] ; [-0.929716, -0.150704])
[3.4891, 3.48985] ; ([-3.17612, -3.16207] ; [-0.880011, -0.837227] ; [0.111844, 0.23621] ; [-0.939229, -0.158352])
[3.48985, 3.49059] ; ([-3.17677, -3.1627] ; [-0.880242, -0.837255] ; [0.111144, 0.236084] ; [-0.94869, -0.165971])
[3.49059, 3.49134] ; ([-3.17743, -3.16333] ; [-0.880491, -0.837268] ; [0.110439, 0.235952] ; [-0.958112, -0.173547])
[3.49134, 3.49208] ; ([-3.17808, -3.16395] ; [-0.880736, -0.837289] ; [0.109728, 0.235814] ; [-0.967422, -0.181152])
[3.49208, 3.49282] ; ([-3.17873, -3.16458] ; [-0.880977, -0.837315] ; [0.109011, 0.235671] ; [-0.976626, -0.188779])
[3.49282, 3.49356] ; ([-3.17939, -3.1652] ; [-0.881224, -0.83734] ; [0.108289, 0.235523] ; [-0.985889, -0.196265])
[3.49356, 3.4943] ; ([-3.18004, -3.16582] ; [-0.881466, -0.837371] ; [0.107561, 0.235369] ; [-0.995042, -0.203777])
[3.4943, 3.49504] ; ([-3.18069, -3.16644] ; [-0.881712, -0.837402] ; [0.106828, 0.23521] ; [-1.0042, -0.2112])
[3.49504, 3.49578] ; ([-3.18134, -3.16706] ; [-0.881957, -0.837436] ; [0.106089, 0.235046] ; [-1.01331, -0.218592])
[3.49578, 3.49652] ; ([-3.18198, -3.16768] ; [-0.882203, -0.837473] ; [0.105345, 0.234877] ; [-1.02236, -0.225951])
[3.49652, 3.49725] ; ([-3.18263, -3.1683] ; [-0.882449, -0.837512] ; [0.104596, 0.234702] ; [-1.03137, -0.233277])
[3.49725, 3.49798] ; ([-3.18328, -3.16891] ; [-0.882695, -0.837553] ; [0.103841, 0.234523] ; [-1.04051, -0.240386])
[3.49798, 3.49872] ; ([-3.18392, -3.16953] ; [-0.882942, -0.837596] ; [0.10308, 0.234339] ; [-1.04961, -0.247451])
[3.49872, 3.49945] ; ([-3.18457, -3.17014] ; [-0.883189, -0.837642] ; [0.102315, 0.23415] ; [-1.05867, -0.254472])
[3.49945, 3.50018] ; ([-3.18521, -3.17076] ; [-0.883438, -0.837689] ; [0.101544, 0.233956] ; [-1.06769, -0.261448])
[3.50018, 3.5009] ; ([-3.18585, -3.17137] ; [-0.883687, -0.837738] ; [0.100768, 0.233757] ; [-1.07667, -0.268379])
[3.5009, 3.50163] ; ([-3.18649, -3.17198] ; [-0.883937, -0.837788] ; [0.0999861, 0.233554] ; [-1.08561, -0.275265])
[3.50163, 3.50236] ; ([-3.18713, -3.17259] ; [-0.884189, -0.837841] ; [0.0991994, 0.233346] ; [-1.09452, -0.282105])
[3.50236, 3.50308] ; ([-3.18777, -3.1732] ; [-0.884442, -0.837894] ; [0.0984075, 0.233133] ; [-1.10338, -0.288899])
[3.50308, 3.50381] ; ([-3.18841, -3.17381] ; [-0.884695, -0.837949] ; [0.0976106, 0.232916] ; [-1.11221, -0.295647])
[3.50381, 3.50453] ; ([-3.18905, -3.17442] ; [-0.88495, -0.838005] ; [0.0968086, 0.232694] ; [-1.121, -0.302349])
[3.50453, 3.50525] ; ([-3.18969, -3.17502] ; [-0.885225, -0.838044] ; [0.0960015, 0.232467] ; [-1.12977, -0.308989])
[3.50525, 3.50597] ; ([-3.19033, -3.17563] ; [-0.885496, -0.83809] ; [0.0951896, 0.232237] ; [-1.13844, -0.315638])
[3.50597, 3.50669] ; ([-3.19096, -3.17624] ; [-0.885763, -0.838142] ; [0.0943729, 0.232001] ; [-1.14702, -0.322289])
