[-0.000125263, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[1.47134, 1.47335] ; ([-1.8241, -1.82144] ; [-1.17864, -1.17421] ; [0.203701, 0.212449] ; [3.5794, 3.62505])
[1.47335, 1.47536] ; ([-1.82646, -1.82381] ; [-1.17524, -1.17089] ; [0.210939, 0.219641] ; [3.54565, 3.59221])
[1.47536, 1.47737] ; ([-1.82881, -1.82617] ; [-1.17193, -1.16764] ; [0.218107, 0.226765] ; [3.51108, 3.55853])
[1.47737, 1.47939] ; ([-1.83116, -1.82852] ; [-1.16869, -1.16448] ; [0.225206, 0.23382] ; [3.47568, 3.52403])
[1.47939, 1.4814] ; ([-1.83351, -1.83087] ; [-1.16554, -1.1614] ; [0.232237, 0.240806] ; [3.43946, 3.48871])
[1.4814, 1.48341] ; ([-1.83584, -1.83321] ; [-1.16246, -1.15839] ; [0.239198, 0.247725] ; [3.40243, 3.45256])
[1.48341, 1.48543] ; ([-1.83818, -1.83554] ; [-1.15947, -1.15547] ; [0.24609, 0.254576] ; [3.36457, 3.41558])
[1.48543, 1.48745] ; ([-1.84051, -1.83788] ; [-1.15655, -1.15263] ; [0.252913, 0.261357] ; [3.3259, 3.3778])
[1.48745, 1.48947] ; ([-1.84284, -1.84021] ; [-1.15372, -1.14986] ; [0.259667, 0.268069] ; [3.28642, 3.33919])
[1.48947, 1.4915] ; ([-1.84517, -1.84254] ; [-1.15097, -1.14718] ; [0.266351, 0.274711] ; [3.24611, 3.29976])
[1.4915, 1.49353] ; ([-1.8475, -1.84486] ; [-1.1483, -1.14458] ; [0.272966, 0.281284] ; [3.20499, 3.25952])
[1.49353, 1.49556] ; ([-1.84982, -1.84719] ; [-1.14571, -1.14207] ; [0.27951, 0.287786] ; [3.16305, 3.21846])
[1.49556, 1.4976] ; ([-1.85215, -1.84951] ; [-1.1432, -1.13963] ; [0.285984, 0.294218] ; [3.12029, 3.17657])
[1.4976, 1.49964] ; ([-1.85448, -1.85184] ; [-1.14077, -1.13728] ; [0.292387, 0.300578] ; [3.0767, 3.13386])
[1.49964, 1.50169] ; ([-1.85681, -1.85416] ; [-1.13842, -1.135] ; [0.298718, 0.306866] ; [3.03228, 3.09033])
[1.50169, 1.50375] ; ([-1.85914, -1.85649] ; [-1.13616, -1.13281] ; [0.304976, 0.313081] ; [2.9869, 3.0461])
[1.50375, 1.50581] ; ([-1.86148, -1.85882] ; [-1.13397, -1.13069] ; [0.311163, 0.319223] ; [2.94069, 3.00103])
[1.50581, 1.50788] ; ([-1.86382, -1.86116] ; [-1.13186, -1.12866] ; [0.317275, 0.325289] ; [2.89365, 2.95512])
[1.50788, 1.50995] ; ([-1.86616, -1.8635] ; [-1.12983, -1.12671] ; [0.323312, 0.331279] ; [2.84578, 2.90836])
[1.50995, 1.51204] ; ([-1.86851, -1.86584] ; [-1.12789, -1.12484] ; [0.329275, 0.337194] ; [2.79706, 2.86075])
[1.51204, 1.51413] ; ([-1.87087, -1.86819] ; [-1.12602, -1.12305] ; [0.335161, 0.34303] ; [2.74749, 2.81228])
[1.51413, 1.51624] ; ([-1.87323, -1.87054] ; [-1.12423, -1.12134] ; [0.34097, 0.348788] ; [2.69705, 2.76294])
[1.51624, 1.51835] ; ([-1.8756, -1.8729] ; [-1.12252, -1.11971] ; [0.3467, 0.354466] ; [2.64575, 2.71273])
[1.51835, 1.52048] ; ([-1.87798, -1.87527] ; [-1.12089, -1.11815] ; [0.352352, 0.360064] ; [2.59356, 2.66164])
[1.52048, 1.52262] ; ([-1.88037, -1.87765] ; [-1.11933, -1.11668] ; [0.357923, 0.36558] ; [2.54048, 2.60966])
[1.52262, 1.52474] ; ([-1.88275, -1.88004] ; [-1.11785, -1.11529] ; [0.363414, 0.370959] ; [2.48701, 2.55677])
[1.52474, 1.52686] ; ([-1.88511, -1.88241] ; [-1.11646, -1.114] ; [0.368771, 0.376183] ; [2.43339, 2.5035])
[1.52686, 1.52895] ; ([-1.88744, -1.88477] ; [-1.11516, -1.1128] ; [0.373974, 0.381256] ; [2.37962, 2.45005])
[1.52895, 1.53103] ; ([-1.88976, -1.8871] ; [-1.11395, -1.11169] ; [0.379026, 0.386177] ; [2.32574, 2.39644])
[1.53103, 1.5331] ; ([-1.89205, -1.88942] ; [-1.11282, -1.11065] ; [0.383927, 0.390949] ; [2.27178, 2.34272])
[1.5331, 1.53514] ; ([-1.89433, -1.89171] ; [-1.11178, -1.1097] ; [0.38868, 0.395572] ; [2.21776, 2.28891])
[1.53514, 1.53717] ; ([-1.89658, -1.89398] ; [-1.11081, -1.10882] ; [0.393286, 0.400049] ; [2.16372, 2.23503])
[1.53717, 1.53919] ; ([-1.89882, -1.89624] ; [-1.10993, -1.10802] ; [0.397745, 0.404381] ; [2.10967, 2.18112])
[1.53919, 1.54119] ; ([-1.90103, -1.89847] ; [-1.10911, -1.10728] ; [0.402061, 0.408569] ; [2.05564, 2.1272])
[1.54119, 1.54317] ; ([-1.90323, -1.90069] ; [-1.10836, -1.10662] ; [0.406233, 0.412616] ; [2.00166, 2.0733])
[1.54317, 1.54514] ; ([-1.90541, -1.90288] ; [-1.10768, -1.10601] ; [0.410265, 0.416524] ; [1.94774, 2.01943])
[1.54514, 1.54709] ; ([-1.90757, -1.90506] ; [-1.10707, -1.10547] ; [0.414158, 0.420294] ; [1.89392, 1.96562])
[1.54709, 1.54902] ; ([-1.9097, -1.90721] ; [-1.10651, -1.10498] ; [0.417915, 0.423928] ; [1.8402, 1.9119])
[1.54902, 1.55094] ; ([-1.91182, -1.90935] ; [-1.10601, -1.10455] ; [0.421536, 0.427428] ; [1.78661, 1.85828])
[1.55094, 1.55285] ; ([-1.91394, -1.91147] ; [-1.10557, -1.10417] ; [0.425023, 0.430818] ; [1.73283, 1.80479])
[1.55285, 1.55476] ; ([-1.91605, -1.91358] ; [-1.10517, -1.10384] ; [0.4284, 0.434098] ; [1.67888, 1.7511])
[1.55476, 1.55666] ; ([-1.91815, -1.91569] ; [-1.10483, -1.10355] ; [0.431667, 0.437268] ; [1.62476, 1.69724])
[1.55666, 1.55856] ; ([-1.92025, -1.91779] ; [-1.10453, -1.10331] ; [0.434824, 0.440328] ; [1.57048, 1.6432])
[1.55856, 1.56046] ; ([-1.92234, -1.91989] ; [-1.10428, -1.10311] ; [0.437873, 0.443278] ; [1.51605, 1.589])
[1.56046, 1.56235] ; ([-1.92443, -1.92198] ; [-1.10406, -1.10295] ; [0.440812, 0.44612] ; [1.46148, 1.53465])
[1.56235, 1.56424] ; ([-1.92652, -1.92407] ; [-1.1039, -1.10283] ; [0.443643, 0.448852] ; [1.40677, 1.48015])
[1.56424, 1.56613] ; ([-1.9286, -1.92615] ; [-1.10377, -1.10275] ; [0.446365, 0.451477] ; [1.35195, 1.42551])
[1.56613, 1.56801] ; ([-1.93068, -1.92823] ; [-1.10367, -1.10271] ; [0.44898, 0.453993] ; [1.297, 1.37075])
[1.56801, 1.56989] ; ([-1.93275, -1.93031] ; [-1.10362, -1.1027] ; [0.451487, 0.456402] ; [1.24195, 1.31586])
[1.56989, 1.57177] ; ([-1.93482, -1.93238] ; [-1.1036, -1.10272] ; [0.453887, 0.458703] ; [1.18679, 1.26086])
[1.57177, 1.57364] ; ([-1.93689, -1.93445] ; [-1.10365, -1.10275] ; [0.456181, 0.460897] ; [1.13155, 1.20576])
[1.57364, 1.57551] ; ([-1.93896, -1.93652] ; [-1.10372, -1.1028] ; [0.458367, 0.462983] ; [1.07625, 1.15056])
[1.57551, 1.57738] ; ([-1.94102, -1.93858] ; [-1.10383, -1.10289] ; [0.460447, 0.464962] ; [1.02092, 1.09531])
[1.57738, 1.57924] ; ([-1.94307, -1.94064] ; [-1.10396, -1.10301] ; [0.462419, 0.466833] ; [0.96554, 1.04002])
[1.57924, 1.5811] ; ([-1.94513, -1.9427] ; [-1.10412, -1.10315] ; [0.464284, 0.468599] ; [0.910129, 0.984679])
[1.5811, 1.58296] ; ([-1.94718, -1.94475] ; [-1.10431, -1.10332] ; [0.466044, 0.470258] ; [0.854689, 0.929303])
[1.58296, 1.58482] ; ([-1.94923, -1.9468] ; [-1.10452, -1.10352] ; [0.467698, 0.471811] ; [0.799222, 0.873894])
[1.58482, 1.58667] ; ([-1.95127, -1.94884] ; [-1.10475, -1.10374] ; [0.469247, 0.47326] ; [0.743733, 0.818454])
[1.58667, 1.58852] ; ([-1.95331, -1.95089] ; [-1.10501, -1.10398] ; [0.470692, 0.474604] ; [0.688226, 0.762989])
[1.58852, 1.59036] ; ([-1.95536, -1.95293] ; [-1.10528, -1.10424] ; [0.472032, 0.475844] ; [0.632705, 0.707503])
[1.59036, 1.59221] ; ([-1.9574, -1.95497] ; [-1.10558, -1.10453] ; [0.473269, 0.47698] ; [0.577174, 0.652])
[1.59221, 1.59406] ; ([-1.95944, -1.95701] ; [-1.10589, -1.10483] ; [0.474402, 0.478013] ; [0.521638, 0.596483])
[1.59406, 1.5959] ; ([-1.96148, -1.95905] ; [-1.10622, -1.10516] ; [0.475432, 0.478942] ; [0.4661, 0.540958])
[1.5959, 1.59774] ; ([-1.96351, -1.96109] ; [-1.10657, -1.1055] ; [0.47636, 0.479768] ; [0.410565, 0.485428])
[1.59774, 1.59958] ; ([-1.96555, -1.96312] ; [-1.10694, -1.10585] ; [0.477184, 0.480491] ; [0.355036, 0.429896])
[1.59958, 1.60142] ; ([-1.96759, -1.96516] ; [-1.10732, -1.10623] ; [0.477906, 0.481112] ; [0.299518, 0.374371])
[1.60142, 1.60326] ; ([-1.96963, -1.9672] ; [-1.10771, -1.10662] ; [0.478526, 0.48163] ; [0.244016, 0.318856])
[1.60326, 1.6051] ; ([-1.97166, -1.96923] ; [-1.10812, -1.10702] ; [0.479044, 0.482045] ; [0.18853, 0.263353])
[1.6051, 1.60694] ; ([-1.9737, -1.97127] ; [-1.10855, -1.10743] ; [0.47946, 0.482358] ; [0.133064, 0.207866])
[1.60694, 1.60878] ; ([-1.97574, -1.97331] ; [-1.10898, -1.10786] ; [0.479774, 0.48257] ; [0.0776255, 0.152399])
[1.60878, 1.61062] ; ([-1.97778, -1.97535] ; [-1.10943, -1.10831] ; [0.479987, 0.482678] ; [0.0222182, 0.0969553])
[1.61062, 1.61246] ; ([-1.97983, -1.97739] ; [-1.10988, -1.10876] ; [0.480097, 0.482685] ; [-0.0331536, 0.0415398])
[1.61246, 1.6143] ; ([-1.98187, -1.97943] ; [-1.11035, -1.10922] ; [0.480063, 0.482633] ; [-0.088486, -0.0138435])
[1.6143, 1.61615] ; ([-1.98392, -1.98147] ; [-1.11083, -1.1097] ; [0.479868, 0.482537] ; [-0.143799, -0.0691561])
[1.61615, 1.61799] ; ([-1.98596, -1.98352] ; [-1.11132, -1.11018] ; [0.479572, 0.48234] ; [-0.199041, -0.124418])
[1.61799, 1.61983] ; ([-1.98801, -1.98556] ; [-1.11182, -1.11068] ; [0.479174, 0.48204] ; [-0.254208, -0.179612])
[1.61983, 1.62168] ; ([-1.99006, -1.98761] ; [-1.11233, -1.11118] ; [0.478674, 0.481638] ; [-0.309296, -0.234735])
[1.62168, 1.62352] ; ([-1.99212, -1.98966] ; [-1.11285, -1.1117] ; [0.478073, 0.481134] ; [-0.364301, -0.289781])
[1.62352, 1.62537] ; ([-1.99417, -1.99171] ; [-1.11337, -1.11222] ; [0.47737, 0.480528] ; [-0.419219, -0.344748])
[1.62537, 1.62722] ; ([-1.99623, -1.99377] ; [-1.11391, -1.11275] ; [0.476565, 0.479819] ; [-0.474045, -0.399632])
[1.62722, 1.62907] ; ([-1.99829, -1.99582] ; [-1.11445, -1.11329] ; [0.475658, 0.479009] ; [-0.528776, -0.454428])
[1.62907, 1.63092] ; ([-2.00036, -1.99789] ; [-1.115, -1.11383] ; [0.474649, 0.478096] ; [-0.583408, -0.509131])
[1.63092, 1.63278] ; ([-2.00243, -1.99995] ; [-1.11556, -1.11439] ; [0.473538, 0.47708] ; [-0.637935, -0.563739])
[1.63278, 1.63463] ; ([-2.0045, -2.00202] ; [-1.11612, -1.11495] ; [0.472325, 0.475962] ; [-0.692353, -0.618246])
[1.63463, 1.63649] ; ([-2.00658, -2.00409] ; [-1.1167, -1.11552] ; [0.471009, 0.474741] ; [-0.746659, -0.672648])
[1.63649, 1.63836] ; ([-2.00866, -2.00616] ; [-1.11728, -1.1161] ; [0.46959, 0.473417] ; [-0.800845, -0.726939])
[1.63836, 1.64022] ; ([-2.01074, -2.00824] ; [-1.11787, -1.11668] ; [0.468067, 0.471989] ; [-0.854909, -0.781117])
[1.64022, 1.64209] ; ([-2.01283, -2.01033] ; [-1.11847, -1.11728] ; [0.466441, 0.470458] ; [-0.908845, -0.835175])
[1.64209, 1.64397] ; ([-2.01493, -2.01242] ; [-1.11908, -1.11788] ; [0.464711, 0.468822] ; [-0.962648, -0.889108])
[1.64397, 1.64584] ; ([-2.01703, -2.01451] ; [-1.11969, -1.11849] ; [0.462877, 0.467082] ; [-1.01631, -0.942912])
[1.64584, 1.64773] ; ([-2.01914, -2.01661] ; [-1.12032, -1.1191] ; [0.460937, 0.465238] ; [-1.06983, -0.996582])
[1.64773, 1.64961] ; ([-2.02125, -2.01872] ; [-1.12095, -1.11973] ; [0.458893, 0.463288] ; [-1.1232, -1.05011])
[1.64961, 1.6515] ; ([-2.02337, -2.02083] ; [-1.1216, -1.12037] ; [0.456742, 0.461232] ; [-1.17642, -1.10349])
[1.6515, 1.6534] ; ([-2.0255, -2.02295] ; [-1.12225, -1.12101] ; [0.454485, 0.45907] ; [-1.22947, -1.15673])
[1.6534, 1.6553] ; ([-2.02764, -2.02508] ; [-1.12292, -1.12167] ; [0.452121, 0.456801] ; [-1.28236, -1.2098])
[1.6553, 1.65721] ; ([-2.02978, -2.02722] ; [-1.12359, -1.12233] ; [0.44965, 0.454424] ; [-1.33507, -1.26271])
[1.65721, 1.65912] ; ([-2.03193, -2.02936] ; [-1.12428, -1.12301] ; [0.44707, 0.45194] ; [-1.38761, -1.31545])
[1.65912, 1.66104] ; ([-2.03409, -2.03151] ; [-1.12498, -1.1237] ; [0.444381, 0.449347] ; [-1.43996, -1.36802])
[1.66104, 1.66297] ; ([-2.03626, -2.03366] ; [-1.1257, -1.1244] ; [0.441583, 0.446644] ; [-1.49211, -1.4204])
[1.66297, 1.6649] ; ([-2.03843, -2.03583] ; [-1.12643, -1.12511] ; [0.438675, 0.443831] ; [-1.54405, -1.47259])
[1.6649, 1.66684] ; ([-2.04062, -2.03801] ; [-1.12717, -1.12584] ; [0.435657, 0.440908] ; [-1.59575, -1.52457])
[1.66684, 1.66879] ; ([-2.04281, -2.04019] ; [-1.12792, -1.12658] ; [0.432529, 0.437875] ; [-1.64721, -1.57632])
[1.66879, 1.67074] ; ([-2.04501, -2.04238] ; [-1.1287, -1.12734] ; [0.42929, 0.434731] ; [-1.69842, -1.62783])
[1.67074, 1.6727] ; ([-2.04723, -2.04459] ; [-1.12949, -1.12811] ; [0.425939, 0.431476] ; [-1.74936, -1.67909])
[1.6727, 1.67467] ; ([-2.04945, -2.0468] ; [-1.1303, -1.1289] ; [0.422476, 0.428108] ; [-1.80004, -1.7301])
[1.67467, 1.67664] ; ([-2.05168, -2.04902] ; [-1.13112, -1.12971] ; [0.4189, 0.424628] ; [-1.85043, -1.78084])
[1.67664, 1.67862] ; ([-2.05393, -2.05125] ; [-1.13197, -1.13053] ; [0.415209, 0.421034] ; [-1.90054, -1.8313])
[1.67862, 1.68061] ; ([-2.05618, -2.05349] ; [-1.13284, -1.13138] ; [0.411404, 0.417325] ; [-1.95035, -1.88148])
[1.68061, 1.68261] ; ([-2.05845, -2.05575] ; [-1.13373, -1.13224] ; [0.407482, 0.4135] ; [-1.99984, -1.93136])
[1.68261, 1.68462] ; ([-2.06072, -2.05801] ; [-1.13464, -1.13313] ; [0.403444, 0.40956] ; [-2.04902, -1.98094])
[1.68462, 1.68664] ; ([-2.06302, -2.06029] ; [-1.13558, -1.13404] ; [0.399288, 0.405502] ; [-2.09786, -2.0302])
[1.68664, 1.68868] ; ([-2.06533, -2.06258] ; [-1.13655, -1.13498] ; [0.394997, 0.401325] ; [-2.14654, -2.07912])
[1.68868, 1.69073] ; ([-2.06767, -2.06489] ; [-1.13755, -1.13595] ; [0.390563, 0.397013] ; [-2.19509, -2.12789])
[1.69073, 1.69281] ; ([-2.07003, -2.06723] ; [-1.13859, -1.13695] ; [0.385985, 0.392558] ; [-2.24349, -2.17653])
[1.69281, 1.69491] ; ([-2.07242, -2.06959] ; [-1.13966, -1.13798] ; [0.38126, 0.387958] ; [-2.29171, -2.22502])
[1.69491, 1.69703] ; ([-2.07483, -2.07198] ; [-1.14077, -1.13905] ; [0.376385, 0.38321] ; [-2.33982, -2.27324])
[1.69703, 1.69917] ; ([-2.07728, -2.07439] ; [-1.14192, -1.14016] ; [0.371358, 0.378313] ; [-2.38775, -2.3212])
[1.69917, 1.70133] ; ([-2.07974, -2.07683] ; [-1.14312, -1.1413] ; [0.366177, 0.373263] ; [-2.43542, -2.36894])
[1.70133, 1.70351] ; ([-2.08224, -2.0793] ; [-1.14436, -1.14249] ; [0.360839, 0.368059] ; [-2.48281, -2.41641])
[1.70351, 1.70572] ; ([-2.08477, -2.0818] ; [-1.14564, -1.14373] ; [0.355338, 0.362702] ; [-2.52987, -2.46359])
[1.70572, 1.70795] ; ([-2.08732, -2.08432] ; [-1.14698, -1.14501] ; [0.349677, 0.357185] ; [-2.57657, -2.51045])
[1.70795, 1.7102] ; ([-2.08991, -2.08687] ; [-1.14837, -1.14634] ; [0.343825, 0.351536] ; [-2.62288, -2.55695])
[1.7102, 1.71247] ; ([-2.09252, -2.08946] ; [-1.14981, -1.14772] ; [0.337809, 0.345723] ; [-2.66874, -2.60306])
[1.71247, 1.71477] ; ([-2.09516, -2.09207] ; [-1.15131, -1.14916] ; [0.331629, 0.339748] ; [-2.71412, -2.64872])
[1.71477, 1.71709] ; ([-2.09784, -2.09471] ; [-1.15286, -1.15065] ; [0.325284, 0.333607] ; [-2.75897, -2.69391])
[1.71709, 1.71943] ; ([-2.10054, -2.09738] ; [-1.15448, -1.1522] ; [0.318771, 0.327301] ; [-2.80324, -2.73856])
[1.71943, 1.7218] ; ([-2.10327, -2.10008] ; [-1.15617, -1.1538] ; [0.312091, 0.320828] ; [-2.84694, -2.78261])
[1.7218, 1.72419] ; ([-2.10604, -2.10282] ; [-1.15792, -1.15547] ; [0.305244, 0.314188] ; [-2.88995, -2.82605])
[1.72419, 1.7266] ; ([-2.10883, -2.10558] ; [-1.15974, -1.1572] ; [0.298231, 0.307381] ; [-2.93224, -2.86882])
[1.7266, 1.72903] ; ([-2.11165, -2.10837] ; [-1.16162, -1.159] ; [0.291052, 0.300407] ; [-2.97374, -2.91088])
[1.72903, 1.73149] ; ([-2.11451, -2.11119] ; [-1.16358, -1.16087] ; [0.283709, 0.293267] ; [-3.01441, -2.95216])
[1.73149, 1.73395] ; ([-2.11738, -2.11404] ; [-1.16561, -1.1628] ; [0.276235, 0.285963] ; [-3.05402, -2.99262])
[1.73395, 1.73639] ; ([-2.12023, -2.11691] ; [-1.16767, -1.16481] ; [0.268739, 0.278528] ; [-3.09199, -3.03205])
[1.73639, 1.73882] ; ([-2.12306, -2.11976] ; [-1.16977, -1.16684] ; [0.261196, 0.271075] ; [-3.12853, -3.06982])
[1.73882, 1.74123] ; ([-2.12588, -2.12259] ; [-1.17191, -1.16892] ; [0.253619, 0.263581] ; [-3.16362, -3.10609])
[1.74123, 1.74362] ; ([-2.12869, -2.12541] ; [-1.17409, -1.17103] ; [0.246006, 0.256053] ; [-3.19725, -3.1409])
[1.74362, 1.746] ; ([-2.13149, -2.12822] ; [-1.17631, -1.17319] ; [0.23836, 0.248491] ; [-3.22947, -3.17427])
[1.746, 1.74837] ; ([-2.13428, -2.13101] ; [-1.17857, -1.17538] ; [0.23068, 0.240895] ; [-3.26028, -3.20623])
[1.74837, 1.75073] ; ([-2.13705, -2.1338] ; [-1.18086, -1.17762] ; [0.222969, 0.233266] ; [-3.28972, -3.2368])
[1.75073, 1.75307] ; ([-2.13982, -2.13658] ; [-1.1832, -1.17989] ; [0.215226, 0.225606] ; [-3.31794, -3.26585])
[1.75307, 1.7554] ; ([-2.14259, -2.13934] ; [-1.18558, -1.1822] ; [0.207455, 0.217914] ; [-3.3448, -3.29357])
[1.7554, 1.75773] ; ([-2.14535, -2.14211] ; [-1.18799, -1.18455] ; [0.199655, 0.210193] ; [-3.37033, -3.31995])
[1.75773, 1.76004] ; ([-2.1481, -2.14486] ; [-1.19044, -1.18694] ; [0.191826, 0.202442] ; [-3.39454, -3.34503])
[1.76004, 1.76235] ; ([-2.15085, -2.14761] ; [-1.19293, -1.18936] ; [0.183971, 0.194661] ; [-3.41745, -3.36882])
[1.76235, 1.76465] ; ([-2.1536, -2.15036] ; [-1.19545, -1.19182] ; [0.176088, 0.186851] ; [-3.43906, -3.39132])
[1.76465, 1.76695] ; ([-2.15635, -2.15311] ; [-1.19801, -1.19432] ; [0.16818, 0.179014] ; [-3.4594, -3.41255])
[1.76695, 1.76924] ; ([-2.15909, -2.15585] ; [-1.20061, -1.19685] ; [0.160246, 0.171149] ; [-3.47847, -3.43251])
[1.76924, 1.77152] ; ([-2.16184, -2.1586] ; [-1.20323, -1.19942] ; [0.152287, 0.163258] ; [-3.49628, -3.45122])
[1.77152, 1.7738] ; ([-2.16458, -2.16134] ; [-1.20589, -1.20202] ; [0.144305, 0.155341] ; [-3.51283, -3.46869])
[1.7738, 1.77608] ; ([-2.16733, -2.16408] ; [-1.20858, -1.20465] ; [0.136299, 0.147399] ; [-3.52815, -3.48492])
[1.77608, 1.77836] ; ([-2.17009, -2.16683] ; [-1.2113, -1.20731] ; [0.12827, 0.139432] ; [-3.54222, -3.49992])
[1.77836, 1.78063] ; ([-2.17284, -2.16958] ; [-1.21405, -1.21] ; [0.120219, 0.131441] ; [-3.55506, -3.5137])
[1.78063, 1.7829] ; ([-2.1756, -2.17233] ; [-1.21683, -1.21273] ; [0.112147, 0.123428] ; [-3.56667, -3.52625])
[1.7829, 1.78517] ; ([-2.17837, -2.17509] ; [-1.21963, -1.21548] ; [0.104054, 0.115392] ; [-3.57705, -3.53759])
[1.78517, 1.78744] ; ([-2.18114, -2.17785] ; [-1.22246, -1.21826] ; [0.0959419, 0.107334] ; [-3.5862, -3.54771])
[1.78744, 1.78971] ; ([-2.18391, -2.18062] ; [-1.22532, -1.22106] ; [0.0878106, 0.0992553] ; [-3.59414, -3.55662])
[1.78971, 1.79198] ; ([-2.1867, -2.1834] ; [-1.22819, -1.22389] ; [0.079661, 0.0911567] ; [-3.60085, -3.56432])
[1.79198, 1.79425] ; ([-2.18949, -2.18618] ; [-1.23109, -1.22674] ; [0.0714941, 0.0830387] ; [-3.60634, -3.57081])
[1.79425, 1.79652] ; ([-2.19229, -2.18897] ; [-1.23401, -1.22962] ; [0.0633105, 0.0749021] ; [-3.61061, -3.57609])
[1.79652, 1.7988] ; ([-2.1951, -2.19177] ; [-1.23694, -1.23251] ; [0.0551111, 0.0667479] ; [-3.61366, -3.58016])
[1.7988, 1.80108] ; ([-2.19793, -2.19458] ; [-1.2399, -1.23542] ; [0.0468969, 0.0585767] ; [-3.61548, -3.58302])
[1.80108, 1.80336] ; ([-2.20076, -2.19739] ; [-1.24286, -1.23835] ; [0.0386689, 0.0503906] ; [-3.61608, -3.58466])
[1.80336, 1.80564] ; ([-2.2036, -2.20022] ; [-1.24584, -1.2413] ; [0.0304281, 0.0421899] ; [-3.61555, -3.58499])
[1.80564, 1.80793] ; ([-2.20646, -2.20306] ; [-1.24884, -1.24426] ; [0.0221752, 0.0339754] ; [-3.61491, -3.58297])
[1.80793, 1.81023] ; ([-2.20932, -2.20592] ; [-1.25184, -1.24723] ; [0.0139135, 0.0257484] ; [-3.61304, -3.57973])
[1.81023, 1.81252] ; ([-2.2122, -2.20878] ; [-1.25485, -1.25022] ; [0.00564408, 0.0175121] ; [-3.60994, -3.57526])
[1.81252, 1.81483] ; ([-2.2151, -2.21166] ; [-1.25786, -1.25321] ; [-0.00263179, 0.00926705] ; [-3.60559, -3.56956])
[1.81483, 1.81714] ; ([-2.218, -2.21455] ; [-1.26088, -1.25621] ; [-0.0109131, 0.00101439] ; [-3.60001, -3.56262])
[1.81714, 1.81945] ; ([-2.22093, -2.21745] ; [-1.2639, -1.25921] ; [-0.0191976, -0.00724482] ; [-3.59318, -3.55444])
[1.81945, 1.82176] ; ([-2.22385, -2.22037] ; [-1.2669, -1.26222] ; [-0.0274421, -0.0155087] ; [-3.58509, -3.54507])
[1.82176, 1.82406] ; ([-2.22676, -2.22329] ; [-1.26988, -1.26522] ; [-0.035624, -0.0237343] ; [-3.5758, -3.53455])
[1.82406, 1.82635] ; ([-2.22968, -2.2262] ; [-1.27284, -1.26819] ; [-0.043749, -0.0318985] ; [-3.56534, -3.52289])
[1.82635, 1.82863] ; ([-2.23258, -2.22911] ; [-1.27577, -1.27114] ; [-0.0518168, -0.0400073] ; [-3.55373, -3.5101])
[1.82863, 1.83091] ; ([-2.23549, -2.23201] ; [-1.27867, -1.27407] ; [-0.0598279, -0.0480601] ; [-3.54099, -3.4962])
[1.83091, 1.83318] ; ([-2.23839, -2.23492] ; [-1.28155, -1.27697] ; [-0.0677828, -0.0560574] ; [-3.52713, -3.48121])
[1.83318, 1.83544] ; ([-2.24129, -2.23782] ; [-1.2844, -1.27984] ; [-0.0756818, -0.0639998] ; [-3.51217, -3.46514])
[1.83544, 1.83769] ; ([-2.2442, -2.24072] ; [-1.28722, -1.28269] ; [-0.0835253, -0.0718875] ; [-3.49611, -3.44799])
[1.83769, 1.83995] ; ([-2.2471, -2.24362] ; [-1.29001, -1.28552] ; [-0.0913135, -0.0797208] ; [-3.47898, -3.42979])
[1.83995, 1.8422] ; ([-2.25, -2.24651] ; [-1.29278, -1.28831] ; [-0.0990467, -0.0875001] ; [-3.46077, -3.41053])
[1.8422, 1.84444] ; ([-2.25291, -2.24942] ; [-1.29551, -1.29108] ; [-0.106725, -0.0952254] ; [-3.4415, -3.39023])
[1.84444, 1.84669] ; ([-2.25582, -2.25232] ; [-1.29821, -1.29381] ; [-0.114348, -0.102897] ; [-3.42119, -3.36889])
[1.84669, 1.84893] ; ([-2.25874, -2.25523] ; [-1.30088, -1.29652] ; [-0.121917, -0.110515] ; [-3.39982, -3.34653])
[1.84893, 1.85117] ; ([-2.26165, -2.25814] ; [-1.30352, -1.29919] ; [-0.12943, -0.118079] ; [-3.37742, -3.32314])
[1.85117, 1.85342] ; ([-2.26458, -2.26106] ; [-1.30613, -1.30184] ; [-0.136888, -0.125589] ; [-3.35399, -3.29874])
[1.85342, 1.85566] ; ([-2.26751, -2.26398] ; [-1.3087, -1.30445] ; [-0.144291, -0.133045] ; [-3.32953, -3.27332])
[1.85566, 1.8579] ; ([-2.27045, -2.2669] ; [-1.31124, -1.30703] ; [-0.151639, -0.140447] ; [-3.30405, -3.24689])
[1.8579, 1.86015] ; ([-2.27339, -2.26984] ; [-1.31374, -1.30958] ; [-0.158931, -0.147794] ; [-3.27755, -3.21945])
[1.86015, 1.86239] ; ([-2.27635, -2.27278] ; [-1.31621, -1.31209] ; [-0.166163, -0.155087] ; [-3.25003, -3.19102])
[1.86239, 1.86464] ; ([-2.27931, -2.27573] ; [-1.31865, -1.31457] ; [-0.173335, -0.162321] ; [-3.22151, -3.1616])
[1.86464, 1.86689] ; ([-2.28228, -2.27869] ; [-1.32104, -1.31702] ; [-0.180447, -0.169497] ; [-3.19199, -3.13118])
[1.86689, 1.86914] ; ([-2.28526, -2.28166] ; [-1.3234, -1.31943] ; [-0.187499, -0.176613] ; [-3.16147, -3.09979])
